oocc_item,oocc_st,oocc_id,lehen_argi,oocc_text,jatorrizko_argitalpena,jat_date,jat_tit
https://wikibase.inguma.eus/entity/Q44139,https://wikibase.inguma.eus/entity/statement/Q44139-4B590EC7-01AB-4792-9A0E-7FFD7F2A5FD5,654,1981,"[con A. Tovar y E. Otte], «Nuevo y más extenso texto arcaico vasco: de una carta del primer Obispo de México, Fray Juan de Zumárraga», Euskera 26 (1981), 5-14 [= SHLV II, 748-755]. → XI 67-77",https://wikibase.inguma.eus/entity/Q44838,1988-01-01T00:00:00Z,"Nuevo y más extenso texto arcaico vasco: de una carta del primer Obispo de México, Fray Juan de Zumárraga"
https://wikibase.inguma.eus/entity/Q44110,https://wikibase.inguma.eus/entity/statement/Q44110-0753DC2F-64AF-4A12-BB74-8594563746CF,686,1984,"«[Ossian Preis 1983. Koldo Mitxelena jaunaren hitzak. Traducción de las palabras del Prof. Dr. Luis Michelena]», Stiftung FVS zu Hamburg, Verleihung des Ossian-Preises 1983 an Herrn Prof. Dr. Dr. h. c. Luis Michelena am 10. März 1983 in Vitoria, [Hamburg 1984], 17-23 [v. 711, 745]. → XIV 263-269",https://wikibase.inguma.eus/entity/Q32216,1987-01-01T00:00:00Z,Koldo Mitxelena jaunaren hitzak Ossian saria jasotzean
https://wikibase.inguma.eus/entity/Q44103,https://wikibase.inguma.eus/entity/statement/Q44103-3B6A97C6-B08E-4DBA-9C74-64FFAE2AC814,694,1985,"«Epílogo [y lema]»: L. Michelena, Lengua e historia, Madrid 1985, 7 y 477-487 [v. 691]. → X 555-569",https://wikibase.inguma.eus/entity/Q40385,1985-01-01T00:00:00Z,Lengua e historia
https://wikibase.inguma.eus/entity/Q44434,https://wikibase.inguma.eus/entity/statement/Q44434-A972990C-22B3-48C7-AFA1-554E54DEEE4D,700,1986,"""Lenguas y protolenguas"", Salamanca 1986, 2.ª impr. [v. 728].",https://wikibase.inguma.eus/entity/Q40166,1963-01-01T00:00:00Z,Lenguas y protolenguas
https://wikibase.inguma.eus/entity/Q44083,https://wikibase.inguma.eus/entity/statement/Q44083-C35D61BD-4A51-45BC-8AB7-7143F6C9A67B,716,1987,"«Rectificaciones y enmiendas»: L. Michelena, Palabras y textos, Vitoria 1987, 467-492 [v. 707]. → X 583-613",https://wikibase.inguma.eus/entity/Q44737,1987-01-01T00:00:00Z,Rectificaciones y enmiendas
https://wikibase.inguma.eus/entity/Q44566,https://wikibase.inguma.eus/entity/statement/Q44566-FC5BF052-E842-4945-BA54-7E6058D30C62,719,1988,"""Historia de la literatura vasca"", San Sebastián 1988 [v. 744].",https://wikibase.inguma.eus/entity/Q40130,1960-01-01T00:00:00Z,Historia de la literatura vasca
https://wikibase.inguma.eus/entity/Q44255,https://wikibase.inguma.eus/entity/statement/Q44255-2D956F54-AE8B-404D-818A-775E641C6496,724,1989,"""Apellidos vascos"", San Sebastián 1989 [v. 24, 64].",https://wikibase.inguma.eus/entity/Q40037,1953-01-01T00:00:00Z,Apellidos vascos
https://wikibase.inguma.eus/entity/Q44255,https://wikibase.inguma.eus/entity/statement/Q44255-2D956F54-AE8B-404D-818A-775E641C6496,724,1989,"""Apellidos vascos"", San Sebastián 1989 [v. 24, 64].",https://wikibase.inguma.eus/entity/Q44723,1973-01-01T00:00:00Z,Apellidos vascos
https://wikibase.inguma.eus/entity/Q44434,https://wikibase.inguma.eus/entity/statement/Q44434-3C58696D-F7AC-40F9-BA1C-5E6E5B079B86,728,1990,"""Lenguas y protolenguas"", San Sebastián 1990, 3.ª impr. [v. 700].",https://wikibase.inguma.eus/entity/Q40166,1963-01-01T00:00:00Z,Lenguas y protolenguas
https://wikibase.inguma.eus/entity/Q44400,https://wikibase.inguma.eus/entity/statement/Q44400-1CFB6474-523E-4B3F-AD7D-73A061C5290B,729,1990,"""Textos arcaicos vascos"", San Sebastián 1990, 2.ª impr.",https://wikibase.inguma.eus/entity/Q40173,1964-01-01T00:00:00Z,Textos arcaicos vascos
https://wikibase.inguma.eus/entity/Q44274,https://wikibase.inguma.eus/entity/statement/Q44274-5723354A-5902-4D6D-8BE1-AAB3F733313B,730,1990,"""Zenbait hitzaldi"", Donostia 1990, 2. inpr. [v. 626bis].",https://wikibase.inguma.eus/entity/Q40253,1972-01-01T00:00:00Z,Zenbait Hitzaldi
https://wikibase.inguma.eus/entity/Q44117,https://wikibase.inguma.eus/entity/statement/Q44117-0EABB8E5-5924-451C-A776-901500B32052,738,1996,"«Atarikoak»: I. Sarasola, Euskal hiztegia, Donostia 1996, i-xiii.",https://wikibase.inguma.eus/entity/Q40845,1988-01-01T00:00:00Z,Aurkezpena
https://wikibase.inguma.eus/entity/Q44117,https://wikibase.inguma.eus/entity/statement/Q44117-0EABB8E5-5924-451C-A776-901500B32052,738,1996,"«Atarikoak»: I. Sarasola, Euskal hiztegia, Donostia 1996, i-xiii.",https://wikibase.inguma.eus/entity/Q44031,1984-01-01T00:00:00Z,Aurkezpena
https://wikibase.inguma.eus/entity/Q44117,https://wikibase.inguma.eus/entity/statement/Q44117-0EABB8E5-5924-451C-A776-901500B32052,738,1996,"«Atarikoak»: I. Sarasola, Euskal hiztegia, Donostia 1996, i-xiii.",https://wikibase.inguma.eus/entity/Q45045,1988-01-01T00:00:00Z,Aurkezpena
https://wikibase.inguma.eus/entity/Q44068,https://wikibase.inguma.eus/entity/statement/Q44068-7B231217-D84B-40DA-9F06-9B51746AD09D,740,1998,"«Comparación y reconstrucción lingüísticas», FLV 30 (1998), 7-23.",https://wikibase.inguma.eus/entity/Q40430,1995-01-01T00:00:00Z,Problemas generales de la reconstrucción y la posición del grupo de lenguas indoeuropeas del Asia Menor
https://wikibase.inguma.eus/entity/Q44566,https://wikibase.inguma.eus/entity/statement/Q44566-3581CA9A-30BE-47B2-AA91-D3334FFBBBE5,744,"""Historia de la literatura vasca"", San Sebastián 2001 [v. 719].","""Historia de la literatura vasca"", San Sebastián 2001 [v. 719].",https://wikibase.inguma.eus/entity/Q40130,1960-01-01T00:00:00Z,Historia de la literatura vasca
https://wikibase.inguma.eus/entity/Q44110,https://wikibase.inguma.eus/entity/statement/Q44110-D1FC6341-0E0B-44ED-B95E-E4D91A05C125,745,"«Goiznabar-zantzuak (Ossian Saria hartzean)», Landazuri 11-12-13 (2005), 5-7.","«Goiznabar-zantzuak (Ossian Saria hartzean)», Landazuri 11-12-13 (2005), 5-7.",https://wikibase.inguma.eus/entity/Q32216,1987-01-01T00:00:00Z,Koldo Mitxelena jaunaren hitzak Ossian saria jasotzean
