entity	label	aipu	oocc_item	oocc_pages	ref_pages	pdf
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-8F5FBDF4-00A1-4E07-9D3A-EC95944D3B6E	https://wikibase.inguma.eus/entity/Q44588	31-40	XI: 40	NMJUXPAS
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-89F24500-9F9E-4E80-B776-5DA56AAF0C1B	https://wikibase.inguma.eus/entity/Q44614	427-443	XI: 433	FB5U2E5U
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-86A6D6F5-121D-4670-9FCC-C95A5B60DC8C	https://wikibase.inguma.eus/entity/Q44635	665-688	VII: 684	BW5X9XTV
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-5B4B8F3E-90C1-4A13-B5C1-FF8743A1C447	https://wikibase.inguma.eus/entity/Q44663	555-563	VIII: 557, VIII: 560	YVHMGMUQ
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-DFF25F2F-F9E8-4364-BE26-849A75353F77	https://wikibase.inguma.eus/entity/Q44683	123-152	VII: 125 n. 3, VII: 132, VII: 142 n. 43, VII: 151	CLXGIFB4
https://wikibase.inguma.eus/entity/Q45853	D’Urte P.	https://wikibase.inguma.eus/entity/statement/Q45853-B205C5A0-4F8D-4C0C-9F5B-EA05C279AFF9	https://wikibase.inguma.eus/entity/Q44708	689-695	VII: 694	IPB8KMJX
https://wikibase.inguma.eus/entity/Q45854	Da Vinci L.	https://wikibase.inguma.eus/entity/statement/Q45854-8612ADB3-8C72-4568-A6D0-852ED24DCB99	https://wikibase.inguma.eus/entity/Q44289	343-364	X: 363	K9W5YEQT
https://wikibase.inguma.eus/entity/Q45855	Dalí S.	https://wikibase.inguma.eus/entity/statement/Q45855-FBDDE641-C579-4210-B21E-F4D571903681	https://wikibase.inguma.eus/entity/Q44712	343-346	XIV: 345	XDXUD6GD
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-2581125A-0128-4319-9707-6F9BAAA0B223	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 151	BDAW24XE
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-3FF751E8-F845-4AA7-8383-75018BB8322B	https://wikibase.inguma.eus/entity/Q44332	237-239	X: 238	FLIXJN9L
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-8504CB1B-47E3-4133-B005-26918000F9F3	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 119, XII: 146	PVQIHUN5
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-4838DC23-4B5B-4BB9-8A2A-FAE7DB0AA50F	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 126 n. 15, XIII: 129, XIII: 138 n. 3, XIII: 138 n. 4, XIII: 168 n. 7, XIII: 181	EBL26GYI
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-CA6154E3-651B-4369-8C0D-8521BECE5FFB	https://wikibase.inguma.eus/entity/Q44630	309-326	IX: 311-326	48CFPPP2
https://wikibase.inguma.eus/entity/Q45856	Daranatz J. B.	https://wikibase.inguma.eus/entity/statement/Q45856-23CCF074-91A6-499C-9642-01AD2E98A3D2	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 30 n. 59, XIII: 33, XIII: 39 n. 78, XIII: 39 n. 79, XIII: 64	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45857	Darío I	https://wikibase.inguma.eus/entity/statement/Q45857-B25ABAEE-8A6B-4837-9C6E-4D9F95DE8888	https://wikibase.inguma.eus/entity/Q44284	245-253	I: 250	BGV5TI8S
https://wikibase.inguma.eus/entity/Q45858	Darío R.	https://wikibase.inguma.eus/entity/statement/Q45858-0F38E3AB-0944-40D8-8B9F-E214433F28C9	https://wikibase.inguma.eus/entity/Q44301	13-66	IV: 26	78T2CJPF
https://wikibase.inguma.eus/entity/Q45859	Darricarrère J. B.	https://wikibase.inguma.eus/entity/statement/Q45859-58D03836-CFF6-4752-9A92-8D9FC3FFF141	https://wikibase.inguma.eus/entity/Q44630	309-326	IX: 312	48CFPPP2
https://wikibase.inguma.eus/entity/Q45860	Darrigol J. P.	https://wikibase.inguma.eus/entity/statement/Q45860-C0CE9A13-90D4-4AE5-8325-B945A5B359D9	https://wikibase.inguma.eus/entity/Q44083	583-613	X: 595	DQNRXZCT
https://wikibase.inguma.eus/entity/Q45860	Darrigol J. P.	https://wikibase.inguma.eus/entity/statement/Q45860-731873BE-3D03-42BE-BCE8-95399E5BDF86	https://wikibase.inguma.eus/entity/Q44113	137-160	X: 153	LAEJXR8B
https://wikibase.inguma.eus/entity/Q45860	Darrigol J. P.	https://wikibase.inguma.eus/entity/statement/Q45860-2BA0CB3E-58B3-4F7C-8B11-667EE5DAF97D	https://wikibase.inguma.eus/entity/Q44184	301-314	VII: 303	WQYESRB7
https://wikibase.inguma.eus/entity/Q45860	Darrigol J. P.	https://wikibase.inguma.eus/entity/statement/Q45860-39AEDD5D-7A1C-40E7-AD35-0008C17B3061	https://wikibase.inguma.eus/entity/Q44250	161-181	X: 171	BC8EEJ6P
https://wikibase.inguma.eus/entity/Q45860	Darrigol J. P.	https://wikibase.inguma.eus/entity/statement/Q45860-5BE1CE63-1A73-4559-BD66-65E60C81851C	https://wikibase.inguma.eus/entity/Q44251	281-288	X: 285	3HDBEADS
https://wikibase.inguma.eus/entity/Q45861	Darwin Ch.	https://wikibase.inguma.eus/entity/statement/Q45861-77AA676D-49AB-4730-8258-E82A411BA8C4	https://wikibase.inguma.eus/entity/Q44104	199-208	X: 205	SHZEZ79X
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-35FC68D6-1321-4315-83A1-B8A540A35424	https://wikibase.inguma.eus/entity/Q44091	571-581	X: 574	CGGN5J23
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-F149122A-BD1B-44E9-B6C7-7E3727F445B6	https://wikibase.inguma.eus/entity/Q44108	191-197	X: 194	NHVXVF29
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-D0ABBA42-3D44-4355-A838-3CCC33F5879B	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 65	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-01F21437-B5D7-494A-96E6-3C454A40D913	https://wikibase.inguma.eus/entity/Q44341	215-231	X: 225	S4D39KVC
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-36D7F2D4-4E7A-4BE4-BC36-DF44B175DCC5	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 189	EBL26GYI
https://wikibase.inguma.eus/entity/Q45862	Dasconaguerre J. B.	https://wikibase.inguma.eus/entity/statement/Q45862-DEADA759-ECA2-4E6B-91DD-ABBFE27C4EB3	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 67	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45863	Dassança M.	https://wikibase.inguma.eus/entity/statement/Q45863-7441EFFE-1A75-450F-AF3D-20DC2A3BD17A	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 136	EBL26GYI
https://wikibase.inguma.eus/entity/Q45863	Dassança M.	https://wikibase.inguma.eus/entity/statement/Q45863-5DAB2980-A5F1-40F8-B875-1DAB85EDE89D	https://wikibase.inguma.eus/entity/Q44630	309-326	IX: 311-326	48CFPPP2
https://wikibase.inguma.eus/entity/Q45863	Dassança M.	https://wikibase.inguma.eus/entity/statement/Q45863-4B728DF5-5FCB-462C-AFB5-8BB72A1962A2	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 38	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45864	Dassance L.	https://wikibase.inguma.eus/entity/statement/Q45864-B649B7AD-9DAF-4E8B-92D4-2FA16A9D52EA	https://wikibase.inguma.eus/entity/Q44122	467-472	XI: 468	3AHXEYYG
https://wikibase.inguma.eus/entity/Q45864	Dassance L.	https://wikibase.inguma.eus/entity/statement/Q45864-A03963E3-1DCA-4B5E-813F-5BEF27F08EA2	https://wikibase.inguma.eus/entity/Q44299	463-538	IX: 481 n. 61	3XC98NY7
https://wikibase.inguma.eus/entity/Q45864	Dassance L.	https://wikibase.inguma.eus/entity/statement/Q45864-0AA469F6-EB69-4241-842E-5074D0B93FD5	https://wikibase.inguma.eus/entity/Q44326	299-326	XI: 314	UIXT27W3
https://wikibase.inguma.eus/entity/Q45864	Dassance L.	https://wikibase.inguma.eus/entity/statement/Q45864-3718E08A-288E-413B-94DA-6FBD8C2AFFD2	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 140	PVQIHUN5
https://wikibase.inguma.eus/entity/Q45865	Dassance P. N.	https://wikibase.inguma.eus/entity/statement/Q45865-16F9EC9A-718D-4311-986A-3AFBF030EF02	https://wikibase.inguma.eus/entity/Q44295	29-191	VIII: 37	DUY7WYGS
https://wikibase.inguma.eus/entity/Q45865	Dassance P. N.	https://wikibase.inguma.eus/entity/statement/Q45865-31B6A5C3-2790-42DD-8A70-B3F1DEFA15FA	https://wikibase.inguma.eus/entity/Q44380	435-436	X: 436	X8FDDU5X
https://wikibase.inguma.eus/entity/Q45865	Dassance P. N.	https://wikibase.inguma.eus/entity/statement/Q45865-69B79503-6B0E-4CBF-BDBA-FC445FE2BD92	https://wikibase.inguma.eus/entity/Q44566	81-205	XIII: 138	EBL26GYI
https://wikibase.inguma.eus/entity/Q45865	Dassance P. N.	https://wikibase.inguma.eus/entity/statement/Q45865-F416EE77-CA86-48C4-9AD4-559DAAF5FCBE	https://wikibase.inguma.eus/entity/Q44639	3-76	XIII: 39, XIII: 39 n. 79	S2ZK5LCI
https://wikibase.inguma.eus/entity/Q45866	Dauzat A	https://wikibase.inguma.eus/entity/statement/Q45866-8B83D7AE-D0A8-476B-B963-97CED20767C5	https://wikibase.inguma.eus/entity/Q44255	1-235	IX: 159	BDAW24XE
https://wikibase.inguma.eus/entity/Q45866	Dauzat A	https://wikibase.inguma.eus/entity/statement/Q45866-A8B959D0-69A0-4A8D-8CCC-5B2514333214	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 259	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q45867	Dave D.	https://wikibase.inguma.eus/entity/statement/Q45867-E1900A5C-E843-4378-8B50-8BE869D77714	https://wikibase.inguma.eus/entity/Q44590	451-454	XIV: 452	8MT98JGG
https://wikibase.inguma.eus/entity/Q45868	David P. J.	https://wikibase.inguma.eus/entity/statement/Q45868-AF9BE6CC-F273-430B-8B72-F2B3C4D5C57A	https://wikibase.inguma.eus/entity/Q44332	237-239	X: 238	FLIXJN9L
https://wikibase.inguma.eus/entity/Q45869	Davies O.	https://wikibase.inguma.eus/entity/statement/Q45869-9B1BD929-7F2B-4E76-A9F2-62D71209854B	https://wikibase.inguma.eus/entity/Q44270	7-36	XIV: 31	6ZZ9T2NE
https://wikibase.inguma.eus/entity/Q45869	Davies O.	https://wikibase.inguma.eus/entity/statement/Q45869-0A498C9E-0B20-4DC9-911E-608A53D38DDA	https://wikibase.inguma.eus/entity/Q44715	467-492	XIV: 487 n. 43	ST5SRV4K
https://wikibase.inguma.eus/entity/Q45870	Davies R. R.	https://wikibase.inguma.eus/entity/statement/Q45870-25129FBA-2EC9-4298-B64D-40210CD3A862	https://wikibase.inguma.eus/entity/Q44113	137-160	X: 153	LAEJXR8B
https://wikibase.inguma.eus/entity/Q45871	De Gaulle Ch.	https://wikibase.inguma.eus/entity/statement/Q45871-5344F3CB-884C-4772-8FE8-1C1EC38221D1	https://wikibase.inguma.eus/entity/Q44552	539-545	XIII: 544	H8D2PLZ5
https://wikibase.inguma.eus/entity/Q45872	De Gregorio L. (Marqués de Esquilache)	https://wikibase.inguma.eus/entity/statement/Q45872-C8CB8F57-B0B0-4E5E-B246-AEA3E14AB9CF	https://wikibase.inguma.eus/entity/Q44590	451-454	XIV: 454	8MT98JGG
https://wikibase.inguma.eus/entity/Q45873	De la Borde	https://wikibase.inguma.eus/entity/statement/Q45873-F24D5E59-9B1F-404F-92E0-3A71A724C7C2	https://wikibase.inguma.eus/entity/Q44400	1-197	XII: 146	PVQIHUN5
https://wikibase.inguma.eus/entity/Q45874	De la Cierva R.	https://wikibase.inguma.eus/entity/statement/Q45874-52DF5628-6D02-44C3-9839-2A7536E7F5F7	https://wikibase.inguma.eus/entity/Q44238	165-167	XIV: 166	7EAMESCK
https://wikibase.inguma.eus/entity/Q45875	De Mauro T.	https://wikibase.inguma.eus/entity/statement/Q45875-344C5BFB-AABE-4E1F-AD0B-36AD9B9E9619	https://wikibase.inguma.eus/entity/Q44267	1-11	II: 2 n. 4	DWJ3P3DU
https://wikibase.inguma.eus/entity/Q45876	De Mille C. B.	https://wikibase.inguma.eus/entity/statement/Q45876-6E2866DB-36CC-4806-AA4F-2B89C050A616	https://wikibase.inguma.eus/entity/Q44633	443-446	XIV: 445	GMVDRGC5
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-32F345AC-5C95-47CB-AF84-13E98CD640BC	https://wikibase.inguma.eus/entity/Q44070	311-316	VIII: 312	JXZL88ZX
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-74F29D57-3154-41FB-9C2A-CB49694089A2	https://wikibase.inguma.eus/entity/Q44071	545-560	VII: 555, VII: 557	B5Q88S7Y
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-AA3EF6AB-729A-4447-9F45-1029669F6CC1	https://wikibase.inguma.eus/entity/Q44083	583-613	X: 586-587, X: 600, X: 602	DQNRXZCT
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-178A8431-F405-4A93-94D5-95ED40BF6D67	https://wikibase.inguma.eus/entity/Q44103	555-569	X: 558	DFXQ9W5G
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-961CC259-073E-41AC-89A4-E32625B5A13B	https://wikibase.inguma.eus/entity/Q44131	127-144	IV: 142	6ZLHRES6
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-1CE2BB79-F600-4113-9A36-03312B9A3088	https://wikibase.inguma.eus/entity/Q44139	67-77	XI: 72	3UDVK74I
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-EB101048-B458-4491-9AE2-326C79AD0695	https://wikibase.inguma.eus/entity/Q44147	525-528	X: 527-528	RU3WSFZW
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-B0313924-B711-4C66-B9CC-722C79E34C7E	https://wikibase.inguma.eus/entity/Q44148	335-361	VII: 344-345, VII: 350, VII: 354-356, VII: 358-359	AN5XKBXT
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-30E94E40-86A9-4CFA-AC11-03C02DFA99D1	https://wikibase.inguma.eus/entity/Q44164	424-442	VII: 427, VII: 439	T59I3T5K
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-D12F1F4C-FECF-4AC6-A9A4-51E76134BB5B	https://wikibase.inguma.eus/entity/Q44184	301-314	VII: 313	WQYESRB7
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-771D9399-F48B-4346-BAB5-CFB17EB1E199	https://wikibase.inguma.eus/entity/Q44185	455-457	VII: 456	RXR4KU5X
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-A11C3321-BB5C-49C9-8393-159B3737805A	https://wikibase.inguma.eus/entity/Q44187	321-327	VII: 322, VII: 325	LJDNRQJ9
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-2659E3BE-3E5C-41C8-9C76-53DBCB99CA32	https://wikibase.inguma.eus/entity/Q44197	557-579	XI: 578	M5QHTHJG
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-D5BF6BAD-229B-4473-AFD4-31EFF6BA5E3B	https://wikibase.inguma.eus/entity/Q44207	269-300	VII: 274 n. 13, VII: 277 n. 16, VII: 299	N4A8VGKR
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-A7056AC4-0F31-4373-BAFA-13168C837C6D	https://wikibase.inguma.eus/entity/Q44213	277-289	XIII: 281 n. 3, XIII: 287	ENTKY4M9
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-2D830859-80CE-4516-BD70-FCD4146F9343	https://wikibase.inguma.eus/entity/Q44222	473-479	X: 479	22UBK65S
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-37236C3D-A45F-4B9E-AB31-BFCCFC121C76	https://wikibase.inguma.eus/entity/Q44228	47-62	II: 58 n. 26	BLUPHMWI
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-65051246-28B0-4806-BB5A-470A131B8F9F	https://wikibase.inguma.eus/entity/Q44272	163-175	VII: 174	HM7FZIH9
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-CF602135-1166-4B80-AEC5-726CAA4BEDF4	https://wikibase.inguma.eus/entity/Q44274	175-280	II: 252 n. 17	YHKGRKY9
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-8986FCD9-8858-4846-8605-6AB08BC5CC54	https://wikibase.inguma.eus/entity/Q44283	159-180	I: 173	YKHQWR8W
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-7378A3EB-CB76-4441-9391-9CE5C1573C93	https://wikibase.inguma.eus/entity/Q44291	235-267	VII: 267	MJSUP3TQ
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-98F15A0A-C716-4352-8D2D-61624BD46982	https://wikibase.inguma.eus/entity/Q44302	117-158	I: 158	ALMA6CYY
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-7ACC56E9-F427-4BBB-98AD-6FDBD0D234A7	https://wikibase.inguma.eus/entity/Q44307	63-69	II: 67	IYE46KW6
https://wikibase.inguma.eus/entity/Q45877	De Rijk R. P. G.	https://wikibase.inguma.eus/entity/statement/Q45877-299B5D57-9372-41F6-8B35-5F17C05D7102	https://wikibase.inguma.eus/entity/Q44393	113-117	XIV: 116	UHCD234E
https://wikibase.inguma.eus/entity/Q45878	De Sicca V.	https://wikibase.inguma.eus/entity/statement/Q45878-A02E1F7C-224E-42BE-BB89-D1DC6DE4A45B	https://wikibase.inguma.eus/entity/Q44553	455-458	XIV: 458	IREWRE5A
https://wikibase.inguma.eus/entity/Q45878	De Sicca V.	https://wikibase.inguma.eus/entity/statement/Q45878-1010BC55-CB2A-4244-A9C2-CC5802BD2E0F	https://wikibase.inguma.eus/entity/Q44672	433-435	XIV: 435	CWRK63PQ
https://wikibase.inguma.eus/entity/Q45878	De Sicca V.	https://wikibase.inguma.eus/entity/statement/Q45878-5317062C-9DDC-4CB3-B6FC-B5C5A7041A9A	https://wikibase.inguma.eus/entity/Q44703	425-428	XIV: 426	MIWKWFAU
https://wikibase.inguma.eus/entity/Q45879	Debussy C. A.	https://wikibase.inguma.eus/entity/statement/Q45879-8CC6F76C-77C9-45D1-A603-34AF925A36F4	https://wikibase.inguma.eus/entity/Q44115	329-332	XIV: 332	H8HUFERN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-108495B5-B963-4258-AA02-18D20532C556	https://wikibase.inguma.eus/entity/Q44051	3-20	VII: 20	PGXVUDA4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-D43AD7F4-B0FA-488E-96F9-FE9AA7E1187F	https://wikibase.inguma.eus/entity/Q44057	529-544	VIII: 533	CZA5FPJ4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-E757B2F2-6427-42AD-92D2-71CC7153FC09	https://wikibase.inguma.eus/entity/Q44063	403-424	IX: 406-421	XTQ7VGKC
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-3284DBC1-0A2E-49C6-A0B5-3B28B8810CC8	https://wikibase.inguma.eus/entity/Q44065	409-412	XIV: 411	4SVFXNYA
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-2ABEFD94-2D65-4832-877B-6053240326AD	https://wikibase.inguma.eus/entity/Q44070	311-316	VIII: 314	JXZL88ZX
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-454EA8FF-691D-4CD9-8065-F5F786682BE5	https://wikibase.inguma.eus/entity/Q44071	545-560	VII: 558	B5Q88S7Y
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-50141EB2-A3B0-495E-BCA1-5CB22C949278	https://wikibase.inguma.eus/entity/Q44081	187-204	XI: 188	RTJ4V5WP
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-44B06830-E43A-4BE1-917D-4CA5E3990C50	https://wikibase.inguma.eus/entity/Q44085	615-617	X: 616	AVUQR9XT
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-833D7620-22B5-4A47-AA92-8D7FB92EB75F	https://wikibase.inguma.eus/entity/Q44086	247-276	XIII: 252	63GRGFLS
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-145F228E-C690-43F5-8DE2-9F4FDF698E34	https://wikibase.inguma.eus/entity/Q44092	79-123	IV: 90, IV: 100, IV: 121	Q462GRD4
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-E8B309BC-5435-42C6-920D-79B2DC8E4891	https://wikibase.inguma.eus/entity/Q44094	229-250	XI: 234, XI: 246	XNWYAHSH
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-D6DA1E44-33B4-49A9-8D86-05C87AFA69C5	https://wikibase.inguma.eus/entity/Q44098	539-544	IX: 540	I3UTWYAJ
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-6F1DD33D-5298-42D9-837F-43D8395DC740	https://wikibase.inguma.eus/entity/Q44099	71-80	II: 79	RL6IXRK3
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-5A1C0C49-DCF2-43D6-9191-E2AD125E88DD	https://wikibase.inguma.eus/entity/Q44102	177-185	XI: 182-184	NGFPI4UC
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-548A2602-46B2-4A3B-8F92-0F79AB8837D0	https://wikibase.inguma.eus/entity/Q44111	285-309	VIII: 299	ZCDIJYEN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-12FA83C0-4D20-4266-9E08-63552DB15824	https://wikibase.inguma.eus/entity/Q44112	159-174	II: 169	98HVLI3W
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-319C5985-C3CC-414E-AB72-FA84E28E97DC	https://wikibase.inguma.eus/entity/Q44125	79-80	XI: 79-82	64F9LYKW
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-0537970A-0D32-42DB-8D13-34B3A3DF5254	https://wikibase.inguma.eus/entity/Q44137	257-262	XIV: 258	JHG7CPIN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-6574FF20-9035-47C9-ACD2-A0BDCF82DBBE	https://wikibase.inguma.eus/entity/Q44139	67-77	XI: 69	3UDVK74I
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-3379CE6B-648F-409B-813A-A3D0740F5B0E	https://wikibase.inguma.eus/entity/Q44146	517-543	VII: 530	D2F8K5SV
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-F1B4DBB1-27BD-413B-9230-59D43DA51E27	https://wikibase.inguma.eus/entity/Q44150	211-231	XIII: 221-222, XIII: 224	PPNN6ZRR
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-44B0CC75-11D6-4B9D-8FB8-CAE451B22A47	https://wikibase.inguma.eus/entity/Q44151	103-105	XI: 103	892HRKC7
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-D6355AE2-B6F3-4B62-AD66-568298690765	https://wikibase.inguma.eus/entity/Q44160	215-223	XIV: 217	XF4VGQTJ
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-517494CB-A359-4321-8B46-C551791B41D8	https://wikibase.inguma.eus/entity/Q44164	424-442	VII: 428	T59I3T5K
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-493592E8-85CF-448F-A1E0-3E79EDB430C5	https://wikibase.inguma.eus/entity/Q44165	447-454	VII: 449	PTCPSWDN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-837A6869-6AEA-4523-BBB2-162817B84F48	https://wikibase.inguma.eus/entity/Q44166	680-685	X: 682	EU3Q5AHN
https://wikibase.inguma.eus/entity/Q45880	Dechepare B.	https://wikibase.inguma.eus/entity/statement/Q45880-9C9E5CF1-6FFD-4244-B816-903800496A15	https://wikibase.inguma.eus/entity/Q44167	213-234	VII: 229-230, VII: 232	IXRG6HAQ
