egilea,egilea_label,wd,ing_wd,wikidata,inguma,ing_wikidata
https://wikibase.inguma.eus/entity/Q8600,Teresa Nuño Angós,Q104668641,Q104668641,http://www.wikidata.org/entity/Q104668641,teresa-nuno-angos,http://www.wikidata.org/entity/Q104668641
https://wikibase.inguma.eus/entity/Q9455,Jose Larrañaga Zubizarreta,Q99166127,,http://www.wikidata.org/entity/Q99166127,jose-larranaga-zubizarreta,
https://wikibase.inguma.eus/entity/Q8814,Jone Mitxeo Grajirena,Q98952061,Q98952061,http://www.wikidata.org/entity/Q98952061,jone-mitxeo-grajirena,http://www.wikidata.org/entity/Q98952061
https://wikibase.inguma.eus/entity/Q9038,Izaskun Marañon Guillan,Q84560927,Q84560927,http://www.wikidata.org/entity/Q84560927,izaskun-maranon-guillan,http://www.wikidata.org/entity/Q84560927
https://wikibase.inguma.eus/entity/Q8471,Martin Orbe Monasterio,Q12263167,Q12263167,http://www.wikidata.org/entity/Q12263167,martin-orbe-monasterio,http://www.wikidata.org/entity/Q12263167
https://wikibase.inguma.eus/entity/Q8668,Miren Murua,Q104668558,Q104668558,http://www.wikidata.org/entity/Q104668558,miren-murua,http://www.wikidata.org/entity/Q104668558
https://wikibase.inguma.eus/entity/Q9090,Carmen Maganto Mateo,Q100414743,Q100414743,http://www.wikidata.org/entity/Q100414743,carmen-maganto-mateo,http://www.wikidata.org/entity/Q100414743
https://wikibase.inguma.eus/entity/Q9141,Nereida Lopez Vidales,Q104668633,Q104668633,http://www.wikidata.org/entity/Q104668633,nereida-lopez-vidales,http://www.wikidata.org/entity/Q104668633
https://wikibase.inguma.eus/entity/Q9055,Roberto Manjon Lozoya,Q104668660,Q104668660,http://www.wikidata.org/entity/Q104668660,roberto-manjon-lozoya,http://www.wikidata.org/entity/Q104668660
https://wikibase.inguma.eus/entity/Q8629,Mikel Navarro Arantzegi,Q90243461,Q90243461,http://www.wikidata.org/entity/Q90243461,mikel-navarro-arantzegi,http://www.wikidata.org/entity/Q90243461
https://wikibase.inguma.eus/entity/Q9337,Elena Leiñena Mendizabal,Q87115348,Q87115348,http://www.wikidata.org/entity/Q87115348,elena-leinena-mendizabal,http://www.wikidata.org/entity/Q87115348
https://wikibase.inguma.eus/entity/Q8901,Antxon Mendizabal Etxabe (1946-2016),Q23796594,Q23796594,http://www.wikidata.org/entity/Q23796594,antxon-mendizabal-etxabe-1946-2016,http://www.wikidata.org/entity/Q23796594
https://wikibase.inguma.eus/entity/Q9177,Emilio Lopez Adan,Q12256808,Q12256808,http://www.wikidata.org/entity/Q12256808,emilio-lopez-adan,http://www.wikidata.org/entity/Q12256808
https://wikibase.inguma.eus/entity/Q8622,Luis Mari Naya Garmendia,Q104668550,Q104668550,http://www.wikidata.org/entity/Q104668550,luis-mari-naya-garmendia,http://www.wikidata.org/entity/Q104668550
https://wikibase.inguma.eus/entity/Q9085,Julian Maia Larretxea,Q104668789,Q104668789,http://www.wikidata.org/entity/Q104668789,julian-maia-larretxea,http://www.wikidata.org/entity/Q104668789
https://wikibase.inguma.eus/entity/Q8634,Beatriz Narbaiza Amillategi,Q84557570,Q84557570,http://www.wikidata.org/entity/Q84557570,beatriz-narbaiza-amillategi,http://www.wikidata.org/entity/Q84557570
https://wikibase.inguma.eus/entity/Q8582,Jaione Ogiza,Q104668556,Q104668556,http://www.wikidata.org/entity/Q104668556,jaione-ogiza,http://www.wikidata.org/entity/Q104668556
https://wikibase.inguma.eus/entity/Q9165,Iñaki Lopez de Luzuriaga Martinez,Q107855946,Q107855946,http://www.wikidata.org/entity/Q107855946,inaki-lopez-de-luzuriaga-martinez,http://www.wikidata.org/entity/Q107855946
https://wikibase.inguma.eus/entity/Q9205,Izarne Lizaso Elgarresta,Q88149943,Q88149943,http://www.wikidata.org/entity/Q88149943,izarne-lizaso-elgarresta,http://www.wikidata.org/entity/Q88149943
https://wikibase.inguma.eus/entity/Q9178,Enrique Lopez Garcia,Q104668622,Q104668622,http://www.wikidata.org/entity/Q104668622,enrique-lopez-garcia,http://www.wikidata.org/entity/Q104668622
https://wikibase.inguma.eus/entity/Q8550,Carlos Olaetxea Elosegi,Q99728919,Q99728919,http://www.wikidata.org/entity/Q99728919,carlos-olaetxea-elosegi,http://www.wikidata.org/entity/Q99728919
https://wikibase.inguma.eus/entity/Q9934,Jose Angel Iraola Bakedano,Q99452364,Q99452364,http://www.wikidata.org/entity/Q99452364,jose-angel-iraola-bakedano,http://www.wikidata.org/entity/Q99452364
https://wikibase.inguma.eus/entity/Q10101,Jose Ignacio Hualde,Q64008074,Q64008074,http://www.wikidata.org/entity/Q64008074,jose-ignacio-hualde,http://www.wikidata.org/entity/Q64008074
https://wikibase.inguma.eus/entity/Q9677,Felipe Juaristi Galdos,Q11921762,Q11921762,http://www.wikidata.org/entity/Q11921762,felipe-juaristi-galdos,http://www.wikidata.org/entity/Q11921762
https://wikibase.inguma.eus/entity/Q9771,Xabier Itçaina,Q57078113,Q57078113,http://www.wikidata.org/entity/Q57078113,xabier-itcaina,http://www.wikidata.org/entity/Q57078113
https://wikibase.inguma.eus/entity/Q9674,Patxi Juaristi Larrinaga,Q99528635,Q99528635,http://www.wikidata.org/entity/Q99528635,patxi-juaristi-larrinaga,http://www.wikidata.org/entity/Q99528635
https://wikibase.inguma.eus/entity/Q9738,Paulo Iztueta Armendariz,Q12265638,Q12265638,http://www.wikidata.org/entity/Q12265638,paulo-iztueta-armendariz,http://www.wikidata.org/entity/Q12265638
https://wikibase.inguma.eus/entity/Q10098,Maider Huarte Arrayago,Q85832425,Q85832425,http://www.wikidata.org/entity/Q85832425,maider-huarte-arrayago,http://www.wikidata.org/entity/Q85832425
https://wikibase.inguma.eus/entity/Q9842,Alvaro Iruin Sanz,Q60718066,Q60718066,http://www.wikidata.org/entity/Q60718066,alvaro-iruin-sanz,http://www.wikidata.org/entity/Q60718066
https://wikibase.inguma.eus/entity/Q9830,Xabier Isasi Balanzategi,Q12269025,Q12269025,http://www.wikidata.org/entity/Q12269025,xabier-isasi-balanzategi,http://www.wikidata.org/entity/Q12269025
https://wikibase.inguma.eus/entity/Q10023,Petxo Idoiaga Arrospide,Q86987645,Q86987645,http://www.wikidata.org/entity/Q86987645,petxo-idoiaga-arrospide,http://www.wikidata.org/entity/Q86987645
https://wikibase.inguma.eus/entity/Q9920,Inaki Irazabalbeitia Fernandez,Q12259573,Q12259573,http://www.wikidata.org/entity/Q12259573,inaki-irazabalbeitia-fernandez,http://www.wikidata.org/entity/Q12259573
https://wikibase.inguma.eus/entity/Q9468,Ainhoa Larrañaga Elorza,Q98831191,Q98831191,http://www.wikidata.org/entity/Q98831191,ainhoa-larranaga-elorza,http://www.wikidata.org/entity/Q98831191
https://wikibase.inguma.eus/entity/Q10076,Pedro Ibarra Güell,Q12265676,Q12265676,http://www.wikidata.org/entity/Q12265676,pedro-ibarra-guell,http://www.wikidata.org/entity/Q12265676
https://wikibase.inguma.eus/entity/Q9553,Joseba Lakarra Andrinua,Q941098,Q941098,http://www.wikidata.org/entity/Q941098,joseba-lakarra-andrinua,http://www.wikidata.org/entity/Q941098
https://wikibase.inguma.eus/entity/Q10074,Orreaga Ibarra Murillo,Q12265292,Q12265292,http://www.wikidata.org/entity/Q12265292,orreaga-ibarra-murillo,http://www.wikidata.org/entity/Q12265292
https://wikibase.inguma.eus/entity/Q9902,Iñaki Iriarte Lopez,Q64711469,Q64711469,http://www.wikidata.org/entity/Q64711469,inaki-iriarte-lopez,http://www.wikidata.org/entity/Q64711469
https://wikibase.inguma.eus/entity/Q9537,Xabier Lamikiz Gorostiaga,Q99454186,Q99454186,http://www.wikidata.org/entity/Q99454186,xabier-lamikiz-gorostiaga,http://www.wikidata.org/entity/Q99454186
https://wikibase.inguma.eus/entity/Q9963,Patricia Insua Cerretani,Q84560181,Q84560181,http://www.wikidata.org/entity/Q84560181,patricia-insua-cerretani,http://www.wikidata.org/entity/Q84560181
https://wikibase.inguma.eus/entity/Q10077,Irune Ibarra Lizundia,Q77304706,Q77304706,http://www.wikidata.org/entity/Q77304706,irune-ibarra-lizundia,http://www.wikidata.org/entity/Q77304706
https://wikibase.inguma.eus/entity/Q9508,Mertxe Larrañaga Sarriegi,Q98951626,Q98951626,http://www.wikidata.org/entity/Q98951626,mertxe-larranaga-sarriegi,http://www.wikidata.org/entity/Q98951626
https://wikibase.inguma.eus/entity/Q9540,Iñigo Lamarka Iturbe,Q104668621,Q104668621,http://www.wikidata.org/entity/Q104668621,inigo-lamarka-iturbe,http://www.wikidata.org/entity/Q104668621
https://wikibase.inguma.eus/entity/Q9572,Denis Laborde,Q28494668,Q28494668,http://www.wikidata.org/entity/Q28494668,denis-laborde,http://www.wikidata.org/entity/Q28494668
https://wikibase.inguma.eus/entity/Q9690,Maritxu Jimenez Carnicero,Q99340993,Q99340993,http://www.wikidata.org/entity/Q99340993,maritxu-jimenez-carnicero,http://www.wikidata.org/entity/Q99340993
https://wikibase.inguma.eus/entity/Q9533,Jon Landeta Rodriguez,Q99528621,Q99528621,http://www.wikidata.org/entity/Q99528621,jon-landeta-rodriguez,http://www.wikidata.org/entity/Q99528621
https://wikibase.inguma.eus/entity/Q9665,Jokin Kabeilo Ibañez,Q104668548,Q104668548,http://www.wikidata.org/entity/Q104668548,jokin-kabeilo-ibanez,http://www.wikidata.org/entity/Q104668548
https://wikibase.inguma.eus/entity/Q9730,Enrike Jaio (1957-1996),Q104668629,Q104668629,http://www.wikidata.org/entity/Q104668629,enrike-jaio-1957-1996,http://www.wikidata.org/entity/Q104668629
https://wikibase.inguma.eus/entity/Q9638,Mikel Karrera Egialde,Q98831590,Q98831590,http://www.wikidata.org/entity/Q98831590,mikel-karrera-egialde,http://www.wikidata.org/entity/Q98831590
https://wikibase.inguma.eus/entity/Q9820,Ander Iturriotz Lauzirika,Q12253473,Q12253473,http://www.wikidata.org/entity/Q12253473,ander-iturriotz-lauzirika,http://www.wikidata.org/entity/Q12253473
https://wikibase.inguma.eus/entity/Q9942,Izaskun Ipiñazar Petralanda,Q86987427,Q86987427,http://www.wikidata.org/entity/Q86987427,izaskun-ipinazar-petralanda,http://www.wikidata.org/entity/Q86987427
https://wikibase.inguma.eus/entity/Q9699,Roldan Jimeno Aranguren,Q27946710,Q27946710,http://www.wikidata.org/entity/Q27946710,roldan-jimeno-aranguren,http://www.wikidata.org/entity/Q27946710
https://wikibase.inguma.eus/entity/Q9671,Yolanda Jubeto Ruiz,Q72717282,Q72717282,http://www.wikidata.org/entity/Q72717282,yolanda-jubeto-ruiz,http://www.wikidata.org/entity/Q72717282
https://wikibase.inguma.eus/entity/Q10095,Pello Huizi Petrikorena,Q99160083,Q99160083,http://www.wikidata.org/entity/Q99160083,pello-huizi-petrikorena,http://www.wikidata.org/entity/Q99160083
https://wikibase.inguma.eus/entity/Q10090,Izaskun Ibabe Erostarbe,Q87113760,Q87113760,http://www.wikidata.org/entity/Q87113760,izaskun-ibabe-erostarbe,http://www.wikidata.org/entity/Q87113760
https://wikibase.inguma.eus/entity/Q9616,Jurgi Kintana Goiriena,Q57659657,Q57659657,http://www.wikidata.org/entity/Q57659657,jurgi-kintana-goiriena,http://www.wikidata.org/entity/Q57659657
https://wikibase.inguma.eus/entity/Q9723,Juan Felix Jauregi-Arraburu Zenitagoia,Q98952368,Q98952368,http://www.wikidata.org/entity/Q98952368,juan-felix-jauregi-arraburu-zenitagoia,http://www.wikidata.org/entity/Q98952368
https://wikibase.inguma.eus/entity/Q9473,Miren Larrea Aranguren,Q104668676,Q104668676,http://www.wikidata.org/entity/Q104668676,miren-larrea-aranguren,http://www.wikidata.org/entity/Q104668676
https://wikibase.inguma.eus/entity/Q9490,Ane Larrinaga Renteria,Q78199776,Q78199776,http://www.wikidata.org/entity/Q78199776,ane-larrinaga-renteria,http://www.wikidata.org/entity/Q78199776
https://wikibase.inguma.eus/entity/Q9605,Edorta Kortadi Olano,Q12256478,Q12256478,http://www.wikidata.org/entity/Q12256478,edorta-kortadi-olano,http://www.wikidata.org/entity/Q12256478
https://wikibase.inguma.eus/entity/Q10016,Juan Kruz Igerabide Sarasola,Q12261020,Q12261020,http://www.wikidata.org/entity/Q12261020,juan-kruz-igerabide-sarasola,http://www.wikidata.org/entity/Q12261020
https://wikibase.inguma.eus/entity/Q9658,Mitxel Kaltzakorta Mentxaka,Q77044007,Q77044007,http://www.wikidata.org/entity/Q77044007,mitxel-kaltzakorta-mentxaka,http://www.wikidata.org/entity/Q77044007
https://wikibase.inguma.eus/entity/Q9509,Asier Larrinaga Larrazabal,Q98842230,Q98842230,http://www.wikidata.org/entity/Q98842230,asier-larrinaga-larrazabal,http://www.wikidata.org/entity/Q98842230
https://wikibase.inguma.eus/entity/Q10033,Itziar Idiazabal Gorrotxategi,Q43264734,Q43264734,http://www.wikidata.org/entity/Q43264734,itziar-idiazabal-gorrotxategi,http://www.wikidata.org/entity/Q43264734
https://wikibase.inguma.eus/entity/Q10210,Galder Guenaga Garai,Q86991807,Q86991807,http://www.wikidata.org/entity/Q86991807,galder-guenaga-garai,http://www.wikidata.org/entity/Q86991807
https://wikibase.inguma.eus/entity/Q10451,Pruden Gartzia Isasti,Q34743831,Q34743831,http://www.wikidata.org/entity/Q34743831,pruden-gartzia-isasti,http://www.wikidata.org/entity/Q34743831
https://wikibase.inguma.eus/entity/Q10545,Irene Garcia Ureta,Q104668651,Q104668651,http://www.wikidata.org/entity/Q104668651,irene-garcia-ureta,http://www.wikidata.org/entity/Q104668651
https://wikibase.inguma.eus/entity/Q10208,Jesus Guerra Plaza,Q104668688,Q104668688,http://www.wikidata.org/entity/Q104668688,jesus-guerra-plaza,http://www.wikidata.org/entity/Q104668688
https://wikibase.inguma.eus/entity/Q10600,Iñaki Gaminde Terraza,Q12260040,Q12260040,http://www.wikidata.org/entity/Q12260040,inaki-gaminde-terraza,http://www.wikidata.org/entity/Q12260040
https://wikibase.inguma.eus/entity/Q10353,Iñaki Goirizelaia Ordorika,Q12260048,Q12260048,http://www.wikidata.org/entity/Q12260048,inaki-goirizelaia-ordorika,http://www.wikidata.org/entity/Q12260048
https://wikibase.inguma.eus/entity/Q10183,Arantza Gutierrez Paz,Q78201577,Q78201577,http://www.wikidata.org/entity/Q78201577,arantza-gutierrez-paz,http://www.wikidata.org/entity/Q78201577
https://wikibase.inguma.eus/entity/Q10261,Arantxa Gorostiaga Manterola,Q47343738,Q47343738,http://www.wikidata.org/entity/Q47343738,arantxa-gorostiaga-manterola,http://www.wikidata.org/entity/Q47343738
https://wikibase.inguma.eus/entity/Q10147,Cristina Herce,Q104668686,Q104668686,http://www.wikidata.org/entity/Q104668686,cristina-herce,http://www.wikidata.org/entity/Q104668686
https://wikibase.inguma.eus/entity/Q10673,Pedro Flores Garcia,Q78192554,Q78192554,http://www.wikidata.org/entity/Q78192554,pedro-flores-garcia,http://www.wikidata.org/entity/Q78192554
https://wikibase.inguma.eus/entity/Q10172,Jorge Gutierrez Goiria,Q104668771,Q104668771,http://www.wikidata.org/entity/Q104668771,jorge-gutierrez-goiria,http://www.wikidata.org/entity/Q104668771
https://wikibase.inguma.eus/entity/Q10224,Aitziber Gorrotxategi Eizagirre,Q85822496,Q85822496,http://www.wikidata.org/entity/Q85822496,aitziber-gorrotxategi-eizagirre,http://www.wikidata.org/entity/Q85822496
https://wikibase.inguma.eus/entity/Q10524,Iñaki Garcia Fernandez,Q83419347,Q83419347,http://www.wikidata.org/entity/Q83419347,inaki-garcia-fernandez,http://www.wikidata.org/entity/Q83419347
https://wikibase.inguma.eus/entity/Q10414,Lorena Gil de Montes Etxaide,Q77049133,Q77049133,http://www.wikidata.org/entity/Q77049133,lorena-gil-de-montes-etxaide,http://www.wikidata.org/entity/Q77049133
https://wikibase.inguma.eus/entity/Q10550,Fernando Garcia Murga,Q104668627,Q104668627,http://www.wikidata.org/entity/Q104668627,fernando-garcia-murga,http://www.wikidata.org/entity/Q104668627
https://wikibase.inguma.eus/entity/Q10222,Andres Gostin Elorza,Q104668777,Q104668777,http://www.wikidata.org/entity/Q104668777,andres-gostin-elorza,http://www.wikidata.org/entity/Q104668777
https://wikibase.inguma.eus/entity/Q10143,Amelia Hernandez Mata,Q99541337,Q99541337,http://www.wikidata.org/entity/Q99541337,amelia-hernandez-mata,http://www.wikidata.org/entity/Q99541337
https://wikibase.inguma.eus/entity/Q10214,Jorge Grijalvo Serrano (1957-2005),Q84558284,Q84558284,http://www.wikidata.org/entity/Q84558284,jorge-grijalvo-serrano-1957-2005,http://www.wikidata.org/entity/Q84558284
https://wikibase.inguma.eus/entity/Q10304,Marian Gonzalez Abrisketa,Q99729449,Q99729449,http://www.wikidata.org/entity/Q99729449,marian-gonzalez-abrisketa,http://www.wikidata.org/entity/Q99729449
https://wikibase.inguma.eus/entity/Q10154,Almika Hazas,Q104668726,Q104668726,http://www.wikidata.org/entity/Q104668726,almika-hazas,http://www.wikidata.org/entity/Q104668726
https://wikibase.inguma.eus/entity/Q10519,Ander Garcia,Q104668562,Q104668562,http://www.wikidata.org/entity/Q104668562,ander-garcia,http://www.wikidata.org/entity/Q104668562
https://wikibase.inguma.eus/entity/Q10309,Igor Goñi Mendizabal,Q81622707,Q81622707,http://www.wikidata.org/entity/Q81622707,igor-goni-mendizabal,http://www.wikidata.org/entity/Q81622707
https://wikibase.inguma.eus/entity/Q10370,Nekane Goikoetxea Agirre,Q104668643,Q104668643,http://www.wikidata.org/entity/Q104668643,nekane-goikoetxea-agirre,http://www.wikidata.org/entity/Q104668643
https://wikibase.inguma.eus/entity/Q10340,Mikel Gomez Uranga (1948-2015),Q99541437,Q99541437,http://www.wikidata.org/entity/Q99541437,mikel-gomez-uranga-1948-2015,http://www.wikidata.org/entity/Q99541437
https://wikibase.inguma.eus/entity/Q10564,Maite Garaigordobil Landazabal,Q104668544,Q104668544,http://www.wikidata.org/entity/Q104668544,maite-garaigordobil-landazabal,http://www.wikidata.org/entity/Q104668544
https://wikibase.inguma.eus/entity/Q10149,Iñaki Heras Saizarbitoria,Q64008006,Q64008006,http://www.wikidata.org/entity/Q64008006,inaki-heras-saizarbitoria,http://www.wikidata.org/entity/Q64008006
https://wikibase.inguma.eus/entity/Q10500,Juan Garmendia Larrañaga (1926 - 2015),Q3187656,Q3187656,http://www.wikidata.org/entity/Q3187656,juan-garmendia-larranaga-1926-2015,http://www.wikidata.org/entity/Q3187656
https://wikibase.inguma.eus/entity/Q10120,Bittor Hidalgo Eizagirre,Q98816649,Q98816649,http://www.wikidata.org/entity/Q98816649,bittor-hidalgo-eizagirre,http://www.wikidata.org/entity/Q98816649
https://wikibase.inguma.eus/entity/Q10558,Ainhoa Garayar Erro,Q84550228,Q84550228,http://www.wikidata.org/entity/Q84550228,ainhoa-garayar-erro,http://www.wikidata.org/entity/Q84550228
https://wikibase.inguma.eus/entity/Q10310,Alfredo Goñi Grandmontagne,Q100414959,Q100414959,http://www.wikidata.org/entity/Q100414959,alfredo-goni-grandmontagne,http://www.wikidata.org/entity/Q100414959
https://wikibase.inguma.eus/entity/Q10690,Ana Isabel Fernandez Sainz,Q104668784,Q104668784,http://www.wikidata.org/entity/Q104668784,ana-isabel-fernandez-sainz,http://www.wikidata.org/entity/Q104668784
https://wikibase.inguma.eus/entity/Q10717,Itxaso Fernandez Astobiza,Q100323954,Q100323954,http://www.wikidata.org/entity/Q100323954,itxaso-fernandez-astobiza,http://www.wikidata.org/entity/Q100323954
https://wikibase.inguma.eus/entity/Q10724,Karmele Fernandez Agirre,Q87763003,Q87763003,http://www.wikidata.org/entity/Q87763003,karmele-fernandez-agirre,http://www.wikidata.org/entity/Q87763003
https://wikibase.inguma.eus/entity/Q10723,Idoia Fernandez Fernandez,Q104028849,Q104028849,http://www.wikidata.org/entity/Q104028849,idoia-fernandez-fernandez,http://www.wikidata.org/entity/Q104028849
https://wikibase.inguma.eus/entity/Q10218,Juan Gracia Cárcamo,Q98842868,Q98842868,http://www.wikidata.org/entity/Q98842868,juan-gracia-carcamo,http://www.wikidata.org/entity/Q98842868
https://wikibase.inguma.eus/entity/Q12491,Eduardo Apodaka Ostaikoetxea,Q55688391,Q55688391,http://www.wikidata.org/entity/Q55688391,eduardo-apodaka-ostaikoetxea,http://www.wikidata.org/entity/Q55688391
https://wikibase.inguma.eus/entity/Q12546,Jaime Anduaga Matud,Q104668674,Q104668674,http://www.wikidata.org/entity/Q104668674,jaime-anduaga-matud,http://www.wikidata.org/entity/Q104668674
https://wikibase.inguma.eus/entity/Q12504,Xabier Apaolaza Bernedo,Q104668730,Q104668730,http://www.wikidata.org/entity/Q104668730,xabier-apaolaza-bernedo,http://www.wikidata.org/entity/Q104668730
https://wikibase.inguma.eus/entity/Q10889,Jose Ramon Etxebarria Bilbao,Q12260733,Q12260733,http://www.wikidata.org/entity/Q12260733,jose-ramon-etxebarria-bilbao,http://www.wikidata.org/entity/Q12260733
https://wikibase.inguma.eus/entity/Q10760,Mari Jose Ezeizabarrena Segurola,Q57436919,Q57436919,http://www.wikidata.org/entity/Q57436919,mari-jose-ezeizabarrena-segurola,http://www.wikidata.org/entity/Q57436919
https://wikibase.inguma.eus/entity/Q10727,Ainhoa Fernandez de Arroiabe Olaortua,Q104668764,Q104668764,http://www.wikidata.org/entity/Q104668764,ainhoa-fernandez-de-arroiabe-olaortua,http://www.wikidata.org/entity/Q104668764
https://wikibase.inguma.eus/entity/Q12514,Jokin Apalategi Begiristain,Q12260477,Q12260477,http://www.wikidata.org/entity/Q12260477,jokin-apalategi-begiristain,http://www.wikidata.org/entity/Q12260477
https://wikibase.inguma.eus/entity/Q10842,Rikardo Etxepare,Q3430232,Q3430232,http://www.wikidata.org/entity/Q3430232,rikardo-etxepare,http://www.wikidata.org/entity/Q3430232
https://wikibase.inguma.eus/entity/Q10890,Pedro Miguel Etxenike Landiribar,Q6743109,Q6743109,http://www.wikidata.org/entity/Q6743109,pedro-miguel-etxenike-landiribar,http://www.wikidata.org/entity/Q6743109
https://wikibase.inguma.eus/entity/Q12525,Alberto Ansuategi Cobo,Q58456759,Q58456759,http://www.wikidata.org/entity/Q58456759,alberto-ansuategi-cobo,http://www.wikidata.org/entity/Q58456759
https://wikibase.inguma.eus/entity/Q10726,Aranzazu Fernandez Urrutia,Q99541091,Q99541091,http://www.wikidata.org/entity/Q99541091,aranzazu-fernandez-urrutia,http://www.wikidata.org/entity/Q99541091
https://wikibase.inguma.eus/entity/Q10811,Patxi Etxeberria Guridi,Q50378724,Q50378724,http://www.wikidata.org/entity/Q50378724,patxi-etxeberria-guridi,http://www.wikidata.org/entity/Q50378724
https://wikibase.inguma.eus/entity/Q12581,Kike Amonarriz Gorria,Q12261457,Q12261457,http://www.wikidata.org/entity/Q12261457,kike-amonarriz-gorria,http://www.wikidata.org/entity/Q12261457
https://wikibase.inguma.eus/entity/Q12577,Estibaliz Amorrortu Gomez,Q104668698,Q104668698,http://www.wikidata.org/entity/Q104668698,estibaliz-amorrortu-gomez,http://www.wikidata.org/entity/Q104668698
https://wikibase.inguma.eus/entity/Q12502,Urko Apaolaza Avila,Q46866550,Q46866550,http://www.wikidata.org/entity/Q46866550,urko-apaolaza-avila,http://www.wikidata.org/entity/Q46866550
https://wikibase.inguma.eus/entity/Q12543,Patxi Angulo Martin,Q104015537,Q104015537,http://www.wikidata.org/entity/Q104015537,patxi-angulo-martin,http://www.wikidata.org/entity/Q104015537
https://wikibase.inguma.eus/entity/Q12518,Esteban Antxustegi Igartua,Q12257283,Q12257283,http://www.wikidata.org/entity/Q12257283,esteban-antxustegi-igartua,http://www.wikidata.org/entity/Q12257283
https://wikibase.inguma.eus/entity/Q12567,Mila Amurrio Velez,Q81509356,Q81509356,http://www.wikidata.org/entity/Q81509356,mila-amurrio-velez,http://www.wikidata.org/entity/Q81509356
https://wikibase.inguma.eus/entity/Q12548,Amaia Andrieu Sanz,Q104668659,Q104668659,http://www.wikidata.org/entity/Q104668659,amaia-andrieu-sanz,http://www.wikidata.org/entity/Q104668659
https://wikibase.inguma.eus/entity/Q12513,Jaione Apalategi Begiristain,Q12260144,Q12260144,http://www.wikidata.org/entity/Q12260144,jaione-apalategi-begiristain,http://www.wikidata.org/entity/Q12260144
https://wikibase.inguma.eus/entity/Q10769,Marisa Exposito Renedo,Q98842883,Q98842883,http://www.wikidata.org/entity/Q98842883,marisa-exposito-renedo,http://www.wikidata.org/entity/Q98842883
https://wikibase.inguma.eus/entity/Q12552,Ainhoa Andonegi Alonso,Q104668684,Q104668684,http://www.wikidata.org/entity/Q104668684,ainhoa-andonegi-alonso,http://www.wikidata.org/entity/Q104668684
https://wikibase.inguma.eus/entity/Q12500,Mª Dolores Aparicio Telleria,Q84557589,Q84557589,http://www.wikidata.org/entity/Q84557589,m-dolores-aparicio-telleria,http://www.wikidata.org/entity/Q84557589
https://wikibase.inguma.eus/entity/Q10892,Goio Etxebarria Kerexeta (?-2020),Q98953685,Q98953685,http://www.wikidata.org/entity/Q98953685,goio-etxebarria-kerexeta,http://www.wikidata.org/entity/Q98953685
https://wikibase.inguma.eus/entity/Q12544,Alberto Angulo Morales,Q55946228,Q55946228,http://www.wikidata.org/entity/Q55946228,alberto-angulo-morales,http://www.wikidata.org/entity/Q55946228
https://wikibase.inguma.eus/entity/Q10803,Olatz Etxegarai Legarreta,Q78191797,Q78191797,http://www.wikidata.org/entity/Q78191797,olatz-etxegarai-legarreta,http://www.wikidata.org/entity/Q78191797
https://wikibase.inguma.eus/entity/Q12512,Ur Apalategi Idirin,Q12268598,Q12268598,http://www.wikidata.org/entity/Q12268598,ur-apalategi-idirin,http://www.wikidata.org/entity/Q12268598
https://wikibase.inguma.eus/entity/Q12546,Jaime Anduaga Matud,Q104668674,Q110064660,http://www.wikidata.org/entity/Q104668674,jaime-anduaga-matud,http://www.wikidata.org/entity/Q110064660
https://wikibase.inguma.eus/entity/Q10792,Joseba Andoni Etxebarria Gangoiti,Q104668546,Q104668546,http://www.wikidata.org/entity/Q104668546,joseba-andoni-etxebarria-gangoiti,http://www.wikidata.org/entity/Q104668546
https://wikibase.inguma.eus/entity/Q10886,Juan Etxeberria Murgiondo,Q107901560,Q107901560,http://www.wikidata.org/entity/Q107901560,juan-etxeberria-murgiondo,http://www.wikidata.org/entity/Q107901560
https://wikibase.inguma.eus/entity/Q12487,Alvaro Aragon Ruano,Q78200570,Q78200570,http://www.wikidata.org/entity/Q78200570,alvaro-aragon-ruano,http://www.wikidata.org/entity/Q78200570
https://wikibase.inguma.eus/entity/Q12583,Iratxe Amiano Bonatxea,Q98829641,Q98829641,http://www.wikidata.org/entity/Q98829641,iratxe-amiano-bonatxea,http://www.wikidata.org/entity/Q98829641
https://wikibase.inguma.eus/entity/Q10728,Kepa Fernandez de Larrinoa Pablos,Q12261437,Q12261437,http://www.wikidata.org/entity/Q12261437,kepa-fernandez-de-larrinoa-pablos,http://www.wikidata.org/entity/Q12261437
https://wikibase.inguma.eus/entity/Q12961,Cristina Achucarro Marichalar,Q100413589,Q100413589,http://www.wikidata.org/entity/Q100413589,cristina-achucarro-marichalar,http://www.wikidata.org/entity/Q100413589
https://wikibase.inguma.eus/entity/Q12688,Itziar Alkorta Idiakez,Q95507226,Q95507226,http://www.wikidata.org/entity/Q95507226,itziar-alkorta-idiakez,http://www.wikidata.org/entity/Q95507226
https://wikibase.inguma.eus/entity/Q11236,Maria Luisa Egia Uria,Q99541545,Q99541545,http://www.wikidata.org/entity/Q99541545,maria-luisa-egia-uria,http://www.wikidata.org/entity/Q99541545
https://wikibase.inguma.eus/entity/Q12859,Arrate Agirrezabal Prado,Q84558379,Q84558379,http://www.wikidata.org/entity/Q84558379,arrate-agirrezabal-prado,http://www.wikidata.org/entity/Q84558379
