"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q142"	"https://wikidata.org/wiki/Q142"	"France"	"https://wikidata.org/wiki/Q3624078
https://wikidata.org/wiki/Q20181813
https://wikidata.org/wiki/Q51576574
https://wikidata.org/wiki/Q7270
https://wikidata.org/wiki/Q6256"	"https://wikidata.org/wiki/Q27496
https://wikidata.org/wiki/Q1849394
https://wikidata.org/wiki/Q458
https://wikidata.org/wiki/Q8932
https://wikidata.org/wiki/Q46"	""	"Frantzia"	"https://eu.wikipedia.org/wiki/Frantzia"	"Francia"	"https://es.wikipedia.org/wiki/Francia"	"France"	"https://en.wikipedia.org/wiki/France"	"France"	"https://fr.wikipedia.org/wiki/France"	"Francia"	"https://it.wikipedia.org/wiki/Francia"	"Frankreich"	"https://de.wikipedia.org/wiki/Frankreich"	
"Q12554"	"https://wikidata.org/wiki/Q12554"	"Middle Ages"	"https://wikidata.org/wiki/Q17522177
https://wikidata.org/wiki/Q11514315"	""	""	"Erdi Aroa"	"https://eu.wikipedia.org/wiki/Erdi_Aroa"	"Edad Media"	"https://es.wikipedia.org/wiki/Edad_Media"	"Middle Ages"	"https://en.wikipedia.org/wiki/Middle_Ages"	"Moyen Âge"	"https://fr.wikipedia.org/wiki/Moyen_Âge"	"Medioevo"	"https://it.wikipedia.org/wiki/Medioevo"	"Mittelalter"	"https://de.wikipedia.org/wiki/Mittelalter"	
"Q2256"	"https://wikidata.org/wiki/Q2256"	"Birmingham"	""	""	""													
"Q193387"	"https://wikidata.org/wiki/Q193387"	"Croquet"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q877517
https://wikidata.org/wiki/Q1296819"	"Croquet"	"https://eu.wikipedia.org/wiki/Croquet"	"croquet"	"https://es.wikipedia.org/wiki/Croquet"	"croquet"	"https://en.wikipedia.org/wiki/Croquet"	"croquet"	"https://fr.wikipedia.org/wiki/Croquet"	"croquet"	"https://it.wikipedia.org/wiki/Croquet"	"Krocket"	"https://de.wikipedia.org/wiki/Krocket"	
"Q895471"	"https://wikidata.org/wiki/Q895471"	"Bowls"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q895060"			"bowls"	"https://es.wikipedia.org/wiki/Bolos_sobre_hierba"	"bowls"	"https://en.wikipedia.org/wiki/Bowls"	"boulingrin"	"https://fr.wikipedia.org/wiki/Boulingrin_(jeu)"	"bowls"	"https://it.wikipedia.org/wiki/Bowls"	"Rasenbowlen"	"https://de.wikipedia.org/wiki/Bowls"	
"Q2360406"	"https://wikidata.org/wiki/Q2360406"	"Real tennis"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q797108
https://wikidata.org/wiki/Q6026443"					"real tennis"	"https://en.wikipedia.org/wiki/Real_tennis"	"courte paume"	"https://fr.wikipedia.org/wiki/Courte_paume"	"courte paume"				
"Q1136821"	"https://wikidata.org/wiki/Q1136821"	"Hawk-Eye"	"https://wikidata.org/wiki/Q13407144"	""	""			"Ojo de halcón"	"https://es.wikipedia.org/wiki/Ojo_de_halcón"	"Hawk-Eye"	"https://en.wikipedia.org/wiki/Hawk-Eye"	"Hawk-Eye"	"https://fr.wikipedia.org/wiki/Hawk-Eye"	"Hawk-Eye"	"https://it.wikipedia.org/wiki/Hawk-Eye"	"Hawk-Eye"	"https://de.wikipedia.org/wiki/Hawk-Eye"	
"Q102113"	"https://wikidata.org/wiki/Q102113"	"Grand Slam (tennis)"	"https://wikidata.org/wiki/Q50301185"	""	"https://wikidata.org/wiki/Q7700500"	"Grand Slam"	"https://eu.wikipedia.org/wiki/Grand_Slam_(tenisa)"	"Grand Slam"	"https://es.wikipedia.org/wiki/Grand_Slam_(tenis)"	"Grand Slam of tennis"	"https://en.wikipedia.org/wiki/Grand_Slam_(tennis)"	"Grand Chelem de tennis"	"https://fr.wikipedia.org/wiki/Grand_Chelem_(tennis)"	"Grande Slam"	"https://it.wikipedia.org/wiki/Grande_Slam_(tennis)"	"Grand Slam"	"https://de.wikipedia.org/wiki/Grand_Slam_(Tennis)"	
"Q60874"	"https://wikidata.org/wiki/Q60874"	"Australian Open"	""	""	""													
"Q1330871"	"https://wikidata.org/wiki/Q1330871"	"Hardcourt"	""	""	"https://wikidata.org/wiki/Q741118"			"pista de tenis dura"	"https://es.wikipedia.org/wiki/Pista_de_tenis_dura"	"hardcourt"	"https://en.wikipedia.org/wiki/Hardcourt"	"surface dure"		"superficie dura"		"Hartplatz"	"https://de.wikipedia.org/wiki/Hartplatz"	
"Q43605"	"https://wikidata.org/wiki/Q43605"	"French Open"	"https://wikidata.org/wiki/Q47443726"	"https://wikidata.org/wiki/Q102113"	"https://wikidata.org/wiki/Q13219666"	"Roland Garros txapelketa"	"https://eu.wikipedia.org/wiki/Roland_Garros_txapelketa"	"Torneo de Roland Garros"	"https://es.wikipedia.org/wiki/Torneo_de_Roland_Garros"	"French Open"	"https://en.wikipedia.org/wiki/French_Open"	"Internationaux de France de tennis"	"https://fr.wikipedia.org/wiki/Internationaux_de_France_de_tennis"	"Open di Francia"	"https://it.wikipedia.org/wiki/Open_di_Francia"	"French Open"	"https://de.wikipedia.org/wiki/French_Open"	
"Q198718"	"https://wikidata.org/wiki/Q198718"	"Clay court"	""	""	"https://wikidata.org/wiki/Q741118"			"pista de tenis de tierra batida"	"https://es.wikipedia.org/wiki/Polvo_de_ladrillo"	"clay court"	"https://en.wikipedia.org/wiki/Clay_court"	"terre battue"	"https://fr.wikipedia.org/wiki/Terre_battue"	"terra battuta"	"https://it.wikipedia.org/wiki/Terra_battuta"	"Sandplatz"	"https://de.wikipedia.org/wiki/Sandplatz_(Tennis)"	
"Q1151291"	"https://wikidata.org/wiki/Q1151291"	"Grass court"	""	""	"https://wikidata.org/wiki/Q47677460"			"pista de tenis de hierba"		"grass court"	"https://en.wikipedia.org/wiki/Grass_court"	"terrain en gazon"		"campo in erba"		"Rasenplatz"	"https://de.wikipedia.org/wiki/Rasenplatz"	
"Q123577"	"https://wikidata.org/wiki/Q123577"	"US Open (tennis)"	"https://wikidata.org/wiki/Q114608872"	"https://wikidata.org/wiki/Q102113"	"https://wikidata.org/wiki/Q13219666
https://wikidata.org/wiki/Q3270632"	"AEBetako Irekia"	"https://eu.wikipedia.org/wiki/AEBko_Irekia_(tenisa)"	"Abierto de Estados Unidos"	"https://es.wikipedia.org/wiki/Abierto_de_Estados_Unidos"	"US Open"	"https://en.wikipedia.org/wiki/US_Open_(tennis)"	"US Open de tennis"	"https://fr.wikipedia.org/wiki/US_Open_de_tennis"	"US Open"	"https://it.wikipedia.org/wiki/US_Open_(tennis)"	"US Open"	"https://de.wikipedia.org/wiki/US_Open"	
"Q212434"	"https://wikidata.org/wiki/Q212434"	"Olympic sports"	"https://wikidata.org/wiki/Q12379553"	""	"https://wikidata.org/wiki/Q31629"	"kirol olinpiko"	"https://eu.wikipedia.org/wiki/Kirol_olinpiko"	"deporte olímpico"	"https://es.wikipedia.org/wiki/Deportes_olímpicos"	"Olympic sport"	"https://en.wikipedia.org/wiki/Olympic_sports"	"sport olympique"	"https://fr.wikipedia.org/wiki/Sports_olympiques"	"sport olimpico"	"https://it.wikipedia.org/wiki/Sport_olimpici"	"olympische Sportart"	"https://de.wikipedia.org/wiki/Olympische_Sportarten"	
"Q159821"	"https://wikidata.org/wiki/Q159821"	"Summer Olympic Games"	"https://wikidata.org/wiki/Q18608583"	""	"https://wikidata.org/wiki/Q5389"	"Udako Olinpiar Jokoak"	"https://eu.wikipedia.org/wiki/Udako_Olinpiar_Jokoak"	"Juegos Olímpicos de Verano"	"https://es.wikipedia.org/wiki/Juegos_Olímpicos_de_Verano"	"Summer Olympic Games"	"https://en.wikipedia.org/wiki/Summer_Olympic_Games"	"Jeux olympiques d’été"	"https://fr.wikipedia.org/wiki/Jeux_olympiques_d'été"	"Giochi olimpici estivi"	"https://it.wikipedia.org/wiki/Giochi_olimpici_estivi"	"Olympische Sommerspiele"	"https://de.wikipedia.org/wiki/Olympische_Sommerspiele"	
"Q2295996"	"https://wikidata.org/wiki/Q2295996"	"History of tennis"	"https://wikidata.org/wiki/Q17524420"	""	""			"historia del tenis"	"https://es.wikipedia.org/wiki/Historia_del_tenis"	"history of tennis"	"https://en.wikipedia.org/wiki/History_of_tennis"	"histoire du tennis"	"https://fr.wikipedia.org/wiki/Histoire_du_tennis"	"storia del tennis"	"https://it.wikipedia.org/wiki/Storia_del_tennis"	"Geschichte des Tennis"	"https://de.wikipedia.org/wiki/Geschichte_des_Tennis"	
"Q6231"	"https://wikidata.org/wiki/Q6231"	"Cremona"	"https://wikidata.org/wiki/Q747074
https://wikidata.org/wiki/Q515
https://wikidata.org/wiki/Q133442"	""	""	"Cremona"	"https://eu.wikipedia.org/wiki/Cremona"	"Cremona"	"https://es.wikipedia.org/wiki/Cremona"	"Cremona"	"https://en.wikipedia.org/wiki/Cremona"	"Crémone"	"https://fr.wikipedia.org/wiki/Crémone"	"Cremona"	"https://it.wikipedia.org/wiki/Cremona"	"Cremona"	"https://de.wikipedia.org/wiki/Cremona"	
"Q8384"	"https://wikidata.org/wiki/Q8384"	"Louis X of France"	"https://wikidata.org/wiki/Q5"	""	""	"Luis I.a Nafarroakoa"	"https://eu.wikipedia.org/wiki/Luis_I.a_Nafarroakoa"	"Luis X"	"https://es.wikipedia.org/wiki/Luis_X_de_Francia"	"Louis X of France"	"https://en.wikipedia.org/wiki/Louis_X_of_France"	"Louis X de France"	"https://fr.wikipedia.org/wiki/Louis_X"	"Luigi X di Francia"	"https://it.wikipedia.org/wiki/Luigi_X_di_Francia"	"Ludwig X."	"https://de.wikipedia.org/wiki/Ludwig_X._(Frankreich)"	
"Q797108"	"https://wikidata.org/wiki/Q797108"	"Jeu de paume"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q2426135
https://wikidata.org/wiki/Q11928176"	"Jeu de paume"	"https://eu.wikipedia.org/wiki/Jeu_de_paume"	"juego de palma"	"https://es.wikipedia.org/wiki/Juego_de_palma"	"jeu de paume"	"https://en.wikipedia.org/wiki/Jeu_de_paume"	"jeu de paume"	"https://fr.wikipedia.org/wiki/Jeu_de_paume"	"pallacorda"	"https://it.wikipedia.org/wiki/Pallacorda"	"Jeu de Paume"	"https://de.wikipedia.org/wiki/Jeu_de_Paume"	
"Q2360406"	"https://wikidata.org/wiki/Q2360406"	"Real tennis"	""	""	""													
"Q193819"	"https://wikidata.org/wiki/Q193819"	"Vincennes"	"https://wikidata.org/wiki/Q484170"	""	""	"Vincennes"	"https://eu.wikipedia.org/wiki/Vincennes"	"Vincennes"	"https://es.wikipedia.org/wiki/Vincennes"	"Vincennes"	"https://en.wikipedia.org/wiki/Vincennes"	"Vincennes"	"https://fr.wikipedia.org/wiki/Vincennes"	"Vincennes"	"https://it.wikipedia.org/wiki/Vincennes"	"Vincennes"	"https://de.wikipedia.org/wiki/Vincennes"	
"Q12192"	"https://wikidata.org/wiki/Q12192"	"Pneumonia"	"https://wikidata.org/wiki/Q18123741
https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q1931388"	""	"https://wikidata.org/wiki/Q3392853
https://wikidata.org/wiki/Q3631290
https://wikidata.org/wiki/Q1284347
https://wikidata.org/wiki/Q12136"	"pneumonia"	"https://eu.wikipedia.org/wiki/Pneumonia"	"neumonía"	"https://es.wikipedia.org/wiki/Neumonía"	"pneumonia"	"https://en.wikipedia.org/wiki/Pneumonia"	"pneumonie"	"https://fr.wikipedia.org/wiki/Pneumonie_aiguë"	"polmonite"	"https://it.wikipedia.org/wiki/Polmonite"	"Lungenentzündung"	"https://de.wikipedia.org/wiki/Lungenentzündung"	
"Q55998"	"https://wikidata.org/wiki/Q55998"	"Pleurisy"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q7204732
https://wikidata.org/wiki/Q12136"	"Pleuresia"	"https://eu.wikipedia.org/wiki/Pleuresia"	"pleuritis"	"https://es.wikipedia.org/wiki/Pleuritis"	"pleurisy"	"https://en.wikipedia.org/wiki/Pleurisy"	"pleurésie"	"https://fr.wikipedia.org/wiki/Pleurésie"	"pleurite"	"https://it.wikipedia.org/wiki/Pleurite"	"Pleuritis"	"https://de.wikipedia.org/wiki/Pleuritis"	
"Q167782"	"https://wikidata.org/wiki/Q167782"	"Charles V of France"	"https://wikidata.org/wiki/Q5"	""	""	"Karlos V.a Frantziakoa"	"https://eu.wikipedia.org/wiki/Karlos_V.a_Frantziakoa"	"Carlos V de Francia"	"https://es.wikipedia.org/wiki/Carlos_V_de_Francia"	"Charles V of France"	"https://en.wikipedia.org/wiki/Charles_V_of_France"	"Charles V de France"	"https://fr.wikipedia.org/wiki/Charles_V_le_Sage"	"Carlo V di Francia"	"https://it.wikipedia.org/wiki/Carlo_V_di_Francia"	"Karl V."	"https://de.wikipedia.org/wiki/Karl_V._(Frankreich)"	
"Q1075988"	"https://wikidata.org/wiki/Q1075988"	"Louvre Palace"	"https://wikidata.org/wiki/Q16560
https://wikidata.org/wiki/Q751876"	""	""	"Louvre jauregia"	"https://eu.wikipedia.org/wiki/Louvre_jauregia"	"Palacio del Louvre"	"https://es.wikipedia.org/wiki/Palacio_del_Louvre"	"Louvre Palace"	"https://en.wikipedia.org/wiki/Louvre_Palace"	"palais du Louvre"	"https://fr.wikipedia.org/wiki/Palais_du_Louvre"	"Palazzo del Louvre"	"https://it.wikipedia.org/wiki/Palazzo_del_Louvre"	"Palais du Louvre"	"https://de.wikipedia.org/wiki/Palais_du_Louvre"	
"Q83034"	"https://wikidata.org/wiki/Q83034"	"Interjection"	"https://wikidata.org/wiki/Q82042"	""	"https://wikidata.org/wiki/Q115372263"	"interjekzio"	"https://eu.wikipedia.org/wiki/Interjekzio"	"interjección"	"https://es.wikipedia.org/wiki/Interjección"	"interjection"	"https://en.wikipedia.org/wiki/Interjection"	"interjection"	"https://fr.wikipedia.org/wiki/Interjection"	"interiezione"	"https://it.wikipedia.org/wiki/Interiezione"	"Interjektion"	"https://de.wikipedia.org/wiki/Interjektion"	
"Q2360406"	"https://wikidata.org/wiki/Q2360406"	"Real tennis"	""	""	""													
"Q1138070"	"https://wikidata.org/wiki/Q1138070"	"Coventry Cathedral"	"https://wikidata.org/wiki/Q56242250"	""	""	"Coventryko katedrala"	"https://eu.wikipedia.org/wiki/Coventryko_katedrala"	"Catedral de Coventry"	"https://es.wikipedia.org/wiki/Catedral_de_Coventry"	"Coventry Cathedral"	"https://en.wikipedia.org/wiki/Coventry_Cathedral"	"cathédrale Saint-Michel de Coventry"	"https://fr.wikipedia.org/wiki/Cathédrale_Saint-Michel_de_Coventry"	"cattedrale di Coventry"	"https://it.wikipedia.org/wiki/Cattedrale_di_Coventry"	"Coventry Cathedral"	"https://de.wikipedia.org/wiki/Coventry_Cathedral"	
"Q260521"	"https://wikidata.org/wiki/Q260521"	"Lawn mower"	""	""	"https://wikidata.org/wiki/Q11019
https://wikidata.org/wiki/Q10858147"	"Belarra mozteko makina"	"https://eu.wikipedia.org/wiki/Belarra_mozteko_makina"	"cortacésped"	"https://es.wikipedia.org/wiki/Cortacésped"	"lawn mower"	"https://en.wikipedia.org/wiki/Lawn_mower"	"tondeuse à gazon"	"https://fr.wikipedia.org/wiki/Tondeuse_à_gazon"	"Tosaerba"	"https://it.wikipedia.org/wiki/Tosaerba"	"Rasenmäher"	"https://de.wikipedia.org/wiki/Rasenmäher"	
"Q4820481"	"https://wikidata.org/wiki/Q4820481"	"Augurio Perera"	"https://wikidata.org/wiki/Q5"	""	""	"Augurio Perera"	"https://eu.wikipedia.org/wiki/Augurio_Perera"	"Juan Bautista Augurio Perera"	"https://es.wikipedia.org/wiki/Juan_Bautista_Augurio_Perera"	"Augurio Perera"	"https://en.wikipedia.org/wiki/Augurio_Perera"	"Augurio Perera"		"Augurio Perera"		"Augurio Perera"		
"Q3047556"	"https://wikidata.org/wiki/Q3047556"	"Edgbaston"	"https://wikidata.org/wiki/Q188509
https://wikidata.org/wiki/Q1115575"	""	""	"Edgbaston"	"https://eu.wikipedia.org/wiki/Edgbaston"	"Edgbaston"	"https://es.wikipedia.org/wiki/Edgbaston"	"Edgbaston"	"https://en.wikipedia.org/wiki/Edgbaston"	"Edgbaston"	"https://fr.wikipedia.org/wiki/Edgbaston"	"Edgbaston"	"https://it.wikipedia.org/wiki/Edgbaston"	"Edgbaston"		
"Q2256"	"https://wikidata.org/wiki/Q2256"	"Birmingham"	""	""	""													
"Q5669045"	"https://wikidata.org/wiki/Q5669045"	"Harry Gem"	"https://wikidata.org/wiki/Q5"	""	""	"Harry Gem"	"https://eu.wikipedia.org/wiki/Harry_Gem"	"Harry Gem"		"Harry Gem"	"https://en.wikipedia.org/wiki/Harry_Gem"	"Harry Gem"				"Harry Gem"		
"Q5669045"	"https://wikidata.org/wiki/Q5669045"	"Harry Gem"	""	""	""													
"Q4820481"	"https://wikidata.org/wiki/Q4820481"	"Augurio Perera"	""	""	""													
"Q212845"	"https://wikidata.org/wiki/Q212845"	"Basque pelota"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q2426135
https://wikidata.org/wiki/Q11928176"	"pilota (euskal pilota)"	"https://eu.wikipedia.org/wiki/Euskal_pilota"	"pelota vasca"	"https://es.wikipedia.org/wiki/Pelota_vasca"	"Basque pelota"	"https://en.wikipedia.org/wiki/Basque_pelota"	"pelote basque"	"https://fr.wikipedia.org/wiki/Pelote_basque"	"palla basca"	"https://it.wikipedia.org/wiki/Palla_basca"	"Pelota"	"https://de.wikipedia.org/wiki/Pelota"	
