"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q4105337"	"https://wikidata.org/wiki/Q4105337"	"Psychological_resilience"	"https://wikidata.org/wiki/Q2480597
https://wikidata.org/wiki/Q12047512"	""	"https://wikidata.org/wiki/Q2996394
https://wikidata.org/wiki/Q1062741"	"Erresilientzia"	"https://eu.wikipedia.org/wiki/Erresilientzia_(psikologia)"	"resiliencia"	"https://es.wikipedia.org/wiki/Resiliencia_(psicología)"	"psychological resilience"	"https://en.wikipedia.org/wiki/Psychological_resilience"	"résilience psychologique"	"https://fr.wikipedia.org/wiki/Résilience_(psychologie)"	"resilienza"	"https://it.wikipedia.org/wiki/Resilienza_(psicologia)"	"Resilienz"	"https://de.wikipedia.org/wiki/Resilienz_(Psychologie)"	"resiliência (psicologia)"	"https://pt.wikipedia.org/wiki/Resiliência_(psicologia)"	"resiliència psicològica"	"https://ca.wikipedia.org/wiki/Resiliència_psicològica"	"resilience (psychologie)"	"https://cs.wikipedia.org/wiki/Resilience_(psychologie)"	
"Q12135"	"https://wikidata.org/wiki/Q12135"	"Mental_disorder"	"https://wikidata.org/wiki/Q112193867"	""	"https://wikidata.org/wiki/Q12136
https://wikidata.org/wiki/Q112193769"	"buruko gaitz"	"https://eu.wikipedia.org/wiki/Buruko_gaitz"	"trastorno mental"	"https://es.wikipedia.org/wiki/Trastorno_mental"	"mental disorder"	"https://en.wikipedia.org/wiki/Mental_disorder"	"trouble mental"	"https://fr.wikipedia.org/wiki/Trouble_psychique"	"disturbo mentale"	"https://it.wikipedia.org/wiki/Disturbo_mentale"	"psychische Störung"	"https://de.wikipedia.org/wiki/Psychische_Störung"	"perturbação mental"	"https://pt.wikipedia.org/wiki/Transtorno_mental"	"trastorn mental"	"https://ca.wikipedia.org/wiki/Trastorn_mental"	"duševní porucha"	"https://cs.wikipedia.org/wiki/Duševní_porucha"	
"Q2826604"	"https://wikidata.org/wiki/Q2826604"	"Public_Health_Agency_of_Canada"	"https://wikidata.org/wiki/Q327333
https://wikidata.org/wiki/Q45400320
https://wikidata.org/wiki/Q6979657"	""	""					"Public Health Agency of Canada"	"https://en.wikipedia.org/wiki/Public_Health_Agency_of_Canada"	"Agence de la santé publique du Canada"	"https://fr.wikipedia.org/wiki/Agence_de_la_santé_publique_du_Canada"			"Public Health Agency of Canada"								
"Q12140"	"https://wikidata.org/wiki/Q12140"	"Medication"	""	""	"https://wikidata.org/wiki/Q8386
https://wikidata.org/wiki/Q28885102"	"farmako"	"https://eu.wikipedia.org/wiki/Sendagai"	"medicamento"	"https://es.wikipedia.org/wiki/Medicamento"	"medication"	"https://en.wikipedia.org/wiki/Medication"	"médicament"	"https://fr.wikipedia.org/wiki/Médicament"	"farmaco"	"https://it.wikipedia.org/wiki/Farmaco"	"Arzneimittel"	"https://de.wikipedia.org/wiki/Arzneimittel"	"medicamento"	"https://pt.wikipedia.org/wiki/Medicamento"	"medicament"	"https://ca.wikipedia.org/wiki/Medicament"	"léčivo"	"https://cs.wikipedia.org/wiki/Léčivo"	
"Q7981051"	"https://wikidata.org/wiki/Q7981051"	"Well-being"	"https://wikidata.org/wiki/Q151885"	""	"https://wikidata.org/wiki/Q813912
https://wikidata.org/wiki/Q13100823"			"bienestar"	"https://es.wikipedia.org/wiki/Bienestar"	"well-being"	"https://en.wikipedia.org/wiki/Well-being"	"bien-être"	"https://fr.wikipedia.org/wiki/Bien-être"	"benessere"	"https://it.wikipedia.org/wiki/Benessere"	"Wohlbefinden"	"https://de.wikipedia.org/wiki/Wohlbefinden"	"bem-estar"	"https://pt.wikipedia.org/wiki/Bem-estar"			"blaho"		
"Q1771260"	"https://wikidata.org/wiki/Q1771260"	"Eudaimonia"	"https://wikidata.org/wiki/Q33104279"	""	""			"Eudaimonia"	"https://es.wikipedia.org/wiki/Eudaimonia"	"Eudaimonia"	"https://en.wikipedia.org/wiki/Eudaimonia"	"Eudémonisme"	"https://fr.wikipedia.org/wiki/Eudaimonia"	"eudaimonia"		"Eudaimonie"	"https://de.wikipedia.org/wiki/Eudaimonie"	"eudaimonia"	"https://pt.wikipedia.org/wiki/Eudaimonia"	"Eudaimonia"	"https://ca.wikipedia.org/wiki/Eudaimonia"			
"Q611011"	"https://wikidata.org/wiki/Q611011"	"History_of_mental_disorders"	"https://wikidata.org/wiki/Q17524420"	""	"https://wikidata.org/wiki/Q109674447"			"historial de trastornos mentales"		"history of mental disorders"	"https://en.wikipedia.org/wiki/History_of_mental_disorders"	"histoire des troubles mentaux"	"https://fr.wikipedia.org/wiki/Histoire_des_troubles_mentaux"	"storia dei disturbi mentali"	"https://it.wikipedia.org/wiki/Storia_dei_disturbi_mentali"	"Geschichte von psychischen Störungen"		"história de transtornos mentais"						
"Q3154766"	"https://wikidata.org/wiki/Q3154766"	"Isaac_Ray"	"https://wikidata.org/wiki/Q5"	""	""			"Isaac Ray"		"Isaac Ray"	"https://en.wikipedia.org/wiki/Isaac_Ray"	"Isaac Ray"	"https://fr.wikipedia.org/wiki/Isaac_Ray"	"Isaac Ray"		"Isaac Ray"	"https://de.wikipedia.org/wiki/Isaac_Ray"	"Isaac Ray"		"Isaac Ray"		"Isaac Ray"		
"Q466524"	"https://wikidata.org/wiki/Q466524"	"American_Psychiatric_Association"	"https://wikidata.org/wiki/Q829080
https://wikidata.org/wiki/Q955824"	""	""	"American Psychiatric Association"	"https://eu.wikipedia.org/wiki/American_Psychiatric_Association"	"Asociación Estadounidense de Psiquiatría"	"https://es.wikipedia.org/wiki/Asociación_Estadounidense_de_Psiquiatría"	"American Psychiatric Association"	"https://en.wikipedia.org/wiki/American_Psychiatric_Association"	"Association américaine de psychiatrie"	"https://fr.wikipedia.org/wiki/Association_américaine_de_psychiatrie"	"American Psychiatric Association"	"https://it.wikipedia.org/wiki/American_Psychiatric_Association"	"American Psychiatric Association"	"https://de.wikipedia.org/wiki/American_Psychiatric_Association"	"Associação Americana de Psiquiatria"	"https://pt.wikipedia.org/wiki/Associação_Americana_de_Psiquiatria"	"Associació Americana de Psiquiatria"	"https://ca.wikipedia.org/wiki/Associació_Americana_de_Psiquiatria"	"Americká psychiatrická asociace"		
"Q452469"	"https://wikidata.org/wiki/Q452469"	"Dorothea_Dix"	"https://wikidata.org/wiki/Q5"	""	""	"Dorothea Dix"	"https://eu.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dix"	"https://es.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dix"	"https://en.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dix"	"https://fr.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dix"	"https://it.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Lynde Dix"	"https://de.wikipedia.org/wiki/Dorothea_Lynde_Dix"	"Dorothea Dix"	"https://pt.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dix"	"https://ca.wikipedia.org/wiki/Dorothea_Dix"	"Dorothea Dixová"	"https://cs.wikipedia.org/wiki/Dorothea_Dixová"	
