"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q3491937"	"https://wikidata.org/wiki/Q3491937"	"Grullo"	"https://wikidata.org/wiki/Q876459"	"https://wikidata.org/wiki/Q28937142
https://wikidata.org/wiki/Q1344193"	""			"grullo"		"grullo"	"https://en.wikipedia.org/wiki/Grullo"	"souris"	"https://fr.wikipedia.org/wiki/Souris_(cheval)"											
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q208045"	"https://wikidata.org/wiki/Q208045"	"Gold (color)"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q214609"	"https://wikidata.org/wiki/Q7460348
https://wikidata.org/wiki/Q19847194"	"https://wikidata.org/wiki/Q943
https://wikidata.org/wiki/Q39338"	"urrekara"	"https://eu.wikipedia.org/wiki/Urrekara"	"oro"	"https://es.wikipedia.org/wiki/Dorado_(color)"	"gold"	"https://en.wikipedia.org/wiki/Gold_(color)"	"or"	"https://fr.wikipedia.org/wiki/Or_(couleur)"	"oro"	"https://it.wikipedia.org/wiki/Oro_(colore)"	"Gold"	"https://de.wikipedia.org/wiki/Gold_(Farbe)"	"dourado"	"https://pt.wikipedia.org/wiki/Dourado_(cor)"	"or"	"https://ca.wikipedia.org/wiki/Or_(color)"	"zlatá"	"https://cs.wikipedia.org/wiki/Zlatá_barva"	
"Q6568034"	"https://wikidata.org/wiki/Q6568034"	"List of Crayola crayon colors"	"https://wikidata.org/wiki/Q13406463"	""	""			"lista de colores de crayones Crayola"	"https://es.wikipedia.org/wiki/Anexo:Colores_de_crayones_Crayola"	"list of Crayola crayon colors"	"https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors"	"liste des couleurs des crayons Crayola"		"lista dei colori e pastelli Crayola"	"https://it.wikipedia.org/wiki/Colori_e_pastelli_Crayola"									
"Q2296108"	"https://wikidata.org/wiki/Q2296108"	"Heliotrope (color)"	"https://wikidata.org/wiki/Q1075"	""	""					"heliotrope"	"https://en.wikipedia.org/wiki/Heliotrope_(color)"	"héliotrope"	"https://fr.wikipedia.org/wiki/Héliotrope_(couleur)"	"eliotropo"	"https://it.wikipedia.org/wiki/Eliotropo"					"Heliotropi"	"https://ca.wikipedia.org/wiki/Heliotropi_(color)"			
"Q2296108"	"https://wikidata.org/wiki/Q2296108"	"Heliotrope (color)"	"https://wikidata.org/wiki/Q1075"	""	""					"heliotrope"	"https://en.wikipedia.org/wiki/Heliotrope_(color)"	"héliotrope"	"https://fr.wikipedia.org/wiki/Héliotrope_(couleur)"	"eliotropo"	"https://it.wikipedia.org/wiki/Eliotropo"					"Heliotropi"	"https://ca.wikipedia.org/wiki/Heliotropi_(color)"			
"Q2334511"	"https://wikidata.org/wiki/Q2334511"	"Cerise (color)"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q3142"			"cereza"		"cerise"	"https://en.wikipedia.org/wiki/Cerise_(color)"	"cerise"	"https://fr.wikipedia.org/wiki/Rouge_cerise"	"ciliegia"	"https://it.wikipedia.org/wiki/Ciliegia_(colore)"	"Kirschrot"	"https://de.wikipedia.org/wiki/Kirschrot"			"Cirera"	"https://ca.wikipedia.org/wiki/Cirera_(color)"			
"Q373058"	"https://wikidata.org/wiki/Q373058"	"Azure (color)"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q376346"	"https://wikidata.org/wiki/Q7460342"	"https://wikidata.org/wiki/Q1088"			"Azure"		"azure"	"https://en.wikipedia.org/wiki/Azure_(color)"	"azur"	"https://fr.wikipedia.org/wiki/Azur_(couleur)"	"azzurro"	"https://it.wikipedia.org/wiki/Azzurro"	"Azurblau"	"https://de.wikipedia.org/wiki/Azurblau"	"azure"	"https://pt.wikipedia.org/wiki/Azure_(cor)"	"atzur"		"azurová"	"https://cs.wikipedia.org/wiki/Azurová"	
"Q161066"	"https://wikidata.org/wiki/Q161066"	"Fuchsia"	"https://wikidata.org/wiki/Q16521"	""	""			"Fuchsia"	"https://es.wikipedia.org/wiki/Fuchsia"	"fuchsia"	"https://en.wikipedia.org/wiki/Fuchsia"	"fuchsia"	"https://fr.wikipedia.org/wiki/Fuchsia"	"Fuchsia"	"https://it.wikipedia.org/wiki/Fuchsia"	"Fuchsien"	"https://de.wikipedia.org/wiki/Fuchsien"	"Fuchsia"	"https://pt.wikipedia.org/wiki/Fuchsia"	"Fúcsia"	"https://ca.wikipedia.org/wiki/Fúcsia"	"fuchsie"	"https://cs.wikipedia.org/wiki/Fuchsie"	
"Q17079435"	"https://wikidata.org/wiki/Q17079435"	"Shades of magenta"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"					"shade of magenta"	"https://en.wikipedia.org/wiki/Shades_of_magenta"	"nuance de magenta"				"Magentaton"						"odstíny magenty"		
"Q19847189"	"https://wikidata.org/wiki/Q19847189"	"Shades of pink"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de rosado"		"shade of pink"	"https://en.wikipedia.org/wiki/Shades_of_pink"	"nuance de rose"	"https://fr.wikipedia.org/wiki/Millennial_pink"	"varietà di rosa"		"Rosaton"						"odstíny růžové"		
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q4928721"	"https://wikidata.org/wiki/Q4928721"	"Blue-gray"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q7460342
https://wikidata.org/wiki/Q3958716
https://wikidata.org/wiki/Q7915816"	"https://wikidata.org/wiki/Q1088
https://wikidata.org/wiki/Q42519
https://wikidata.org/wiki/Q180778"			"azul gris"		"blue-gray"	"https://en.wikipedia.org/wiki/Blue-gray"					"Blaugrau"		"blue steel"						
"Q3695285"	"https://wikidata.org/wiki/Q3695285"	"Icterine"	""	""	""	"Laru"	"https://eu.wikipedia.org/wiki/Laru"	"Icterina"	"https://es.wikipedia.org/wiki/Icterina"	"Icterine"	"https://en.wikipedia.org/wiki/Icterine"													
"Q6568034"	"https://wikidata.org/wiki/Q6568034"	"List of Crayola crayon colors"	"https://wikidata.org/wiki/Q13406463"	""	""			"lista de colores de crayones Crayola"	"https://es.wikipedia.org/wiki/Anexo:Colores_de_crayones_Crayola"	"list of Crayola crayon colors"	"https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors"	"liste des couleurs des crayons Crayola"		"lista dei colori e pastelli Crayola"	"https://it.wikipedia.org/wiki/Colori_e_pastelli_Crayola"									
"Q7460345"	"https://wikidata.org/wiki/Q7460345"	"Shades of red"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de rojo"		"shade of red"	"https://en.wikipedia.org/wiki/Shades_of_red"	"nuance de rouge"		"Tonalità di rosso"	"https://it.wikipedia.org/wiki/Tonalità_di_rosso"	"Rotton"				"varietats del vermell"		"odstín červené"		
"Q6568034"	"https://wikidata.org/wiki/Q6568034"	"List of Crayola crayon colors"	"https://wikidata.org/wiki/Q13406463"	""	""			"lista de colores de crayones Crayola"	"https://es.wikipedia.org/wiki/Anexo:Colores_de_crayones_Crayola"	"list of Crayola crayon colors"	"https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors"	"liste des couleurs des crayons Crayola"		"lista dei colori e pastelli Crayola"	"https://it.wikipedia.org/wiki/Colori_e_pastelli_Crayola"									
"Q7460342"	"https://wikidata.org/wiki/Q7460342"	"Shades of blue"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de azul"		"shade of blue"	"https://en.wikipedia.org/wiki/Shades_of_blue"	"nuance de bleu"		"Tonalità di blu"	"https://it.wikipedia.org/wiki/Tonalità_di_blu"	"Blauton"				"tonalitats de blau"		"odstíny modré"		
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q55611196"	"https://wikidata.org/wiki/Q55611196"	"Indian yellow"	"https://wikidata.org/wiki/Q79529
https://wikidata.org/wiki/Q376431
https://wikidata.org/wiki/Q161179
https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q7460348"	"https://wikidata.org/wiki/Q943"			"amarillo indio"	"https://es.wikipedia.org/wiki/Amarillo_indio"	"Indian Yellow"	"https://en.wikipedia.org/wiki/Indian_yellow"	"Jaune indien"	"https://fr.wikipedia.org/wiki/Jaune_indien"	"giallo indiano"	"https://it.wikipedia.org/wiki/Giallo_indiano"	"Indischgelb"								
"Q5967009"	"https://wikidata.org/wiki/Q5967009"	"Indigo"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q2607820"	"https://wikidata.org/wiki/Q43213808
https://wikidata.org/wiki/Q7460342"	"https://wikidata.org/wiki/Q1088"	"Anil"	"https://eu.wikipedia.org/wiki/Anil"	"añil"	"https://es.wikipedia.org/wiki/Añil"	"indigo"	"https://en.wikipedia.org/wiki/Indigo"	"indigo"	"https://fr.wikipedia.org/wiki/Indigo"	"indaco"	"https://it.wikipedia.org/wiki/Indaco_(colore)"	"indigo"	"https://de.wikipedia.org/wiki/Indigo_(Farbe)"	"anil"	"https://pt.wikipedia.org/wiki/Anil"	"indi"	"https://ca.wikipedia.org/wiki/Indi_(color)"	"indigo"		
"Q5967009"	"https://wikidata.org/wiki/Q5967009"	"Indigo"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q2607820"	"https://wikidata.org/wiki/Q43213808
https://wikidata.org/wiki/Q7460342"	"https://wikidata.org/wiki/Q1088"	"Anil"	"https://eu.wikipedia.org/wiki/Anil"	"añil"	"https://es.wikipedia.org/wiki/Añil"	"indigo"	"https://en.wikipedia.org/wiki/Indigo"	"indigo"	"https://fr.wikipedia.org/wiki/Indigo"	"indaco"	"https://it.wikipedia.org/wiki/Indaco_(colore)"	"indigo"	"https://de.wikipedia.org/wiki/Indigo_(Farbe)"	"anil"	"https://pt.wikipedia.org/wiki/Anil"	"indi"	"https://ca.wikipedia.org/wiki/Indi_(color)"	"indigo"		
"Q2529373"	"https://wikidata.org/wiki/Q2529373"	"International orange"	"https://wikidata.org/wiki/Q19847194"	""	"https://wikidata.org/wiki/Q39338"	"nazioarteko laranja"		"Naranja internacional"	"https://es.wikipedia.org/wiki/Naranja_internacional"	"international orange"	"https://en.wikipedia.org/wiki/International_orange"	"International orange"	"https://fr.wikipedia.org/wiki/International_orange"	"arancione internazionale"	"https://it.wikipedia.org/wiki/Arancione_internazionale"			"Laranja internacional"	"https://pt.wikipedia.org/wiki/Laranja_internacional"					
"Q2529373"	"https://wikidata.org/wiki/Q2529373"	"International orange"	"https://wikidata.org/wiki/Q19847194"	""	"https://wikidata.org/wiki/Q39338"	"nazioarteko laranja"		"Naranja internacional"	"https://es.wikipedia.org/wiki/Naranja_internacional"	"international orange"	"https://en.wikipedia.org/wiki/International_orange"	"International orange"	"https://fr.wikipedia.org/wiki/International_orange"	"arancione internazionale"	"https://it.wikipedia.org/wiki/Arancione_internazionale"			"Laranja internacional"	"https://pt.wikipedia.org/wiki/Laranja_internacional"					
"Q2529373"	"https://wikidata.org/wiki/Q2529373"	"International orange"	"https://wikidata.org/wiki/Q19847194"	""	"https://wikidata.org/wiki/Q39338"	"nazioarteko laranja"		"Naranja internacional"	"https://es.wikipedia.org/wiki/Naranja_internacional"	"international orange"	"https://en.wikipedia.org/wiki/International_orange"	"International orange"	"https://fr.wikipedia.org/wiki/International_orange"	"arancione internazionale"	"https://it.wikipedia.org/wiki/Arancione_internazionale"			"Laranja internacional"	"https://pt.wikipedia.org/wiki/Laranja_internacional"					
"Q6070109"	"https://wikidata.org/wiki/Q6070109"	"Iris (color)"	"https://wikidata.org/wiki/Q376431"	""	""			"lirio"	"https://es.wikipedia.org/wiki/Lirio_(color)"	"iris"	"https://en.wikipedia.org/wiki/Iris_(color)"													
"Q2334511"	"https://wikidata.org/wiki/Q2334511"	"Cerise (color)"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q3142"			"cereza"		"cerise"	"https://en.wikipedia.org/wiki/Cerise_(color)"	"cerise"	"https://fr.wikipedia.org/wiki/Rouge_cerise"	"ciliegia"	"https://it.wikipedia.org/wiki/Ciliegia_(colore)"	"Kirschrot"	"https://de.wikipedia.org/wiki/Kirschrot"			"Cirera"	"https://ca.wikipedia.org/wiki/Cirera_(color)"			
"Q2002932"	"https://wikidata.org/wiki/Q2002932"	"Isabelline (colour)"	"https://wikidata.org/wiki/Q1075"	""	""					"isabelline"	"https://en.wikipedia.org/wiki/Isabelline_(colour)"	"Isabelle"	"https://fr.wikipedia.org/wiki/Isabelle_(couleur)"	"isabella"	"https://it.wikipedia.org/wiki/Isabella_(colore)"			"Isabelina (cor)"	"https://pt.wikipedia.org/wiki/Isabelina_(cor)"	"Pelatge bai"				
"Q373160"	"https://wikidata.org/wiki/Q373160"	"Sky blue"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q7460342
https://wikidata.org/wiki/Q7915816"	"https://wikidata.org/wiki/Q1088"	"oztina"	"https://eu.wikipedia.org/wiki/Oztin"	"celeste"	"https://es.wikipedia.org/wiki/Celeste_(color)"	"sky blue"	"https://en.wikipedia.org/wiki/Sky_blue"	"bleu ciel"	"https://fr.wikipedia.org/wiki/Bleu_ciel"	"celeste"	"https://it.wikipedia.org/wiki/Celeste_(colore)"	"Himmelblau"		"celeste"		"blau cel"	"https://ca.wikipedia.org/wiki/Blau_cel"	"blankytně modrá"		
"Q1358981"	"https://wikidata.org/wiki/Q1358981"	"Ivory (color)"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q376346"	"https://wikidata.org/wiki/Q7460350"	"https://wikidata.org/wiki/Q23444"			"marfil"		"ivory"	"https://en.wikipedia.org/wiki/Ivory_(color)"	"ivoire"	"https://fr.wikipedia.org/wiki/Ivoire_(couleur)"	"avorio"	"https://it.wikipedia.org/wiki/Avorio_(colore)"	"Elfenbein"		"marfim"	"https://pt.wikipedia.org/wiki/Marfim_(cor)"	"vori"	"https://ca.wikipedia.org/wiki/Vori_(color)"	"slonovinová"		
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q10296772"	"https://wikidata.org/wiki/Q10296772"	"Carmine (color)"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q3142"			"carmín"		"carmine"	"https://en.wikipedia.org/wiki/Carmine_(color)"	"carmin"		"carminio"	"https://it.wikipedia.org/wiki/Carminio"	"karmin"		"carmim"		"carmí"	"https://ca.wikipedia.org/wiki/Carmí_(color)"			
"Q17118741"	"https://wikidata.org/wiki/Q17118741"	"Shades of violet"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de violeta"		"shade of violet"	"https://en.wikipedia.org/wiki/Shades_of_violet"	"nuance de violet"				"Violettton"				"varietats de violat"		"odstíny fialové"		
"Q6161740"	"https://wikidata.org/wiki/Q6161740"	"Jasmine (color)"	"https://wikidata.org/wiki/Q1075"	""	""			"jazmín"	"https://es.wikipedia.org/wiki/Jazmín_(color)"	"jasmine"	"https://en.wikipedia.org/wiki/Jasmine_(color)"													
"Q1402829"	"https://wikidata.org/wiki/Q1402829"	"Red-violet"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q428124"			"rojo violáceo"	"https://es.wikipedia.org/wiki/Rojo_púrpura"	"red-violet"	"https://en.wikipedia.org/wiki/Red-violet"	"rouge-violet"	"https://fr.wikipedia.org/wiki/Rouge-violet"	"rosso violaceo"										
"Q6275890"	"https://wikidata.org/wiki/Q6275890"	"Jonquil (color)"	"https://wikidata.org/wiki/Q1075"	""	""			"junquillo"	"https://es.wikipedia.org/wiki/Junquillo_(color)"	"jonquil"	"https://en.wikipedia.org/wiki/Jonquil_(color)"													
"Q7580765"	"https://wikidata.org/wiki/Q7580765"	"Spring bud"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q21864306"					"spring bud"	"https://en.wikipedia.org/wiki/Spring_bud"													
"Q373658"	"https://wikidata.org/wiki/Q373658"	"Jungle green"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q3133"					"jungle green"	"https://en.wikipedia.org/wiki/Jungle_green"													
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q7915816"	"https://wikidata.org/wiki/Q7915816"	"Shades of cyan"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de cian"		"shade of cyan"	"https://en.wikipedia.org/wiki/Shades_of_cyan"	"nuance de cyan"				"Cyanton"				"tonalitats de cian"		"odstín azurové"		
"Q6568034"	"https://wikidata.org/wiki/Q6568034"	"List of Crayola crayon colors"	"https://wikidata.org/wiki/Q13406463"	""	""			"lista de colores de crayones Crayola"	"https://es.wikipedia.org/wiki/Anexo:Colores_de_crayones_Crayola"	"list of Crayola crayon colors"	"https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors"	"liste des couleurs des crayons Crayola"		"lista dei colori e pastelli Crayola"	"https://it.wikipedia.org/wiki/Colori_e_pastelli_Crayola"									
"Q1402829"	"https://wikidata.org/wiki/Q1402829"	"Red-violet"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q428124"			"rojo violáceo"	"https://es.wikipedia.org/wiki/Rojo_púrpura"	"red-violet"	"https://en.wikipedia.org/wiki/Red-violet"	"rouge-violet"	"https://fr.wikipedia.org/wiki/Rouge-violet"	"rosso violaceo"										
"Q11447749"	"https://wikidata.org/wiki/Q11447749"	"Kobicha"	"https://wikidata.org/wiki/Q1075"	""	""					"Kobicha"	"https://en.wikipedia.org/wiki/Kobicha"													
"Q1153119"	"https://wikidata.org/wiki/Q1153119"	"Chartreuse (color)"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q376346"	"https://wikidata.org/wiki/Q3858954
https://wikidata.org/wiki/Q7460348"	"https://wikidata.org/wiki/Q21864306
https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q943"	"Chartreuse"	"https://eu.wikipedia.org/wiki/Chartreuse_(kolorea)"	"chartreuse"	"https://es.wikipedia.org/wiki/Chartreuse_(color)"	"chartreuse"	"https://en.wikipedia.org/wiki/Chartreuse_(color)"	"chartreuse"	"https://fr.wikipedia.org/wiki/Chartreuse_(couleur)"	"chartreuse"	"https://it.wikipedia.org/wiki/Chartreuse_(colore)"	"Chartreuse"		"chartreuse"	"https://pt.wikipedia.org/wiki/Chartreuse_(cor)"	"Chartreuse"	"https://ca.wikipedia.org/wiki/Chartreuse_(color)"			
"Q7460344"	"https://wikidata.org/wiki/Q7460344"	"Shades of purple"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de púrpura"		"shade of purple"	"https://en.wikipedia.org/wiki/Shades_of_purple"	"nuance de pourpre"				"Purpurton"						"odstíny purpurové"		
"Q1815710"	"https://wikidata.org/wiki/Q1815710"	"De La Salle University"	"https://wikidata.org/wiki/Q902104
https://wikidata.org/wiki/Q15936437
https://wikidata.org/wiki/Q557206"	""	""	"La Salle–Manila Unibertsitatea"		"Universidad La Salle en Manila"	"https://es.wikipedia.org/wiki/Universidad_de_La_Salle-Manila"	"De La Salle University"	"https://en.wikipedia.org/wiki/De_La_Salle_University"	"université de La Salle-Manille"	"https://fr.wikipedia.org/wiki/Université_de_La_Salle_(Manille)"	"Università La Salle di Manila"		"Universität De La Salle"	"https://de.wikipedia.org/wiki/Universität_De_La_Salle_(Manila)"			"Universitat de La Salle-Manila"				
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q7460350"	"https://wikidata.org/wiki/Q7460350"	"Shades of white"	"https://wikidata.org/wiki/Q97380911"	""	"https://wikidata.org/wiki/Q372948"			"variedades de blanco"		"shade of white"	"https://en.wikipedia.org/wiki/Shades_of_white"	"nuance de blanc"				"Weißton"						"odstíny bílé"		
"Q373058"	"https://wikidata.org/wiki/Q373058"	"Azure (color)"	"https://wikidata.org/wiki/Q1075
https://wikidata.org/wiki/Q376346"	"https://wikidata.org/wiki/Q7460342"	"https://wikidata.org/wiki/Q1088"			"Azure"		"azure"	"https://en.wikipedia.org/wiki/Azure_(color)"	"azur"	"https://fr.wikipedia.org/wiki/Azur_(couleur)"	"azzurro"	"https://it.wikipedia.org/wiki/Azzurro"	"Azurblau"	"https://de.wikipedia.org/wiki/Azurblau"	"azure"	"https://pt.wikipedia.org/wiki/Azure_(cor)"	"atzur"		"azurová"	"https://cs.wikipedia.org/wiki/Azurová"	
"Q2720565"	"https://wikidata.org/wiki/Q2720565"	"Lemon (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q7460348"	"https://wikidata.org/wiki/Q943"			"limón"	"https://es.wikipedia.org/wiki/Limón_(color)"	"lemon"	"https://en.wikipedia.org/wiki/Lemon_(color)"	"jaune citron"	"https://fr.wikipedia.org/wiki/Jaune_citron"	"limone"	"https://it.wikipedia.org/wiki/Limone_(colore)"	"Zitronenfarben"								
"Q19847180"	"https://wikidata.org/wiki/Q19847180"	"Shades of green"	""	""	"https://wikidata.org/wiki/Q3133
https://wikidata.org/wiki/Q372948"			"variedades de verde"		"shade of green"	"https://en.wikipedia.org/wiki/Shades_of_green"	"nuances de vert"		"tonalità di verde"		"Grüntöne"				"tonalitat de verd"		"odstín zelené"		
"Q6502169"	"https://wikidata.org/wiki/Q6502169"	"Lava (color)"	"https://wikidata.org/wiki/Q1075"	""	"https://wikidata.org/wiki/Q3142"			"lava"	"https://es.wikipedia.org/wiki/Lava_(color)"	"lava"	"https://en.wikipedia.org/wiki/Lava_(color)"													
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
"Q2468392"	"https://wikidata.org/wiki/Q2468392"	"Lavender (color)"	"https://wikidata.org/wiki/Q1075"	"https://wikidata.org/wiki/Q17118741"	"https://wikidata.org/wiki/Q428124"			"lavanda"	"https://es.wikipedia.org/wiki/Lavanda_(color)"	"lavender"	"https://en.wikipedia.org/wiki/Lavender_(color)"	"lavande"	"https://fr.wikipedia.org/wiki/Lavande_(couleur)"	"lavanda"	"https://it.wikipedia.org/wiki/Lavanda_(colore)"	"lavendel"	"https://de.wikipedia.org/wiki/Lavendel_(Farbe)"	"lavanda"		"lavanda"	"https://ca.wikipedia.org/wiki/Lavanda_(color)"			
