"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q6206"	"https://wikidata.org/wiki/Q6206"	"Capitalismo"	"https://wikidata.org/wiki/Q1641112"	""	"https://wikidata.org/wiki/Q273005"	"Kapitalismo"	"https://eu.wikipedia.org/wiki/Kapitalismo"	"capitalismo"	"https://es.wikipedia.org/wiki/Capitalismo"	"capitalism"	"https://en.wikipedia.org/wiki/Capitalism"	"capitalisme"	"https://fr.wikipedia.org/wiki/Capitalisme"	"capitalismo"	"https://it.wikipedia.org/wiki/Capitalismo"	"Kapitalismus"	"https://de.wikipedia.org/wiki/Kapitalismus"	"capitalismo"	"https://pt.wikipedia.org/wiki/Capitalismo"	"capitalisme"	"https://ca.wikipedia.org/wiki/Capitalisme"	"kapitalismus"	"https://cs.wikipedia.org/wiki/Kapitalismus"	
"Q193484"	"https://wikidata.org/wiki/Q193484"	"Asesinato de John F. Kennedy"	"https://wikidata.org/wiki/Q1139665
https://wikidata.org/wiki/Q132821
https://wikidata.org/wiki/Q3882219
https://wikidata.org/wiki/Q9026907"	""	""	"John F. Kennedyren hilketa"	"https://eu.wikipedia.org/wiki/John_F._Kennedyren_hilketa"	"asesinato de John F. Kennedy"	"https://es.wikipedia.org/wiki/Asesinato_de_John_F._Kennedy"	"assassination of John F. Kennedy"	"https://en.wikipedia.org/wiki/Assassination_of_John_F._Kennedy"	"assassinat de John F. Kennedy"	"https://fr.wikipedia.org/wiki/Assassinat_de_John_F._Kennedy"	"assassinio di John F. Kennedy"	"https://it.wikipedia.org/wiki/Assassinio_di_John_Fitzgerald_Kennedy"	"Attentat auf John F. Kennedy"	"https://de.wikipedia.org/wiki/Attentat_auf_John_F._Kennedy"	"assassinato de John F. Kennedy"	"https://pt.wikipedia.org/wiki/Assassinato_de_John_F._Kennedy"	"atemptat contra John F. Kennedy"	"https://ca.wikipedia.org/wiki/Atemptat_contra_John_F._Kennedy"	"Atentát na Johna Fitzgeralda Kennedyho"	"https://cs.wikipedia.org/wiki/Atentát_na_Johna_Fitzgeralda_Kennedyho"	
"Q234604"	"https://wikidata.org/wiki/Q234604"	"Betty Friedan"	"https://wikidata.org/wiki/Q5"	""	""	"Betty Friedan"	"https://eu.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://es.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://en.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://fr.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://it.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://de.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://pt.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedan"	"https://ca.wikipedia.org/wiki/Betty_Friedan"	"Betty Friedanová"	"https://cs.wikipedia.org/wiki/Betty_Friedanová"	
"Q2438791"	"https://wikidata.org/wiki/Q2438791"	"La mística de la feminidad"	"https://wikidata.org/wiki/Q47461344"	""	""			"Mística de la feminidad"	"https://es.wikipedia.org/wiki/La_mística_de_la_feminidad"	"The Feminine Mystique"	"https://en.wikipedia.org/wiki/The_Feminine_Mystique"	"La Femme mystifiée"	"https://fr.wikipedia.org/wiki/La_Femme_mystifiée"	"La mistica della femminilità"	"https://it.wikipedia.org/wiki/La_mistica_della_femminilità"			"A Mística Feminina"	"https://pt.wikipedia.org/wiki/A_Mística_Feminina"	"La mística de la feminitat"	"https://ca.wikipedia.org/wiki/Mística_de_la_feminitat"			
"Q127723"	"https://wikidata.org/wiki/Q127723"	"Comité Coordinador Estudiantil No Violento"	"https://wikidata.org/wiki/Q79913"	""	""			"Comité Coordinador Estudiantil No Violento"	"https://es.wikipedia.org/wiki/Comité_Coordinador_Estudiantil_No_Violento"	"Student Nonviolent Coordinating Committee"	"https://en.wikipedia.org/wiki/Student_Nonviolent_Coordinating_Committee"	"Student Nonviolent Coordinating Committee"	"https://fr.wikipedia.org/wiki/Student_Nonviolent_Coordinating_Committee"	"Student Nonviolent Coordinating Committee"	"https://it.wikipedia.org/wiki/Student_Nonviolent_Coordinating_Committee"	"Student Nonviolent Coordinating Committee"	"https://de.wikipedia.org/wiki/Student_Nonviolent_Coordinating_Committee"					"Student Nonviolent Coordinating Committee"	"https://cs.wikipedia.org/wiki/Student_Nonviolent_Coordinating_Committee"	
"Q292268"	"https://wikidata.org/wiki/Q292268"	"Kate Millett"	"https://wikidata.org/wiki/Q5"	""	""	"Kate Millet"	"https://eu.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://es.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://en.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://fr.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://it.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://de.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://pt.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://ca.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://cs.wikipedia.org/wiki/Kate_Millett"	
"Q10351063"	"https://wikidata.org/wiki/Q10351063"	"Política sexual"	"https://wikidata.org/wiki/Q7725634"	""	""	"Sexual politics"		"Política sexual"	"https://es.wikipedia.org/wiki/Política_sexual"	"Sexual Politics"	"https://en.wikipedia.org/wiki/Sexual_Politics"	"La Politique du mâle"	"https://fr.wikipedia.org/wiki/La_Politique_du_mâle"					"Política Sexual"	"https://pt.wikipedia.org/wiki/Política_Sexual"	"Sexual Politics"				
"Q10351063"	"https://wikidata.org/wiki/Q10351063"	"Política sexual"	"https://wikidata.org/wiki/Q7725634"	""	""	"Sexual politics"		"Política sexual"	"https://es.wikipedia.org/wiki/Política_sexual"	"Sexual Politics"	"https://en.wikipedia.org/wiki/Sexual_Politics"	"La Politique du mâle"	"https://fr.wikipedia.org/wiki/La_Politique_du_mâle"					"Política Sexual"	"https://pt.wikipedia.org/wiki/Política_Sexual"	"Sexual Politics"				
"Q292268"	"https://wikidata.org/wiki/Q292268"	"Kate Millett"	"https://wikidata.org/wiki/Q5"	""	""	"Kate Millet"	"https://eu.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://es.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://en.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://fr.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://it.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://de.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://pt.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://ca.wikipedia.org/wiki/Kate_Millett"	"Kate Millett"	"https://cs.wikipedia.org/wiki/Kate_Millett"	
"Q7730063"	"https://wikidata.org/wiki/Q7730063"	"La dialéctica del sexo"	"https://wikidata.org/wiki/Q7725634"	""	""			"Dialectica del Sexo"	"https://es.wikipedia.org/wiki/La_dialéctica_del_sexo"	"The Dialectic of Sex"	"https://en.wikipedia.org/wiki/The_Dialectic_of_Sex"	"La Dialectique du sexe"	"https://fr.wikipedia.org/wiki/La_Dialectique_du_sexe"											
