"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q744038"	"https://wikidata.org/wiki/Q744038"	"Role-playing video game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q7889
https://wikidata.org/wiki/Q160738"	"rol bideo-joko"	"https://eu.wikipedia.org/wiki/Rol_bideo-joko"	"videojuego de rol"	"https://es.wikipedia.org/wiki/Videojuego_de_rol"	"role-playing video game"	"https://en.wikipedia.org/wiki/Role-playing_video_game"	"jeu vidéo de rôle"	"https://fr.wikipedia.org/wiki/Jeu_vidéo_de_rôle"	"videogioco di ruolo"	"https://it.wikipedia.org/wiki/Videogioco_di_ruolo"	"Computer-Rollenspiel"	"https://de.wikipedia.org/wiki/Computer-Rollenspiel"	"rpg eletrônico"	"https://pt.wikipedia.org/wiki/RPG_eletrônico"	"videojoc de rol"	"https://ca.wikipedia.org/wiki/Videojoc_de_rol"	"RPG"		
"Q1422746"	"https://wikidata.org/wiki/Q1422746"	"Action role-playing game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q744038
https://wikidata.org/wiki/Q270948"			"videojuego de rol de acción"	"https://es.wikipedia.org/wiki/Videojuego_de_rol_de_acción"	"action role-playing game"	"https://en.wikipedia.org/wiki/Action_role-playing_game"	"action-RPG"	"https://fr.wikipedia.org/wiki/Action-RPG"	"action RPG"	"https://it.wikipedia.org/wiki/Action_RPG"	"Action-Rollenspiel"	"https://de.wikipedia.org/wiki/Action-Rollenspiel"	"RPG eletrônico de ação"	"https://pt.wikipedia.org/wiki/RPG_eletrônico_de_ação"	"videojoc de rol d'acció"	"https://ca.wikipedia.org/wiki/Videojoc_de_rol_d'acció"	"akční RPG"		
"Q1163960"	"https://wikidata.org/wiki/Q1163960"	"Hack and slash"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q846224"	"Hack and slash"	"https://eu.wikipedia.org/wiki/Hack_and_slash"	"hack and slash"	"https://es.wikipedia.org/wiki/Hack_and_slash"	"hack and slash"	"https://en.wikipedia.org/wiki/Hack_and_slash"	"hack and slash"	"https://fr.wikipedia.org/wiki/Hack_'n'_slash"	"hack and slash"	"https://it.wikipedia.org/wiki/Hack_and_slash"	"Hack and Slash"	"https://de.wikipedia.org/wiki/Hack_and_Slay"	"hack and slash"	"https://pt.wikipedia.org/wiki/Hack_and_slash"	"hack and slash"	"https://ca.wikipedia.org/wiki/Hack_and_slash"	"hack and slash"		
"Q1265717"	"https://wikidata.org/wiki/Q1265717"	"Dungeon crawl"	"https://wikidata.org/wiki/Q659563
https://wikidata.org/wiki/Q66467327"	""	"https://wikidata.org/wiki/Q744038"			"juego de mazmorras"	"https://es.wikipedia.org/wiki/Juego_de_mazmorras"	"dungeon crawl"	"https://en.wikipedia.org/wiki/Dungeon_crawl"	"dungeon crawler"	"https://fr.wikipedia.org/wiki/Dungeon_crawler"	"dungeon crawler"	"https://it.wikipedia.org/wiki/Dungeon_crawler"	"Dungeon (Rollenspiele)"	"https://de.wikipedia.org/wiki/Dungeon_(Rollenspiele)"	"dungeon"	"https://pt.wikipedia.org/wiki/Dungeon_crawler"					
"Q1143132"	"https://wikidata.org/wiki/Q1143132"	"Roguelike"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q105906396"			"videojuego de mazmorras"	"https://es.wikipedia.org/wiki/Videojuego_de_mazmorras"	"roguelike"	"https://en.wikipedia.org/wiki/Roguelike"	"roguelike"	"https://fr.wikipedia.org/wiki/Roguelike"	"roguelike"	"https://it.wikipedia.org/wiki/Roguelike"	"Rogue-like"	"https://de.wikipedia.org/wiki/Rogue-like"	"roguelike"	"https://pt.wikipedia.org/wiki/Roguelike"	"roguelike"	"https://ca.wikipedia.org/wiki/Roguelike"	"roguelike"	"https://cs.wikipedia.org/wiki/Roguelike"	
"Q751424"	"https://wikidata.org/wiki/Q751424"	"MUD"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q175173
https://wikidata.org/wiki/Q1823737"			"MUD"	"https://es.wikipedia.org/wiki/MUD_(videojuegos)"	"MUD"	"https://en.wikipedia.org/wiki/MUD"	"multi-user dungeon"	"https://fr.wikipedia.org/wiki/Multi-user_dungeon"	"multi user dungeon"	"https://it.wikipedia.org/wiki/Multi_user_dungeon"	"Multi User Dungeon"	"https://de.wikipedia.org/wiki/Multi_User_Dungeon"	"MUD"	"https://pt.wikipedia.org/wiki/Multi-user_dungeon"	"MUD"	"https://ca.wikipedia.org/wiki/MUD"	"MUD"	"https://cs.wikipedia.org/wiki/MUD"	
"Q175173"	"https://wikidata.org/wiki/Q175173"	"Massively multiplayer online role-playing game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q862490
https://wikidata.org/wiki/Q3765017"	"MMORPG"	"https://eu.wikipedia.org/wiki/MMORPG"	"videojuego de rol multijugador masivo en línea"	"https://es.wikipedia.org/wiki/Videojuego_de_rol_multijugador_masivo_en_línea"	"massively multiplayer online role-playing game"	"https://en.wikipedia.org/wiki/Massively_multiplayer_online_role-playing_game"	"jeu de rôle en ligne massivement multijoueur"	"https://fr.wikipedia.org/wiki/Jeu_de_rôle_en_ligne_massivement_multijoueur"	"MMORPG"	"https://it.wikipedia.org/wiki/MMORPG"	"Massively Multiplayer Online Role-Playing Game"	"https://de.wikipedia.org/wiki/Massively_Multiplayer_Online_Role-Playing_Game"	"massively multiplayer online role-playing game"	"https://pt.wikipedia.org/wiki/MMORPG"	"videojoc de rol massiu"	"https://ca.wikipedia.org/wiki/Videojoc_de_rol_massiu"	"MMORPG"	"https://cs.wikipedia.org/wiki/MMORPG"	
"Q736958"	"https://wikidata.org/wiki/Q736958"	"Persistent world"	"https://wikidata.org/wiki/Q77080538"	""	"https://wikidata.org/wiki/Q1046315"	"Mundu iraunkor"	"https://eu.wikipedia.org/wiki/Mundu_iraunkor"	"Mundo persistente"	"https://es.wikipedia.org/wiki/Mundo_persistente"	"persistent world"	"https://en.wikipedia.org/wiki/Persistent_world"	"Monde persistant"	"https://fr.wikipedia.org/wiki/Monde_persistant"	"Mondo persistente"	"https://it.wikipedia.org/wiki/Mondo_persistente"	"Persistente Welt"	"https://de.wikipedia.org/wiki/Persistente_Welt"			"món persistent"	"https://ca.wikipedia.org/wiki/Món_persistent"			
"Q1529437"	"https://wikidata.org/wiki/Q1529437"	"Tactical role-playing game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q744038"			"videojuego de rol táctico"	"https://es.wikipedia.org/wiki/Videojuego_de_rol_táctico"	"tactical role-playing game"	"https://en.wikipedia.org/wiki/Tactical_role-playing_game"	"tactical RPG"	"https://fr.wikipedia.org/wiki/Tactical_RPG"			"Strategie-Rollenspiel"	"https://de.wikipedia.org/wiki/Strategie-Rollenspiel"	"RPG eletrônico de estratégia"	"https://pt.wikipedia.org/wiki/RPG_eletrônico_de_estratégia"	"videojoc de rol tàctic"	"https://ca.wikipedia.org/wiki/Videojoc_de_rol_tàctic"	"taktické RPG"		
"Q1610017"	"https://wikidata.org/wiki/Q1610017"	"Simulation video game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q7889
https://wikidata.org/wiki/Q1137176"			"videojuego de simulación"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación"	"simulation video game"	"https://en.wikipedia.org/wiki/Simulation_video_game"	"jeu vidéo de simulation"	"https://fr.wikipedia.org/wiki/Jeu_de_simulation"	"videogioco di simulazione"	"https://it.wikipedia.org/wiki/Videogioco_di_simulazione"	"Simulationsspiel"	"https://de.wikipedia.org/wiki/Simulationsspiel_(Computerspiel)"	"jogo eletrônico de simulação"	"https://pt.wikipedia.org/wiki/Jogo_eletrônico_de_simulação"	"videojoc de simulació"	"https://ca.wikipedia.org/wiki/Videojoc_de_simulació"	"videoherní simulátor"	"https://cs.wikipedia.org/wiki/Videoherní_simulátor"	
"Q925667"	"https://wikidata.org/wiki/Q925667"	"Computer simulation"	"https://wikidata.org/wiki/Q4485156"	""	"https://wikidata.org/wiki/Q45045"			"simulación por computadora"	"https://es.wikipedia.org/wiki/Simulación_por_computadora"	"computer simulation"	"https://en.wikipedia.org/wiki/Computer_simulation"	"simulation informatique"	"https://fr.wikipedia.org/wiki/Simulation_informatique"	"simulazione al computer"		"Computersimulation"	"https://de.wikipedia.org/wiki/Computersimulation"	"modelagem computacional"	"https://pt.wikipedia.org/wiki/Modelagem_computacional"	"simulació d'ordinador"	"https://ca.wikipedia.org/wiki/Simulació_d'ordinador"	"počítačová simulace"	"https://cs.wikipedia.org/wiki/Počítačová_simulace"	
"Q1036289"	"https://wikidata.org/wiki/Q1036289"	"Construction and management simulation"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017"			"videojuego de construcción y gestión"	"https://es.wikipedia.org/wiki/Videojuego_de_construcción_y_gestión"	"construction and management simulation"	"https://en.wikipedia.org/wiki/Construction_and_management_simulation"	"jeu de gestion"	"https://fr.wikipedia.org/wiki/Jeu_de_gestion"			"Aufbaustrategiespiel"	"https://de.wikipedia.org/wiki/Aufbauspiel_(Computerspielgenre)"	"construção e gerenciamento"	"https://pt.wikipedia.org/wiki/Construção_e_gerenciamento"	"videojoc de construcció i gestió"		"stavební simulátor"		
"Q1198141"	"https://wikidata.org/wiki/Q1198141"	"Business simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1036289"			"videojuego de simulación económica"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_económica"	"business simulation game"	"https://en.wikipedia.org/wiki/Business_simulation_game"	"jeu de gestion économique"	"https://fr.wikipedia.org/wiki/Jeu_vidéo_de_simulation_économique"	"videogioco manageriale"	"https://it.wikipedia.org/wiki/Videogioco_gestionale"	"Wirtschaftssimulation"	"https://de.wikipedia.org/wiki/Wirtschaftssimulation_(Computerspiel)"			"videojoc de simulació econòmica"	"https://ca.wikipedia.org/wiki/Videojoc_de_simulació_econòmica"	"obchodní simulační hra"		
"Q588289"	"https://wikidata.org/wiki/Q588289"	"City-building game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017
https://wikidata.org/wiki/Q472055
https://wikidata.org/wiki/Q1036289"			"videojuego de construcción de ciudades"	"https://es.wikipedia.org/wiki/Videojuego_de_construcción_de_ciudades"	"city-building game"	"https://en.wikipedia.org/wiki/City-building_game"	"city-builder"	"https://fr.wikipedia.org/wiki/City-builder"	"city-building game"	"https://it.wikipedia.org/wiki/City-building_game"	"Städtebausimulation"		"jogo eletrônico de construção de cidade"	"https://pt.wikipedia.org/wiki/Jogo_eletrônico_de_construção_de_cidade"	"videojoc de construcció de ciutats"	"https://ca.wikipedia.org/wiki/Videojoc_de_construcció_de_ciutats"	"budovatelská strategie"	"https://cs.wikipedia.org/wiki/Budovatelská_strategie"	
"Q3775539"	"https://wikidata.org/wiki/Q3775539"	"Government simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017"			"videojuego de simulación política"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_política"	"government simulation game"	"https://en.wikipedia.org/wiki/Government_simulation_game"	"jeu vidéo de simulation gouvernementale"	"https://fr.wikipedia.org/wiki/Jeu_de_simulation_gouvernementale"	"giochi di simulazione del governo"		"Regierungssimulationsspiel"		"Jogo eletrônico de simulação política"	"https://pt.wikipedia.org/wiki/Jogo_eletrônico_de_simulação_política"	"videojoc de simulació de governs"	"https://ca.wikipedia.org/wiki/Videojoc_de_simulació_de_governs"			
"Q1199309"	"https://wikidata.org/wiki/Q1199309"	"Life simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017"			"videojuego de simulación de vida"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_de_vida"	"life simulation game"	"https://en.wikipedia.org/wiki/Life_simulation_game"	"jeu de simulation de vie"	"https://fr.wikipedia.org/wiki/Simulation_de_vie"	"simulatore di vita"	"https://it.wikipedia.org/wiki/Simulatore_di_vita"	"Lebenssimulation"	"https://de.wikipedia.org/wiki/Lebenssimulation"	"jogo eletrônico de simulação de vida"	"https://pt.wikipedia.org/wiki/Simulador_de_vida"	"videojoc de simulació de vida"	"https://ca.wikipedia.org/wiki/Videojoc_de_simulació_de_vida"	"simulátor života"		
"Q536420"	"https://wikidata.org/wiki/Q536420"	"God game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017"			"videojuego de simulación de dios"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_de_dios"	"god game"	"https://en.wikipedia.org/wiki/God_game"	"god game"	"https://fr.wikipedia.org/wiki/God_game"	"god game"	"https://it.wikipedia.org/wiki/God_game"	"Göttersimulation"	"https://de.wikipedia.org/wiki/Göttersimulation"			"videojoc de ser déu"	"https://ca.wikipedia.org/wiki/Videojoc_de_ser_déu"	"simulátor božství"		
"Q7551387"	"https://wikidata.org/wiki/Q7551387"	"Social simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1199309
https://wikidata.org/wiki/Q1610017"			"videojuego de simulación social"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_social"	"social simulation game"	"https://en.wikipedia.org/wiki/Social_simulation_game"	"jeu de simulation sociale"								"videojoc de simulació social"		"sociální simulační hra"		
"Q1339223"	"https://wikidata.org/wiki/Q1339223"	"Dating sim"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q14411698
https://wikidata.org/wiki/Q1610017"			"videojuego de simulación de citas"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_de_citas"	"dating sim"	"https://en.wikipedia.org/wiki/Dating_sim"	"simulation de drague"	"https://fr.wikipedia.org/wiki/Jeu_de_drague"			"Ren’ai-Simulation"	"https://de.wikipedia.org/wiki/Ren’ai-Simulation"	"simulador de romance"	"https://pt.wikipedia.org/wiki/Simulador_de_romance"	"videojoc simulador de cites"	"https://ca.wikipedia.org/wiki/Videojoc_simulador_de_cites"			
"Q349"	"https://wikidata.org/wiki/Q349"	"Sport"	"https://wikidata.org/wiki/Q11862829"	""	"https://wikidata.org/wiki/Q747883"	"kirol"	"https://eu.wikipedia.org/wiki/Kirol"	"deporte"	"https://es.wikipedia.org/wiki/Deporte"	"sport"	"https://en.wikipedia.org/wiki/Sport"	"sport"	"https://fr.wikipedia.org/wiki/Sport"	"sport"	"https://it.wikipedia.org/wiki/Sport"	"Sport"	"https://de.wikipedia.org/wiki/Sport"	"desporto"	"https://pt.wikipedia.org/wiki/Desporto"	"esport"	"https://ca.wikipedia.org/wiki/Esport"	"sport"	"https://cs.wikipedia.org/wiki/Sport"	
"Q472055"	"https://wikidata.org/wiki/Q472055"	"Strategy video game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1150710
https://wikidata.org/wiki/Q7889"	"estrategia bideo-joko"	"https://eu.wikipedia.org/wiki/Estrategia_bideo-joko"	"videojuego de estrategia"	"https://es.wikipedia.org/wiki/Videojuego_de_estrategia"	"strategy video game"	"https://en.wikipedia.org/wiki/Strategy_video_game"	"jeu vidéo de stratégie"	"https://fr.wikipedia.org/wiki/Jeu_vidéo_de_stratégie"	"gioco di strategia"	"https://it.wikipedia.org/wiki/Gioco_di_strategia"	"Computer-Strategiespiel"	"https://de.wikipedia.org/wiki/Computer-Strategiespiel"	"jogo eletrônico de estratégia"	"https://pt.wikipedia.org/wiki/Jogo_eletrônico_de_estratégia"	"videojoc d'estratègia"	"https://ca.wikipedia.org/wiki/Videojoc_d'estratègia"	"strategická videohra"	"https://cs.wikipedia.org/wiki/Strategická_videohra"	
"Q122207"	"https://wikidata.org/wiki/Q122207"	"Artillery game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q472055"			"videojuego de artillería"		"artillery game"	"https://en.wikipedia.org/wiki/Artillery_game"	"jeu vidéo d'artillerie"	"https://fr.wikipedia.org/wiki/Jeu_vidéo_d'artillerie"	"artillery"	"https://it.wikipedia.org/wiki/Artillery_(videogioco)"	"Artilleryspiel"	"https://de.wikipedia.org/wiki/Artillery-Spiel"			"videojoc d'artilleria"		"dělostřelecká hra"		
"Q208189"	"https://wikidata.org/wiki/Q208189"	"Real-time strategy"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q472055"	"denbora errealeko estrategia"	"https://eu.wikipedia.org/wiki/Denbora_errealeko_estrategia"	"videojuego de estrategia en tiempo real"	"https://es.wikipedia.org/wiki/Videojuego_de_estrategia_en_tiempo_real"	"real-time strategy"	"https://en.wikipedia.org/wiki/Real-time_strategy"	"stratégie en temps réel"	"https://fr.wikipedia.org/wiki/Jeu_de_stratégie_en_temps_réel"	"videogioco strategico in tempo reale"	"https://it.wikipedia.org/wiki/Videogioco_strategico_in_tempo_reale"	"Echtzeit-Strategiespiel"	"https://de.wikipedia.org/wiki/Echtzeit-Strategiespiel"	"estratégia em tempo real"	"https://pt.wikipedia.org/wiki/Estratégia_em_tempo_real"	"videojoc d'estratègia en temps real"	"https://ca.wikipedia.org/wiki/Videojoc_d'estratègia_en_temps_real"	"realtimová strategie"	"https://cs.wikipedia.org/wiki/Realtimová_strategie"	
"Q1137896"	"https://wikidata.org/wiki/Q1137896"	"Tower defense"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q208189
https://wikidata.org/wiki/Q54767"			"tower defense"	"https://es.wikipedia.org/wiki/Defensa_de_torres"	"tower defense"	"https://en.wikipedia.org/wiki/Tower_defense"	"tower defense"	"https://fr.wikipedia.org/wiki/Tower_defense"	"tower defense"	"https://it.wikipedia.org/wiki/Tower_defense"	"Tower Defense"	"https://de.wikipedia.org/wiki/Tower_Defense"	"tower defense"	"https://pt.wikipedia.org/wiki/Tower_defense"	"tower defense"	"https://ca.wikipedia.org/wiki/Tower_Defense"	"tower defense"	"https://cs.wikipedia.org/wiki/Tower_defense"	
"Q2313710"	"https://wikidata.org/wiki/Q2313710"	"Real-time tactics"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q7674123
https://wikidata.org/wiki/Q208189"			"videojuego de táctica en tiempo real"	"https://es.wikipedia.org/wiki/Videojuego_de_táctica_en_tiempo_real"	"real-time tactics"	"https://en.wikipedia.org/wiki/Real-time_tactics"	"jeu de tactique en temps réel"	"https://fr.wikipedia.org/wiki/Jeu_de_tactique_en_temps_réel"	"videogioco tattico in tempo reale"	"https://it.wikipedia.org/wiki/Videogioco_tattico_in_tempo_reale"	"Echtzeit-Taktikspiel"	"https://de.wikipedia.org/wiki/Echtzeit-Taktikspiel"	"táticas em tempo real"	"https://pt.wikipedia.org/wiki/Táticas_em_tempo_real"	"tàctica en temps real"		"taktická hra v reálném čase"		
"Q1189206"	"https://wikidata.org/wiki/Q1189206"	"Multiplayer online battle arena"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q208189"			"multiplayer online battle arena"	"https://es.wikipedia.org/wiki/Videojuego_multijugador_de_arena_de_batalla_en_línea"	"multiplayer online battle arena"	"https://en.wikipedia.org/wiki/Multiplayer_online_battle_arena"	"arène de bataille en ligne multijoueur"	"https://fr.wikipedia.org/wiki/Arène_de_bataille_en_ligne_multijoueur"	"multiplayer online battle arena"	"https://it.wikipedia.org/wiki/MOBA"	"Multiplayer Online Battle Arena"	"https://de.wikipedia.org/wiki/Multiplayer_Online_Battle_Arena"	"dota"	"https://pt.wikipedia.org/wiki/Arena_de_batalha_multijogador_em_linha"	"MOBA"	"https://ca.wikipedia.org/wiki/MOBA"	"multiplayer online battle arena"	"https://cs.wikipedia.org/wiki/Multiplayer_online_battle_arena"	
"Q1529437"	"https://wikidata.org/wiki/Q1529437"	"Tactical role-playing game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q744038"			"videojuego de rol táctico"	"https://es.wikipedia.org/wiki/Videojuego_de_rol_táctico"	"tactical role-playing game"	"https://en.wikipedia.org/wiki/Tactical_role-playing_game"	"tactical RPG"	"https://fr.wikipedia.org/wiki/Tactical_RPG"			"Strategie-Rollenspiel"	"https://de.wikipedia.org/wiki/Strategie-Rollenspiel"	"RPG eletrônico de estratégia"	"https://pt.wikipedia.org/wiki/RPG_eletrônico_de_estratégia"	"videojoc de rol tàctic"	"https://ca.wikipedia.org/wiki/Videojoc_de_rol_tàctic"	"taktické RPG"		
"Q2176159"	"https://wikidata.org/wiki/Q2176159"	"Turn-based strategy"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q472055
https://wikidata.org/wiki/Q287618"			"videojuego de estrategia por turnos"	"https://es.wikipedia.org/wiki/Videojuego_de_estrategia_por_turnos"	"turn-based strategy video game"	"https://en.wikipedia.org/wiki/Turn-based_strategy"	"jeu de stratégie au tour par tour"	"https://fr.wikipedia.org/wiki/Jeu_de_stratégie_au_tour_par_tour"	"gioco strategico a turni"	"https://it.wikipedia.org/wiki/Gioco_strategico_a_turni"	"rundenbasiertes Strategiespiel"	"https://de.wikipedia.org/wiki/Rundenbasiertes_Strategiespiel"	"estratégia por turnos"	"https://pt.wikipedia.org/wiki/Estratégia_por_turnos"	"videojoc d'estratègia per torns"	"https://ca.wikipedia.org/wiki/Videojoc_d'estratègia_per_torns"	"tahová strategie"	"https://cs.wikipedia.org/wiki/Tahová_strategie"	
"Q4375640"	"https://wikidata.org/wiki/Q4375640"	"Turn-based tactics"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q472055"			"videojuego de tácticas por turnos"		"turn-based tactics"	"https://en.wikipedia.org/wiki/Turn-based_tactics"	"jeu de tactique au tour par tour"	"https://fr.wikipedia.org/wiki/Jeu_de_tactique_au_tour_par_tour"	"videogioco strategico a turni"	"https://it.wikipedia.org/wiki/Videogioco_strategico_a_turni"			"jogo eletrônico de táticas por turnos"	"https://pt.wikipedia.org/wiki/Jogo_eletrônico_de_táticas_por_turnos"			"tahová taktická hra"		
"Q578868"	"https://wikidata.org/wiki/Q578868"	"Vehicle simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q1610017"			"videojuego de simulación de vehículos"	"https://es.wikipedia.org/wiki/Videojuego_de_simulación_de_vehículos"	"vehicle simulation game"	"https://en.wikipedia.org/wiki/Vehicle_simulation_game"	"simulation de véhicule"						"jogo de simulação de veículos"	"https://pt.wikipedia.org/wiki/Jogo_de_simulação_de_veículos"	"videojoc de simulació de vehicles"	"https://ca.wikipedia.org/wiki/Videojoc_de_simulació_de_vehicles"	"hra simulace vozidla"		
"Q214932"	"https://wikidata.org/wiki/Q214932"	"Flight simulator"	""	""	"https://wikidata.org/wiki/Q2057931
https://wikidata.org/wiki/Q1610017"			"simulador de vuelo"	"https://es.wikipedia.org/wiki/Simulador_de_vuelo"	"flight simulator"	"https://en.wikipedia.org/wiki/Flight_simulator"	"simulateur de vol"	"https://fr.wikipedia.org/wiki/Simulateur_de_vol"	"simulatore di volo"	"https://it.wikipedia.org/wiki/Simulatore_di_volo"	"Flugsimulation"	"https://de.wikipedia.org/wiki/Flugsimulation"	"simulador de voo"	"https://pt.wikipedia.org/wiki/Simulador_de_voo"	"simulador de vol"	"https://ca.wikipedia.org/wiki/Simulador_de_vol"	"letecký simulátor"	"https://cs.wikipedia.org/wiki/Letecký_simulátor"	
"Q4740553"	"https://wikidata.org/wiki/Q4740553"	"Amateur flight simulation"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q60617880"			"simulador de vuelo"		"flight simulation"	"https://en.wikipedia.org/wiki/Amateur_flight_simulation"	"simulateur de vol"								"videojoc simulador de vol"	"https://ca.wikipedia.org/wiki/Videojoc_simulador_de_vol"			
"Q603481"	"https://wikidata.org/wiki/Q603481"	"Combat flight simulation game"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q60617880"			"simulador de vuelo de combate"	"https://es.wikipedia.org/wiki/Simulador_de_vuelo_de_combate"	"combat flight simulator"	"https://en.wikipedia.org/wiki/Combat_flight_simulation_game"	"simulateur de vol de combat"	"https://fr.wikipedia.org/wiki/Simulateur_de_vol_de_combat_(jeu_vidéo)"					"simulador de combate áereo"	"https://pt.wikipedia.org/wiki/Simulador_de_combate_aéreo"	"simulador de vol de combat"				
"Q2081815"	"https://wikidata.org/wiki/Q2081815"	"Driving simulator"	""	""	"https://wikidata.org/wiki/Q2057931"					"driving simulator"	"https://en.wikipedia.org/wiki/Driving_simulator"	"simulateur de conduite"	"https://fr.wikipedia.org/wiki/Simulateur_de_conduite"			"Fahrsimulator"	"https://de.wikipedia.org/wiki/Fahrsimulator"							
"Q1417032"	"https://wikidata.org/wiki/Q1417032"	"Sim racing"	"https://wikidata.org/wiki/Q659563
https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q578868
https://wikidata.org/wiki/Q860750
https://wikidata.org/wiki/Q300920"			"automovilismo virtual"	"https://es.wikipedia.org/wiki/Automovilismo_virtual"	"sim racing"	"https://en.wikipedia.org/wiki/Sim_racing"	"sim racing"	"https://fr.wikipedia.org/wiki/Sim_racing"			"Rennsimulation"	"https://de.wikipedia.org/wiki/Rennsimulation"	"simulador de corrida"	"https://pt.wikipedia.org/wiki/Simulador_de_corrida"	"simulació de curses"		"závodní simulátor"		
"Q1080071"	"https://wikidata.org/wiki/Q1080071"	"Submarine simulator"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q578868"			"simulador de submarinos"		"submarine simulator"	"https://en.wikipedia.org/wiki/Submarine_simulator"	"simulateur de sous-marin"	"https://fr.wikipedia.org/wiki/Simulateur_de_sous-marin"	"simulatore di sottomarini"	"https://it.wikipedia.org/wiki/Simulatore_di_sottomarini"	"U-Boot-Simulation"	"https://de.wikipedia.org/wiki/U-Boot-Simulation"					"ponorkový simulátor"		
"Q221181"	"https://wikidata.org/wiki/Q221181"	"Train simulator"	"https://wikidata.org/wiki/Q659563"	""	"https://wikidata.org/wiki/Q578868"			"simulador de trenes"		"train simulator"	"https://en.wikipedia.org/wiki/Train_simulator"	"simulation ferroviaire"	"https://fr.wikipedia.org/wiki/Simulation_ferroviaire"			"Zugsimulation"	"https://de.wikipedia.org/wiki/Zugsimulation"					"vlakový simulátor"		
"Q1046788"	"https://wikidata.org/wiki/Q1046788"	"Eroge"	"https://wikidata.org/wiki/Q42907216"	""	"https://wikidata.org/wiki/Q3362070
https://wikidata.org/wiki/Q172067"			"Eroge"	"https://es.wikipedia.org/wiki/Eroge"	"eroge"	"https://en.wikipedia.org/wiki/Eroge"	"eroge"	"https://fr.wikipedia.org/wiki/Eroge"	"eroge"	"https://it.wikipedia.org/wiki/Eroge"	"Erogē"	"https://de.wikipedia.org/wiki/Erogē"	"eroge"	"https://pt.wikipedia.org/wiki/Eroge"	"eroge"	"https://ca.wikipedia.org/wiki/Eroge"	"eroge"	"https://cs.wikipedia.org/wiki/Eroge"	
