"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q2736"	"https://wikidata.org/wiki/Q2736"	"Association_football"	""	""	""													
"Q1164849"	"https://wikidata.org/wiki/Q1164849"	"Tie (draw)"	""	""	"https://wikidata.org/wiki/Q123057055"			"empate"		"tie"	"https://en.wikipedia.org/wiki/Tie_(draw)"	"match nul"	"https://fr.wikipedia.org/wiki/Match_nul"	"pareggio"		"Unentschieden"	"https://de.wikipedia.org/wiki/Unentschieden"	
"Q186982"	"https://wikidata.org/wiki/Q186982"	"Overtime (sports)"	"https://wikidata.org/wiki/Q62521854"	""	"https://wikidata.org/wiki/Q27606714
https://wikidata.org/wiki/Q908513"	"Luzapen"	"https://eu.wikipedia.org/wiki/Luzapen_(futbola)"	"Prórroga"	"https://es.wikipedia.org/wiki/Prórroga_(deporte)"	"overtime"	"https://en.wikipedia.org/wiki/Overtime_(sports)"	"prolongation"	"https://fr.wikipedia.org/wiki/Prolongation"	"tempi supplementari"	"https://it.wikipedia.org/wiki/Tempi_supplementari"	"Verlängerung"	"https://de.wikipedia.org/wiki/Verlängerung_(Fußball)"	
"Q2691960"	"https://wikidata.org/wiki/Q2691960"	"Penalty shoot-out (association football)"	"https://wikidata.org/wiki/Q62521854"	""	"https://wikidata.org/wiki/Q3334022"			"Tiros desde el punto penal"	"https://es.wikipedia.org/wiki/Tiros_desde_el_punto_penal"	"penalty shoot-out"	"https://en.wikipedia.org/wiki/Penalty_shoot-out_(association_football)"	"tirs au but"	"https://fr.wikipedia.org/wiki/Tirs_au_but_(football)"	"tiri di rigore"	"https://it.wikipedia.org/wiki/Tiri_di_rigore"	"Elfmeterschießen"	"https://de.wikipedia.org/wiki/Elfmeterschießen"	
"Q253414"	"https://wikidata.org/wiki/Q253414"	"FIFA"	""	""	""													
"Q83276"	"https://wikidata.org/wiki/Q83276"	"Asian Football Confederation"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q1156831
https://wikidata.org/wiki/Q163740"	""	""	"AFC"	"https://eu.wikipedia.org/wiki/AFC"	"Confederación Asiática de Fútbol"	"https://es.wikipedia.org/wiki/Confederación_Asiática_de_Fútbol"	"Asian Football Confederation"	"https://en.wikipedia.org/wiki/Asian_Football_Confederation"	"Confédération asiatique de football"	"https://fr.wikipedia.org/wiki/Confédération_asiatique_de_football"	"Asian Football Confederation"	"https://it.wikipedia.org/wiki/Asian_Football_Confederation"	"Asian Football Confederation"	"https://de.wikipedia.org/wiki/Asian_Football_Confederation"	
"Q168360"	"https://wikidata.org/wiki/Q168360"	"Confederation of African Football"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q1478443
https://wikidata.org/wiki/Q163740"	""	""	"Afrikako Futbol Konfederazioa"	"https://eu.wikipedia.org/wiki/Afrikako_Futbol_Konfederazioa"	"Confederación Africana de Fútbol"	"https://es.wikipedia.org/wiki/Confederación_Africana_de_Fútbol"	"Confederation of African Football"	"https://en.wikipedia.org/wiki/Confederation_of_African_Football"	"Confédération africaine de football"	"https://fr.wikipedia.org/wiki/Confédération_africaine_de_football"	"Confederazione calcistica africana"	"https://it.wikipedia.org/wiki/Confédération_Africaine_de_Football"	"Confédération Africaine de Football"	"https://de.wikipedia.org/wiki/Confédération_Africaine_de_Football"	
"Q160549"	"https://wikidata.org/wiki/Q160549"	"CONCACAF"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q163740"	""	""	"CONCACAF"	"https://eu.wikipedia.org/wiki/CONCACAF"	"Concacaf"	"https://es.wikipedia.org/wiki/Concacaf"	"CONCACAF"	"https://en.wikipedia.org/wiki/CONCACAF"	"Confédération de football d'Amérique du Nord, d'Amérique centrale et des Caraïbes"	"https://fr.wikipedia.org/wiki/Confédération_de_football_d'Amérique_du_Nord,_d'Amérique_centrale_et_des_Caraïbes"	"Confederation of North, Central America and Caribbean Association Football"	"https://it.wikipedia.org/wiki/CONCACAF"	"CONCACAF"	"https://de.wikipedia.org/wiki/CONCACAF"	
"Q58733"	"https://wikidata.org/wiki/Q58733"	"CONMEBOL"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q163740"	""	""	"CONMEBOL"	"https://eu.wikipedia.org/wiki/CONMEBOL"	"CONMEBOL"	"https://es.wikipedia.org/wiki/Confederación_Sudamericana_de_Fútbol"	"CONMEBOL"	"https://en.wikipedia.org/wiki/CONMEBOL"	"Confédération sud-américaine de football"	"https://fr.wikipedia.org/wiki/Confédération_sud-américaine_de_football"	"CONMEBOL"	"https://it.wikipedia.org/wiki/CONMEBOL"	"CONMEBOL"	"https://de.wikipedia.org/wiki/CONMEBOL"	
"Q180344"	"https://wikidata.org/wiki/Q180344"	"Oceania Football Confederation"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q163740"	""	""	"OFC"	"https://eu.wikipedia.org/wiki/OFC"	"Confederación de Fútbol de Oceanía"	"https://es.wikipedia.org/wiki/Confederación_de_Fútbol_de_Oceanía"	"Oceania Football Confederation"	"https://en.wikipedia.org/wiki/Oceania_Football_Confederation"	"Confédération du football d'Océanie"	"https://fr.wikipedia.org/wiki/Confédération_du_football_d'Océanie"	"Oceania Football Confederation"	"https://it.wikipedia.org/wiki/Oceania_Football_Confederation"	"Oceania Football Confederation"	"https://de.wikipedia.org/wiki/Oceania_Football_Confederation"	
"Q35572"	"https://wikidata.org/wiki/Q35572"	"UEFA"	"https://wikidata.org/wiki/Q11422536
https://wikidata.org/wiki/Q1478443
https://wikidata.org/wiki/Q163740"	""	""	"UEFA"	"https://eu.wikipedia.org/wiki/UEFA"	"UEFA"	"https://es.wikipedia.org/wiki/UEFA"	"UEFA"	"https://en.wikipedia.org/wiki/UEFA"	"Union des associations européennes de football"	"https://fr.wikipedia.org/wiki/Union_des_associations_européennes_de_football"	"UEFA"	"https://it.wikipedia.org/wiki/UEFA"	"UEFA"	"https://de.wikipedia.org/wiki/UEFA"	
