wiki_id,lila_id
L287881,lemma/129944
L287883,lemma/129944
L287889,lemma/130805
L287890,lemma/130806
L287902,lemma/130964
L287906,lemma/130972
L287911,lemma/130765
L287931,lemma/131199
L288352,lemma/137084
L288355,lemma/112739
L288356,lemma/112743
L288419,lemma/68110
L289240,lemma/115888
L289244,lemma/115894
L289246,lemma/115899
L289254,lemma/115907
L289365,hypolemma/32850
L289382,lemma/117345
L289403,lemma/118239
L289407,lemma/118251
L289412,lemma/120519
L289415,lemma/120521
L289470,lemma/119530
L289481,lemma/119560
L289511,lemma/121031
L289579,lemma/123337
L289883,lemma/18095
L289898,lemma/18645
L289912,lemma/118414
L289924,lemma/138578
L289926,lemma/19720
L289943,lemma/125505
L289944,lemma/129783
L308469,lemma/92575
L274106,lemma/103307
L277339,lemma/109268
L277869,lemma/110483
L278962,lemma/112872
L285432,lemma/125899
L287554,lemma/130070
L486525,lemma/123195
L260170,lemma/91239
L265100,lemma/94876
L267997,lemma/96550
L272722,lemma/100780
L273715,lemma/102455
L274168,lemma/103402
L274249,lemma/103585
L255144,lemma/90490
L255172,lemma/91174
L255196,lemma/87330
L255206,lemma/87341
L255211,lemma/27118
L255233,lemma/87359
L255238,lemma/87365
L255255,lemma/87374
L255262,lemma/87379
L255278,lemma/87108
L255283,lemma/87083
L255285,lemma/87127
L255287,lemma/87131
L255288,lemma/87132
L255294,lemma/87136
L255296,hypolemma/370
L255319,hypolemma/401
L255325,lemma/87388
L255329,lemma/87393
L255332,hypolemma/627
L255338,lemma/87398
L255342,lemma/87402
L255359,lemma/87424
L255361,lemma/87425
L255390,hypolemma/1366
L255391,hypolemma/1366
L255394,hypolemma/1373
L255398,lemma/88004
L255407,lemma/88012
L255410,lemma/88015
L255413,hypolemma/1377
L255418,lemma/88021
L255421,lemma/91001
L255439,lemma/88037
L255444,lemma/88036
L255450,lemma/88064
L255451,lemma/88065
L255460,lemma/91035
L255465,lemma/88110
L255467,lemma/88111
L255474,lemma/91037
L255488,lemma/87429
L255529,lemma/90908
L255544,lemma/87480
L255556,lemma/3709
L255560,lemma/87454
L255580,lemma/87504
L255585,lemma/87510
L255592,lemma/88361
L255605,lemma/88379
L255609,lemma/88384
L255614,lemma/88388
L255615,lemma/88389
L255617,lemma/88392
L255624,lemma/88404
L255628,lemma/88408
L255650,lemma/87533
L255651,lemma/87534
L255659,lemma/87540
L255661,lemma/87543
L255666,lemma/87547
L255669,lemma/91182
L255674,lemma/87551
L255679,lemma/87554
L255686,lemma/87561
L255687,lemma/87563
L255694,lemma/91021
L255700,lemma/87574
L255704,lemma/87577
L255705,lemma/87578
L255710,lemma/89102
L255716,lemma/87585
L255719,hypolemma/878
L255734,lemma/87596
L255736,lemma/89126
L255766,hypolemma/912
L255767,lemma/87610
L255773,lemma/87616
L255784,lemma/87628
L255791,lemma/138534
L255831,lemma/89587
L255841,lemma/91045
L255843,lemma/89597
L255845,lemma/89600
L255847,lemma/89604
L255848,lemma/91046
L255868,lemma/89609
L255889,lemma/89640
L255904,lemma/87265
L255908,lemma/138535
L255920,lemma/90074
L279386,lemma/113697
L279413,lemma/113726
L279415,lemma/113748
L279423,lemma/113754
L279432,lemma/113784
L279436,lemma/113794
L279448,lemma/113810
L279470,lemma/114156
L279471,lemma/113831
L279472,lemma/113839
L279485,lemma/113858
L279496,lemma/113871
L279504,lemma/113885
L279533,lemma/113919
L279544,lemma/113946
L279547,lemma/113952
L279549,lemma/113959
L279556,lemma/113969
L279573,lemma/113988
L279575,lemma/114084
L279588,lemma/113993
L279592,lemma/114003
L279615,lemma/114024
L279620,lemma/114028
L279621,lemma/114033
L279626,lemma/114037
L279634,lemma/114054
L279642,lemma/114192
L279643,lemma/114198
L279648,lemma/114203
L279651,lemma/114323
L279654,lemma/114335
L279665,lemma/114226
L279680,lemma/114269
L279695,lemma/114295
L279703,lemma/114322
L279712,hypolemma/29419
L279724,lemma/114351
L279725,lemma/114352
L279736,hypolemma/29475
L279737,lemma/114377
L279753,lemma/114396
L279792,lemma/114456
L279806,lemma/114481
L279810,lemma/114486
L279813,lemma/114491
L279834,hypolemma/29691
L279845,lemma/115496
L279846,lemma/114833
L279855,lemma/114577
L279868,lemma/114599
L279871,lemma/114607
L279875,hypolemma/113147
L279876,lemma/114613
L279878,hypolemma/29814
L279879,lemma/114614
L279889,lemma/16246
L279903,lemma/114678
L279910,lemma/114686
L279913,lemma/114865
L279930,lemma/114734
L279951,lemma/114823
L279952,lemma/114824
L279972,lemma/114885
L279973,lemma/114887
L279985,lemma/105614
L280008,lemma/114959
L280014,lemma/114990
L280029,lemma/115020
L280031,lemma/115026
L280034,lemma/115028
L280036,lemma/115035
L280041,lemma/115053
L280042,lemma/115057
L280044,hypolemma/30265
L280045,lemma/115513
L280057,hypolemma/30339
L280059,lemma/115126
L280063,lemma/115105
L280065,lemma/115111
L280066,lemma/115112
L280068,lemma/115115
L280069,lemma/115116
L280075,lemma/115126
L280079,lemma/115131
L280083,lemma/115140
L280101,lemma/114393
L280104,lemma/114447
L280119,lemma/114504
L258562,lemma/87019
L258579,lemma/87032
L258588,lemma/87041
L258614,lemma/89691
L258620,lemma/89696
L258625,lemma/89699
L258634,lemma/89705
L258643,lemma/89712
L258648,lemma/21436
L258668,lemma/21574
L258695,lemma/89755
L258696,lemma/31424
L258702,lemma/89761
L258715,lemma/89772
L258717,lemma/89774
L258722,lemma/89779
L258727,lemma/89781
L258735,lemma/89789
L258738,lemma/89793
L258742,lemma/89795
L258745,lemma/88279
L258747,lemma/89798
L258757,lemma/89807
L258764,hypolemma/3085
L258770,lemma/89816
L258777,lemma/89822
L258786,lemma/31568
L258797,lemma/89834
L258801,lemma/89838
L258802,lemma/89839
L258816,lemma/31672
L258819,lemma/89856
L258828,lemma/89866
L258833,lemma/89873
L258845,lemma/89879
L258856,lemma/89883
L258857,lemma/89884
L258861,lemma/89887
L258873,lemma/89898
L258883,lemma/89904
L258886,lemma/89908
L258904,lemma/105169
L258910,lemma/89913
L258913,lemma/90915
L258920,lemma/89921
L258929,lemma/89479
L258930,lemma/90913
L258942,lemma/89938
L258950,lemma/89944
L258951,lemma/89945
L258973,lemma/137455
L258982,lemma/89965
L258983,lemma/88584
L258986,lemma/89967
L259003,hypolemma/83458
L259007,lemma/137470
L259008,lemma/89985
L259015,lemma/89990
L259019,lemma/88609
L259023,lemma/90004
L259025,lemma/90008
L259034,lemma/90010
L259040,lemma/90017
L259065,lemma/90039
L259069,lemma/90044
L259075,lemma/90051
L259077,hypolemma/3260
L259078,lemma/90052
L259094,lemma/90065
L259099,lemma/90066
L259130,lemma/90069
L259133,lemma/90092
L259138,hypolemma/3333
L259142,lemma/90101
L259146,lemma/90105
L259150,lemma/90109
L259160,lemma/90119
L259190,lemma/105957
L259193,lemma/90165
L259202,lemma/137567
L259215,lemma/90178
L259225,lemma/90188
L259237,lemma/90194
L259244,lemma/90197
L259246,lemma/90199
L259255,lemma/90214
L276756,lemma/108213
L282216,lemma/119468
L284363,lemma/123985
L286056,lemma/127540
L289575,hypolemma/39324
L29203,lemma/129131
L29341,lemma/2820
L238416,lemma/89031
L254214,lemma/131190
L254215,lemma/131225
L254562,lemma/86839
L254569,lemma/86847
L254572,lemma/86851
L254580,lemma/87382
L254584,hypolemma/15
L254586,lemma/86857
L254614,lemma/88044
L254616,lemma/86878
L254628,lemma/86889
L254636,lemma/86896
L254641,lemma/86885
L254668,lemma/86924
L254685,lemma/86943
L254686,lemma/86944
L254688,lemma/26265
L254692,lemma/86951
L254711,lemma/86963
L254713,lemma/86967
L254718,lemma/86965
L254757,lemma/26387
L254769,lemma/89671
L254773,lemma/88228
L254780,lemma/87013
L254782,lemma/87016
L254790,lemma/87021
L254794,lemma/87023
L254797,lemma/87025
L254803,hypolemma/113163
L254820,hypolemma/267
L254827,lemma/87051
L254833,hypolemma/280
L254841,lemma/91105
L254845,lemma/19969
L254858,lemma/87070
L254868,lemma/87075
L254873,lemma/91142
L254875,hypolemma/4221
L254883,lemma/87089
L254885,lemma/87092
L254889,lemma/87097
L254892,lemma/91169
L254900,lemma/87100
L254916,lemma/87108
L254946,lemma/87134
L254952,lemma/87137
L254962,hypolemma/375
L254984,lemma/87162
L254999,lemma/87174
L255008,lemma/87181
L255013,lemma/87188
L255015,lemma/87190
L255018,lemma/87192
L255038,lemma/87209
L255042,lemma/26808
L255062,hypolemma/465
L255074,lemma/87238
L255078,lemma/26878
L255090,lemma/87249
L255117,lemma/87274
L255118,lemma/87275
L255136,lemma/87290
L255147,lemma/87298
L255151,lemma/87303
L255156,lemma/91122
L255157,lemma/87308
L255167,lemma/138371
L255168,lemma/141654
L255174,hypolemma/535
L272520,lemma/102511
L272528,hypolemma/15946
L272551,lemma/100529
L272602,hypolemma/13631
L272608,lemma/100608
L272617,lemma/100617
L272623,lemma/100625
L272625,hypolemma/112918
L272635,lemma/100646
L272652,lemma/100671
L272655,lemma/100676
L272663,lemma/100694
L272664,lemma/100694
L272675,hypolemma/13804
L272678,lemma/102663
L272679,lemma/100720
L272680,lemma/100721
L272716,lemma/100771
L272723,lemma/100810
L272727,lemma/102626
L272746,lemma/100824
L272774,lemma/100876
L272775,lemma/100881
L272795,lemma/100942
L272796,lemma/100936
L272805,lemma/100961
L272814,lemma/100970
L272816,lemma/100976
L272850,lemma/100484
L272856,lemma/101038
L272865,lemma/101057
L272874,lemma/101074
L272901,lemma/87811
L272909,lemma/101135
L272911,lemma/101137
L272913,lemma/101139
L272927,lemma/101173
L272938,lemma/102536
L272939,lemma/6060
L272947,lemma/6085
L272956,lemma/101223
L272962,lemma/101236
L272993,lemma/101294
L273003,lemma/101311
L273006,lemma/49442
L273036,lemma/101374
L273058,lemma/109575
L273059,lemma/109575
L273069,lemma/101460
L273076,lemma/102627
L273080,lemma/101478
L273096,lemma/101523
L273102,lemma/101530
L273106,lemma/131322
L273111,hypolemma/14611
L273143,lemma/102561
L273151,lemma/101592
L273173,lemma/101695
L273189,lemma/101578
L273202,lemma/101600
L273216,hypolemma/14711
L273217,lemma/101631
L273218,hypolemma/97842
L273224,lemma/101640
L273251,lemma/101730
L273269,lemma/101779
L273285,lemma/101804
L273287,lemma/101805
L273289,lemma/101807
L273290,lemma/101809
L273303,lemma/101838
L273309,lemma/101841
L273322,lemma/102633
L273332,lemma/101877
L255921,lemma/90076
L255929,lemma/90082
L255947,lemma/90192
L255956,lemma/90290
L255975,lemma/90313
L255987,lemma/90328
L256002,lemma/90342
L256004,lemma/90343
L256007,lemma/90345
L256008,lemma/90345
L256012,lemma/90350
L256023,lemma/90354
L256036,lemma/90372
L256049,lemma/90267
L256058,lemma/90421
L256064,lemma/90434
L256077,lemma/90374
L256088,lemma/90384
L256092,lemma/90391
L256100,lemma/90531
L256113,lemma/90540
L256150,lemma/91072
L256168,hypolemma/910
L256176,lemma/87696
L256182,hypolemma/1044
L256190,hypolemma/558
L256197,lemma/87716
L256201,lemma/90918
L256214,lemma/87648
L256217,lemma/87651
L256222,lemma/87657
L256225,lemma/87659
L256230,hypolemma/990
L256231,lemma/87663
L256248,lemma/87676
L256261,lemma/87686
L256262,lemma/136299
L256269,hypolemma/1063
L256289,hypolemma/1008
L256296,lemma/87870
L256299,lemma/87765
L256300,lemma/87733
L256302,lemma/136303
L256308,lemma/87740
L256320,lemma/87752
L256328,lemma/87755
L256329,lemma/87758
L256342,lemma/87767
L256347,lemma/87773
L256365,lemma/87792
L256371,lemma/5394
L256379,lemma/87800
L256388,lemma/87808
L256393,lemma/87808
L256415,lemma/87826
L256416,hypolemma/1149
L256417,lemma/87827
L256424,lemma/87836
L256431,lemma/87841
L256438,lemma/87845
L256463,hypolemma/111811
L256477,lemma/87881
L256478,lemma/87878
L256480,lemma/87883
L256496,lemma/87904
L256512,lemma/87922
L256515,lemma/87924
L256521,lemma/87931
L256534,hypolemma/1306
L256544,hypolemma/1318
L256554,hypolemma/112819
L256558,lemma/87963
L256569,lemma/87969
L256570,lemma/87970
L256574,lemma/87955
L256625,lemma/88013
L256632,lemma/88019
L256637,lemma/88022
L256648,hypolemma/1413
L256658,lemma/91002
L256661,lemma/91034
L256662,lemma/88036
L256664,lemma/88040
L256683,lemma/88055
L257777,lemma/30326
L257778,lemma/89010
L257781,lemma/89014
L257794,lemma/89040
L257806,lemma/89035
L257824,lemma/89049
L257841,lemma/89067
L257846,lemma/89071
L257851,lemma/89076
L257854,lemma/88974
L257859,lemma/89081
L257869,hypolemma/2427
L257894,lemma/87585
L257899,hypolemma/878
L257902,lemma/87587
L257907,lemma/89118
L257912,lemma/87593
L257914,lemma/89120
L257924,lemma/89363
L257930,lemma/89126
L257944,lemma/89133
L257957,lemma/87825
L257962,lemma/89156
L257964,lemma/87962
L257965,lemma/89158
L257976,lemma/89169
L257977,lemma/89277
L257978,lemma/89170
L257986,lemma/89176
L257993,lemma/89186
L258014,lemma/89210
L258022,lemma/89216
L258025,lemma/89218
L258048,lemma/89237
L258058,lemma/89247
L258061,lemma/89250
L258068,lemma/89258
L258100,lemma/89285
L258117,lemma/87860
L258118,lemma/30736
L258167,lemma/89328
L258169,lemma/89333
L258193,lemma/89355
L258208,hypolemma/2681
L258209,lemma/89369
L258219,lemma/89382
L258236,lemma/89402
L258242,lemma/89406
L258245,lemma/89409
L258246,lemma/89410
L258250,lemma/89416
L258259,lemma/89429
L258265,lemma/89436
L258269,lemma/89441
L258278,lemma/88918
L258281,lemma/30968
L258286,lemma/89450
L258290,lemma/89467
L258297,lemma/88215
L258320,lemma/89505
L258329,lemma/89513
L258337,lemma/89521
L258339,lemma/31035
L258347,lemma/89533
L258360,lemma/89545
L258365,lemma/89552
L258369,lemma/89557
L258378,hypolemma/113102
L258382,lemma/89565
L258387,lemma/89567
L258417,hypolemma/113164
L258423,lemma/91045
L258425,lemma/89598
L258435,lemma/89606
L258438,lemma/89607
L258444,lemma/89612
L258446,lemma/89614
L258448,lemma/89616
L258455,lemma/89620
L258466,lemma/89623
L258483,lemma/89639
L258486,lemma/89642
L258496,lemma/89651
L258502,lemma/89656
L258518,lemma/86986
L258520,lemma/86987
L280123,lemma/115159
L280128,hypolemma/30386
L280133,lemma/115171
L280136,lemma/115176
L280144,lemma/115519
L280176,lemma/16836
L280182,lemma/115246
L280189,lemma/90761
L280192,hypolemma/30463
L280201,lemma/135975
L280213,lemma/115296
L280236,lemma/115344
L280258,lemma/115382
L280278,lemma/115446
L280298,lemma/115581
L280302,lemma/115588
L280308,lemma/115596
L280309,lemma/120836
L280320,lemma/120798
L280326,lemma/115632
L280330,lemma/68821
L280332,lemma/68830
L280335,lemma/115646
L280343,lemma/115662
L280371,lemma/115700
L280386,lemma/115724
L280389,lemma/115836
L280395,lemma/115736
L280396,lemma/115742
L280402,lemma/115756
L280404,lemma/115765
L280431,lemma/115819
L280436,lemma/115830
L280437,lemma/17492
L280457,lemma/115873
L280491,lemma/116031
L280492,lemma/116036
L280503,lemma/116056
L280510,lemma/116063
L280511,lemma/116072
L280533,hypolemma/31103
L280545,lemma/131384
L280546,lemma/116128
L280547,lemma/116135
L280561,lemma/116148
L280562,lemma/116152
L280565,lemma/116160
L280581,lemma/116188
L280596,lemma/116211
L280605,lemma/116227
L280612,lemma/116237
L280615,lemma/116247
L280616,lemma/116249
L280618,lemma/116254
L280622,lemma/116261
L280626,lemma/116268
L280627,lemma/116269
L280631,lemma/116289
L280632,lemma/116290
L280634,lemma/116290
L280649,lemma/115617
L280653,lemma/116293
L280664,lemma/116307
L280673,lemma/116274
L280698,lemma/116351
L280700,lemma/116353
L280701,lemma/120941
L280713,lemma/116380
L280734,lemma/120793
L280745,lemma/116411
L280754,lemma/116423
L280764,lemma/116443
L280768,lemma/116453
L280773,lemma/116461
L280792,lemma/116479
L280793,lemma/116482
L280796,lemma/116486
L280815,lemma/116514
L280816,lemma/116360
L280834,lemma/116468
L280835,lemma/116559
L280836,lemma/115631
L280841,lemma/116566
L280854,lemma/116593
L280858,lemma/116600
L280860,lemma/116603
L280862,lemma/116609
L280870,lemma/116627
L280876,lemma/116641
L280879,lemma/116646
L280881,lemma/116652
L280891,lemma/116689
L280910,lemma/116729
L280911,lemma/120756
L255183,lemma/87322
L255190,lemma/87326
L255205,hypolemma/567
L255216,lemma/138398
L255225,lemma/87352
L255227,lemma/87354
L255228,lemma/87355
L255232,lemma/87358
L255234,lemma/87360
L255246,lemma/87369
L255250,lemma/87372
L255254,lemma/87373
L255275,lemma/87086
L255305,lemma/87149
L255307,lemma/87153
L255345,lemma/87409
L255354,lemma/87420
L255399,lemma/88006
L255401,lemma/88009
L255415,lemma/88019
L255422,lemma/88023
L255424,lemma/88025
L255425,lemma/88025
L255429,lemma/88027
L255452,lemma/88066
L255463,lemma/88076
L255468,lemma/88112
L255471,lemma/88089
L255475,lemma/88128
L255504,lemma/87437
L255506,lemma/87439
L255507,lemma/91179
L255512,lemma/87447
L255518,lemma/87456
L255524,lemma/87461
L255538,lemma/87476
L255555,lemma/87452
L255561,lemma/87486
L255573,lemma/87497
L255577,lemma/87502
L255589,lemma/88358
L255590,lemma/88371
L255591,lemma/88360
L255596,lemma/88367
L255608,lemma/88383
L255612,lemma/88407
L255618,lemma/88393
L255620,lemma/88395
L255625,lemma/88405
L255627,lemma/88407
L255633,lemma/88417
L255637,lemma/87517
L255642,hypolemma/793
L255655,hypolemma/806
L255680,lemma/87555
L255693,hypolemma/843
L255699,lemma/87572
L255731,lemma/87595
L255738,lemma/89128
L255764,hypolemma/112884
L255777,lemma/87618
L255790,lemma/87631
L255804,lemma/89564
L255815,lemma/89570
L255816,lemma/89571
L255818,lemma/89572
L255822,lemma/89577
L255823,lemma/89578
L255850,lemma/89606
L255852,lemma/89607
L255856,lemma/89462
L255857,lemma/89611
L255870,lemma/89621
L255881,lemma/89632
L255882,lemma/89634
L255884,lemma/89635
L255902,lemma/90491
L255907,lemma/87637
L255914,lemma/87639
L255928,lemma/90081
L255961,lemma/90296
L255965,lemma/90302
L255983,lemma/90323
L255984,lemma/91071
L255993,lemma/90333
L255996,lemma/90334
L256003,hypolemma/3507
L256013,lemma/90351
L265684,lemma/95326
L265700,lemma/95338
L265704,lemma/95341
L265705,lemma/95342
L265706,lemma/95343
L265747,lemma/95374
L265749,lemma/95375
L265766,lemma/95377
L265787,lemma/95392
L265791,lemma/95474
L265793,lemma/95399
L265796,lemma/95402
L265798,hypolemma/7888
L265806,lemma/95408
L265825,lemma/95421
L265836,lemma/95010
L265843,lemma/97679
L265862,lemma/95441
L265869,lemma/95449
L265887,lemma/97707
L265898,lemma/95872
L265915,lemma/95492
L265931,lemma/95504
L265940,hypolemma/8253
L265948,lemma/95515
L265951,lemma/95518
L265957,lemma/95521
L265965,lemma/96305
L265968,lemma/96307
L265974,lemma/95528
L265981,lemma/95534
L265985,lemma/43236
L265988,hypolemma/8247
L265999,lemma/141721
L266006,lemma/43250
L266012,lemma/95549
L266016,lemma/141723
L266020,lemma/141724
L266054,lemma/95577
L266055,lemma/95578
L266062,lemma/95582
L266075,lemma/95589
L266092,lemma/95602
L266096,lemma/95601
L266118,lemma/95621
L266122,hypolemma/8413
L266131,lemma/95635
L266137,hypolemma/8429
L266139,lemma/95640
L266141,lemma/95642
L266142,lemma/95643
L266147,lemma/95649
L266155,lemma/97683
L266167,lemma/95667
L266170,lemma/43329
L266180,lemma/95673
L266182,lemma/95676
L266196,lemma/95683
L266204,lemma/93818
L266216,hypolemma/8480
L266220,lemma/95699
L266245,lemma/95712
L266258,hypolemma/8535
L266263,lemma/95729
L266270,lemma/95732
L266273,lemma/43408
L266278,lemma/95737
L266288,lemma/95745
L266306,lemma/95758
L266316,hypolemma/8571
L266324,lemma/95766
L266325,lemma/135663
L266335,lemma/95776
L266337,hypolemma/8606
L266369,lemma/95801
L266371,lemma/136290
L266411,lemma/95830
L266415,lemma/95833
L266436,lemma/95851
L266450,lemma/95859
L266454,lemma/95862
L266455,lemma/95863
L266472,hypolemma/8723
L266478,lemma/95881
L266489,lemma/95892
L266497,lemma/95898
L266515,hypolemma/8785
L266539,lemma/95934
L266544,lemma/95921
L266546,lemma/141727
L266558,lemma/95933
L260208,lemma/91256
L260209,lemma/91265
L260210,lemma/91492
L260214,lemma/91257
L260233,lemma/91274
L260239,lemma/91287
L260240,lemma/91288
L260248,lemma/91300
L260264,lemma/91310
L260265,lemma/91311
L260269,lemma/91315
L260273,lemma/91317
L260280,lemma/91322
L260281,lemma/91324
L260284,lemma/91327
