sense,label
https://unidive.wikibase.cloud/entity/L857-S1,collect → get or gather together [L857-S1]
https://unidive.wikibase.cloud/entity/L857-S2,collect → call for and obtain payment of [L857-S2]
https://unidive.wikibase.cloud/entity/L857-S3,collect → assemble or get together [L857-S3]
https://unidive.wikibase.cloud/entity/L857-S4,collect → get or bring together [L857-S4]
https://unidive.wikibase.cloud/entity/L857-S5,collect → gather or collect [L857-S5]
https://unidive.wikibase.cloud/entity/L858-S1,collection → several things grouped together or considered as a whole [L858-S1]
https://unidive.wikibase.cloud/entity/L858-S2,collection → a publication containing a variety of works [L858-S2]
https://unidive.wikibase.cloud/entity/L858-S3,collection → request for a sum of money [L858-S3]
https://unidive.wikibase.cloud/entity/L858-S4,collection → the act of gathering something together [L858-S4]
https://unidive.wikibase.cloud/entity/L859-S1,collectively → in conjunction with; combined [L859-S1]
https://unidive.wikibase.cloud/entity/L860-S1,college → the body of faculty and students of a college [L860-S1]
https://unidive.wikibase.cloud/entity/L860-S2,college → an institution of higher education created to educate and grant degrees; often a part of a university [L860-S2]
https://unidive.wikibase.cloud/entity/L860-S3,college → a complex of buildings in which an institution of higher education is housed [L860-S3]
https://unidive.wikibase.cloud/entity/L861-S1,collegiate → of or resembling or typical of a college or college students [L861-S1]
https://unidive.wikibase.cloud/entity/L861-S2,collegiate → Collegial [L861-S2]
https://unidive.wikibase.cloud/entity/L862-S1,colonel → a commissioned military officer in the United States Army or Air Force or Marines who ranks above a lieutenant colonel and below a brigadier general [L862-S1]
https://unidive.wikibase.cloud/entity/L863-S1,colonial → of or relating to or characteristic of or inhabiting a colony [L863-S1]
https://unidive.wikibase.cloud/entity/L863-S2,"colonial → of animals who live in colonies, such as ants [L863-S2]"
https://unidive.wikibase.cloud/entity/L863-S3,colonial → composed of many distinct individuals united to form a whole or colony [L863-S3]
https://unidive.wikibase.cloud/entity/L864-S1,colony → a body of people who settle far from home but maintain ties with their homeland; inhabitants remain nationals of their home state but are not literally under the home state's system of government [L864-S1]
https://unidive.wikibase.cloud/entity/L864-S2,colony → a group of organisms of the same type living or growing together [L864-S2]
https://unidive.wikibase.cloud/entity/L864-S3,colony → a place where a group of people with the same interest or occupation are concentrated [L864-S3]
https://unidive.wikibase.cloud/entity/L864-S4,colony → a geographical area politically controlled by a distant country [L864-S4]
https://unidive.wikibase.cloud/entity/L864-S5,colony → (microbiology) a group of organisms grown from a single parent cell [L864-S5]
https://unidive.wikibase.cloud/entity/L865-S1,color → a visual attribute of things that results from the light they emit or transmit or reflect [L865-S1]
https://unidive.wikibase.cloud/entity/L865-S2,color → interest and variety and intensity [L865-S2]
https://unidive.wikibase.cloud/entity/L865-S3,color → the timbre of a musical sound [L865-S3]
https://unidive.wikibase.cloud/entity/L865-S4,color → an outward or token appearance or form that is deliberately misleading [L865-S4]
https://unidive.wikibase.cloud/entity/L865-S5,color → any material used for its color [L865-S5]
https://unidive.wikibase.cloud/entity/L865-S6,color → (physics) the characteristic of quarks that determines their role in the strong interaction [L865-S6]
https://unidive.wikibase.cloud/entity/L865-S7,color → the appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation [L865-S7]
https://unidive.wikibase.cloud/entity/L866-S1,colossal → so great in size or force or extent as to elicit awe [L866-S1]
https://unidive.wikibase.cloud/entity/L867-S1,colour → any material used for its color [L867-S1]
https://unidive.wikibase.cloud/entity/L867-S2,colour → (physics) the characteristic of quarks that determines their role in the strong interaction [L867-S2]
https://unidive.wikibase.cloud/entity/L867-S3,colour → interest and variety and intensity [L867-S3]
https://unidive.wikibase.cloud/entity/L867-S4,colour → the timbre of a musical sound [L867-S4]
https://unidive.wikibase.cloud/entity/L867-S5,colour → a visual attribute of things that results from the light they emit or transmit or reflect [L867-S5]
https://unidive.wikibase.cloud/entity/L867-S6,colour → an outward or token appearance or form that is deliberately misleading [L867-S6]
https://unidive.wikibase.cloud/entity/L867-S7,colour → the appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation [L867-S7]
https://unidive.wikibase.cloud/entity/L868-S1,column → a line of units following one after another [L868-S1]
https://unidive.wikibase.cloud/entity/L868-S2,column → a vertical glass tube used in column chromatography; a mixture is poured in the top and washed through a stationary substance where components of the mixture are adsorbed selectively to form colored bands [L868-S2]
https://unidive.wikibase.cloud/entity/L868-S3,column → a vertical array of numbers or other information [L868-S3]
https://unidive.wikibase.cloud/entity/L868-S4,column → anything that approximates the shape of a column or tower [L868-S4]
https://unidive.wikibase.cloud/entity/L868-S5,column → an article giving opinions or perspectives [L868-S5]
https://unidive.wikibase.cloud/entity/L868-S6,column → a vertical cylindrical structure standing alone and not supporting anything (such as a monument) [L868-S6]
https://unidive.wikibase.cloud/entity/L868-S7,column → (architecture) a tall vertical cylindrical structure standing upright and used to support a structure [L868-S7]
https://unidive.wikibase.cloud/entity/L868-S8,column → a page or text that is vertically divided [L868-S8]
https://unidive.wikibase.cloud/entity/L868-S9,column → any tubular or pillar-like supporting structure in the body [L868-S9]
https://unidive.wikibase.cloud/entity/L869-S1,coma → a state of deep and often prolonged unconsciousness; usually the result of disease or injury [L869-S1]
https://unidive.wikibase.cloud/entity/L869-S2,coma → (botany) a usually terminal tuft of bracts (as in the pineapple) or tuft of hairs (especially on certain seeds) [L869-S2]
https://unidive.wikibase.cloud/entity/L869-S3,coma → (astronomy) the luminous cloud of particles surrounding the frozen nucleus of a comet; forms as the comet approaches the sun and is warmed [L869-S3]
https://unidive.wikibase.cloud/entity/L870-S1,combat → an engagement fought between two military forces [L870-S1]
https://unidive.wikibase.cloud/entity/L870-S2,combat → the act of fighting; any contest or struggle [L870-S2]
https://unidive.wikibase.cloud/entity/L871-S1,combatant → someone who fights (or is fighting) [L871-S1]
https://unidive.wikibase.cloud/entity/L872-S1,combination → a collection of things that have been combined; an assemblage of separate parts or qualities [L872-S1]
https://unidive.wikibase.cloud/entity/L872-S2,combination → a coordinated sequence of chess moves [L872-S2]
https://unidive.wikibase.cloud/entity/L872-S3,combination → a sequence of numbers or letters that opens a combination lock [L872-S3]
https://unidive.wikibase.cloud/entity/L872-S4,combination → a group of people (often temporary) having a common purpose [L872-S4]
https://unidive.wikibase.cloud/entity/L872-S5,combination → an alliance of people or corporations or countries for a special purpose (formerly to achieve some antisocial end but now for general political or economic purposes) [L872-S5]
https://unidive.wikibase.cloud/entity/L872-S6,combination → the act of arranging elements into specified groups without regard to order [L872-S6]
https://unidive.wikibase.cloud/entity/L872-S7,combination → the act of combining things to form a new whole [L872-S7]
https://unidive.wikibase.cloud/entity/L873-S1,combine → have or possess in combination [L873-S1]
https://unidive.wikibase.cloud/entity/L873-S2,combine → put or add together [L873-S2]
https://unidive.wikibase.cloud/entity/L873-S3,combine → combine so as to form a whole; mix [L873-S3]
https://unidive.wikibase.cloud/entity/L2419-S1,mandate → a document giving an official instruction or command [L2419-S1]
https://unidive.wikibase.cloud/entity/L2419-S2,mandate → a territory surrendered by Turkey or Germany after World War I and put under the tutelage of some other European power until they are able to stand by themselves [L2419-S2]
https://unidive.wikibase.cloud/entity/L2419-S3,mandate → the commission that is given to a government and its policies through an electoral victory [L2419-S3]
https://unidive.wikibase.cloud/entity/L2420-S1,mandatory → required by rule [L2420-S1]
https://unidive.wikibase.cloud/entity/L2421-S1,mane → long coarse hair growing from the crest of the animal's neck [L2421-S1]
https://unidive.wikibase.cloud/entity/L2421-S2,mane → growth of hair covering the scalp of a human being [L2421-S2]
https://unidive.wikibase.cloud/entity/L2422-S1,maneuver → direct the course; determine the direction of travelling [L2422-S1]
https://unidive.wikibase.cloud/entity/L2422-S2,maneuver → act in order to achieve a certain goal [L2422-S2]
https://unidive.wikibase.cloud/entity/L2422-S3,maneuver → perform a movement in military or naval tactics in order to secure an advantage in attack or defense [L2422-S3]
https://unidive.wikibase.cloud/entity/L2423-S1,"manifest → provide evidence for; stand as proof of; show by one's behavior, attitude, or external attributes [L2423-S1]"
https://unidive.wikibase.cloud/entity/L2423-S2,manifest → record in a ship's manifest [L2423-S2]
https://unidive.wikibase.cloud/entity/L2423-S3,manifest → reveal its presence or make an appearance [L2423-S3]
https://unidive.wikibase.cloud/entity/L2424-S1,manipulate → influence or control shrewdly or deviously [L2424-S1]
https://unidive.wikibase.cloud/entity/L2424-S2,manipulate → hold something in one's hands and move it [L2424-S2]
https://unidive.wikibase.cloud/entity/L2424-S3,"manipulate → tamper, with the purpose of deception [L2424-S3]"
https://unidive.wikibase.cloud/entity/L2424-S4,manipulate → manipulate in a fraudulent manner [L2424-S4]
https://unidive.wikibase.cloud/entity/L2424-S5,"manipulate → maintain influence over (others or oneself) skillfully, usually to one's advantage [L2424-S5]"
https://unidive.wikibase.cloud/entity/L2424-S6,"manipulate → treat manually, as with massage, for therapeutic purposed [L2424-S6]"
https://unidive.wikibase.cloud/entity/L2424-S7,"manipulate → To influence, manage, direct, control or tamper with something [L2424-S7]"
https://unidive.wikibase.cloud/entity/L2425-S1,manned → having a crew [L2425-S1]
https://unidive.wikibase.cloud/entity/L2426-S1,mantle → the cloak as a symbol of authority [L2426-S1]
https://unidive.wikibase.cloud/entity/L2426-S2,mantle → the layer of the earth between the crust and the core [L2426-S2]
https://unidive.wikibase.cloud/entity/L2426-S3,mantle → anything that covers [L2426-S3]
https://unidive.wikibase.cloud/entity/L2426-S4,mantle → (zoology) a protective layer of epidermis in mollusks or brachiopods that secretes a substance forming the shell [L2426-S4]
https://unidive.wikibase.cloud/entity/L2426-S5,mantle → shelf that projects from wall above fireplace [L2426-S5]
https://unidive.wikibase.cloud/entity/L2426-S6,mantle → hanging cloth used as a blind (especially for a window) [L2426-S6]
https://unidive.wikibase.cloud/entity/L2426-S7,mantle → a sleeveless garment like a cloak but shorter [L2426-S7]
https://unidive.wikibase.cloud/entity/L2427-S1,manual → of or relating to the hands [L2427-S1]
https://unidive.wikibase.cloud/entity/L2427-S2,manual → requiring human effort [L2427-S2]
https://unidive.wikibase.cloud/entity/L2427-S3,manual → doing or requiring physical work [L2427-S3]
https://unidive.wikibase.cloud/entity/L2428-S1,manually → by hand [L2428-S1]
https://unidive.wikibase.cloud/entity/L2429-S1,manufacture → put together out of artificial or natural components or parts [L2429-S1]
https://unidive.wikibase.cloud/entity/L2429-S2,manufacture → concoct something artificial or untrue [L2429-S2]
https://unidive.wikibase.cloud/entity/L2429-S3,manufacture → produce naturally [L2429-S3]
https://unidive.wikibase.cloud/entity/L2429-S4,manufacture → create or produce in a mechanical way [L2429-S4]
https://unidive.wikibase.cloud/entity/L2430-S1,manufacturer → a business engaged in manufacturing some product [L2430-S1]
https://unidive.wikibase.cloud/entity/L2430-S2,manufacturer → someone who manufactures something [L2430-S2]
https://unidive.wikibase.cloud/entity/L2431-S1,manuscript → the form of a literary work submitted for publication [L2431-S1]
https://unidive.wikibase.cloud/entity/L2431-S2,manuscript → handwritten book or document [L2431-S2]
https://unidive.wikibase.cloud/entity/L2432-S1,"many → a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number; quantifier, plural pronoun; quantifier, plural [L2432-S1]"
https://unidive.wikibase.cloud/entity/L2433-S1,map → a diagrammatic representation of the earth's surface (or part of it) [L2433-S1]
https://unidive.wikibase.cloud/entity/L2433-S2,map → (mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function) [L2433-S2]
https://unidive.wikibase.cloud/entity/L2434-S1,map → make a map of; show or establish the features of details of [L2434-S1]
https://unidive.wikibase.cloud/entity/L2434-S2,map → explore or survey for the purpose of making a map [L2434-S2]
https://unidive.wikibase.cloud/entity/L2434-S3,map → locate within a specific region of a chromosome in relation to known DNA or gene sequences [L2434-S3]
https://unidive.wikibase.cloud/entity/L2434-S4,"map → plan, delineate, or arrange in detail [L2434-S4]"
https://unidive.wikibase.cloud/entity/L2434-S5,map → depict as if on a map [L2434-S5]
https://unidive.wikibase.cloud/entity/L2434-S6,map → to establish a mapping (of mathematical elements or sets) [L2434-S6]
https://unidive.wikibase.cloud/entity/L2435-S1,marathon → any long and arduous undertaking [L2435-S1]
https://unidive.wikibase.cloud/entity/L2435-S2,marathon → a footrace of 26 miles 385 yards [L2435-S2]
https://unidive.wikibase.cloud/entity/L2436-S1,march → the act of marching; walking with regular steps (especially in a procession of some kind) [L2436-S1]
https://unidive.wikibase.cloud/entity/L2436-S2,march → a steady advance [L2436-S2]
https://unidive.wikibase.cloud/entity/L2436-S3,march → a procession of people walking together [L2436-S3]
https://unidive.wikibase.cloud/entity/L2436-S4,march → district consisting of the area on either side of a border or boundary of a country or an area [L2436-S4]
https://unidive.wikibase.cloud/entity/L2436-S5,march → genre of music written for marching [L2436-S5]
https://unidive.wikibase.cloud/entity/L2437-S1,march → march in a procession [L2437-S1]
https://unidive.wikibase.cloud/entity/L2437-S2,march → force to march [L2437-S2]
https://unidive.wikibase.cloud/entity/L2437-S3,"march → walk fast, with regular or measured steps; walk with a stride [L2437-S3]"
https://unidive.wikibase.cloud/entity/L2437-S4,march → march in protest; take part in a demonstration [L2437-S4]
https://unidive.wikibase.cloud/entity/L2437-S5,march → walk ostentatiously [L2437-S5]
https://unidive.wikibase.cloud/entity/L2437-S6,march → cause to march or go at a marching pace [L2437-S6]
https://unidive.wikibase.cloud/entity/L2437-S7,march → lie adjacent to another or share a boundary [L2437-S7]
https://unidive.wikibase.cloud/entity/L2438-S1,mark → a number or letter indicating quality (especially of a student's performance) [L2438-S1]
https://unidive.wikibase.cloud/entity/L2438-S10,mark → a perceptible indication of something not immediately apparent (as a visible clue that something has happened) [L2438-S10]
https://unidive.wikibase.cloud/entity/L2438-S11,mark → an indication of damage [L2438-S11]
https://unidive.wikibase.cloud/entity/L2438-S12,mark → a marking that consists of lines that cross each other [L2438-S12]
https://unidive.wikibase.cloud/entity/L2438-S13,mark → something that exactly succeeds in achieving its goal [L2438-S13]
https://unidive.wikibase.cloud/entity/L2438-S2,mark → a distinguishing symbol [L2438-S2]
https://unidive.wikibase.cloud/entity/L2438-S3,mark → a reference point to shoot at [L2438-S3]
https://unidive.wikibase.cloud/entity/L2438-S4,mark → a visible indication made on a surface [L2438-S4]
https://unidive.wikibase.cloud/entity/L2438-S5,mark → the impression created by doing something unusual or extraordinary that people notice and remember [L2438-S5]
https://unidive.wikibase.cloud/entity/L2438-S6,mark → a symbol of disgrace or infamy [L2438-S6]
https://unidive.wikibase.cloud/entity/L2438-S7,mark → formerly the basic unit of money in Germany [L2438-S7]
https://unidive.wikibase.cloud/entity/L2438-S8,mark → a person who is gullible and easy to take advantage of [L2438-S8]
https://unidive.wikibase.cloud/entity/L2438-S9,mark → a written or printed symbol (as for punctuation) [L2438-S9]
https://unidive.wikibase.cloud/entity/L2439-S1,mark → attach a tag or label to [L2439-S1]
https://unidive.wikibase.cloud/entity/L2439-S10,mark → establish as the highest level or best performance [L2439-S10]
https://unidive.wikibase.cloud/entity/L2439-S11,mark → make underscoring marks [L2439-S11]
https://unidive.wikibase.cloud/entity/L2439-S12,mark → remove from a list [L2439-S12]
https://unidive.wikibase.cloud/entity/L2439-S13,mark → put a check mark on or near or next to [L2439-S13]
https://unidive.wikibase.cloud/entity/L2439-S14,"mark → assign a grade or rank to, according to one's evaluation [L2439-S14]"
https://unidive.wikibase.cloud/entity/L2439-S15,mark → insert punctuation marks into [L2439-S15]
https://unidive.wikibase.cloud/entity/L2439-S2,mark → designate as if by a mark [L2439-S2]
https://unidive.wikibase.cloud/entity/L2439-S3,"mark → be a distinctive feature, attribute, or trait; sometimes in a very positive sense [L2439-S3]"
https://unidive.wikibase.cloud/entity/L2439-S4,mark → celebrate by some ceremony or observation [L2439-S4]
https://unidive.wikibase.cloud/entity/L2439-S5,mark → make or leave a mark on [L2439-S5]
https://unidive.wikibase.cloud/entity/L2439-S6,mark → to accuse or condemn or openly or formally or brand as disgraceful [L2439-S6]
https://unidive.wikibase.cloud/entity/L2439-S7,mark → notice or perceive [L2439-S7]
https://unidive.wikibase.cloud/entity/L2439-S8,mark → mark with a scar [L2439-S8]
https://unidive.wikibase.cloud/entity/L2439-S9,mark → make small marks into the surface of [L2439-S9]
https://unidive.wikibase.cloud/entity/L2440-S1,marker → some conspicuous object used to distinguish or mark something [L2440-S1]
https://unidive.wikibase.cloud/entity/L2440-S2,marker → a distinguishing symbol [L2440-S2]
https://unidive.wikibase.cloud/entity/L2440-S3,marker → a writing implement for making a mark [L2440-S3]
https://unidive.wikibase.cloud/entity/L2441-S1,market → the world of commercial activity where goods and services are bought and sold [L2441-S1]
https://unidive.wikibase.cloud/entity/L2441-S2,market → the customers for a particular product or service [L2441-S2]
https://unidive.wikibase.cloud/entity/L2441-S3,market → a marketplace where groceries are sold [L2441-S3]
https://unidive.wikibase.cloud/entity/L2441-S4,market → the securities markets in the aggregate [L2441-S4]
https://unidive.wikibase.cloud/entity/L2441-S5,market → an area in a town where a public mercantile establishment is set up [L2441-S5]
https://unidive.wikibase.cloud/entity/L2442-S1,marriage → the state of being a married couple voluntarily joined for life (or until divorce) [L2442-S1]
https://unidive.wikibase.cloud/entity/L2442-S2,marriage → two people who are married to each other [L2442-S2]
https://unidive.wikibase.cloud/entity/L4298-S1,woman → an adult female person (as opposed to a man) [L4298-S1]
https://unidive.wikibase.cloud/entity/L4298-S2,woman → a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man [L4298-S2]
https://unidive.wikibase.cloud/entity/L4298-S3,woman → a human female employed to do housework [L4298-S3]
https://unidive.wikibase.cloud/entity/L4298-S4,woman → women as a class [L4298-S4]
https://unidive.wikibase.cloud/entity/L4299-S1,wonder → the feeling aroused by something strange and surprising [L4299-S1]
https://unidive.wikibase.cloud/entity/L4299-S2,wonder → something that causes feelings of wonder [L4299-S2]
https://unidive.wikibase.cloud/entity/L4299-S3,wonder → a state in which you want to learn more about something [L4299-S3]
https://unidive.wikibase.cloud/entity/L4300-S1,wood → the hard fibrous lignified substance under the bark of trees [L4300-S1]
https://unidive.wikibase.cloud/entity/L4300-S2,wood → the trees and other plants in a large densely wooded area [L4300-S2]
https://unidive.wikibase.cloud/entity/L4300-S3,wood → any wind instrument other than the brass instruments [L4300-S3]
https://unidive.wikibase.cloud/entity/L4300-S4,wood → a golf club with a long shaft used to hit long shots; originally made with a wooden head [L4300-S4]
https://unidive.wikibase.cloud/entity/L4301-S1,wooden → made or consisting of (entirely or in part) or employing wood [L4301-S1]
https://unidive.wikibase.cloud/entity/L4301-S2,wooden → lacking ease or grace [L4301-S2]
https://unidive.wikibase.cloud/entity/L4302-S1,woods → the trees and other plants in a large densely wooded area [L4302-S1]
https://unidive.wikibase.cloud/entity/L4303-S1,word → a unit of language that native speakers can identify [L4303-S1]
https://unidive.wikibase.cloud/entity/L4303-S2,word → a brief statement [L4303-S2]
https://unidive.wikibase.cloud/entity/L4303-S3,word → information about recent and important events [L4303-S3]
https://unidive.wikibase.cloud/entity/L4303-S4,word → a verbal command for action [L4303-S4]
https://unidive.wikibase.cloud/entity/L4303-S5,word → an exchange of views on some topic [L4303-S5]
https://unidive.wikibase.cloud/entity/L4303-S6,word → a promise [L4303-S6]
https://unidive.wikibase.cloud/entity/L4303-S7,word → a string of bits stored in computer memory [L4303-S7]
https://unidive.wikibase.cloud/entity/L4303-S8,word → a secret word or phrase known only to a restricted group [L4303-S8]
https://unidive.wikibase.cloud/entity/L4304-S1,work → activity directed toward making or doing something [L4304-S1]
https://unidive.wikibase.cloud/entity/L4304-S2,work → a product produced or accomplished through the effort or activity or agency of a person or thing [L4304-S2]
https://unidive.wikibase.cloud/entity/L4304-S3,work → the occupation for which you are paid [L4304-S3]
https://unidive.wikibase.cloud/entity/L4304-S4,work → applying the mind to learning and understanding a subject (especially by reading) [L4304-S4]
https://unidive.wikibase.cloud/entity/L4304-S5,work → (physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force [L4304-S5]
https://unidive.wikibase.cloud/entity/L4304-S6,work → a place where work is done [L4304-S6]
https://unidive.wikibase.cloud/entity/L4304-S7,work → the total output of a writer or artist (or a substantial part of it) [L4304-S7]
https://unidive.wikibase.cloud/entity/L4305-S1,work → exert oneself by doing mental or physical work for a purpose or out of necessity; work [L4305-S1]
https://unidive.wikibase.cloud/entity/L4305-S10,work → move in an agitated manner [L4305-S10]
https://unidive.wikibase.cloud/entity/L4305-S11,work → cause to happen or to occur as a consequence [L4305-S11]
https://unidive.wikibase.cloud/entity/L4305-S12,work → cause to work [L4305-S12]
https://unidive.wikibase.cloud/entity/L4305-S13,work → prepare for crops [L4305-S13]
https://unidive.wikibase.cloud/entity/L4305-S14,work → behave in a certain way when handled [L4305-S14]
https://unidive.wikibase.cloud/entity/L4305-S15,work → have and exert influence or effect [L4305-S15]
https://unidive.wikibase.cloud/entity/L4305-S16,work → operate in or through [L4305-S16]
https://unidive.wikibase.cloud/entity/L4305-S17,work → cause to operate or function [L4305-S17]
https://unidive.wikibase.cloud/entity/L4305-S18,work → provoke or excite [L4305-S18]
https://unidive.wikibase.cloud/entity/L4305-S19,"work → gratify and charm, usually in order to influence [L4305-S19]"
https://unidive.wikibase.cloud/entity/L4305-S2,work → be employed [L4305-S2]
https://unidive.wikibase.cloud/entity/L4305-S20,"work → make something, usually for a specific function [L4305-S20]"
https://unidive.wikibase.cloud/entity/L4305-S21,work → move into or onto [L4305-S21]
https://unidive.wikibase.cloud/entity/L4305-S22,work → to mix into a homogeneous mass [L4305-S22]
https://unidive.wikibase.cloud/entity/L4305-S23,work → use or manipulate to one's advantage [L4305-S23]
https://unidive.wikibase.cloud/entity/L4305-S24,work → find the solution to (a problem or question) or understand the meaning of [L4305-S24]
https://unidive.wikibase.cloud/entity/L4305-S25,work → cause to undergo fermentation [L4305-S25]
https://unidive.wikibase.cloud/entity/L4305-S26,work → go sour or spoil [L4305-S26]
https://unidive.wikibase.cloud/entity/L4305-S27,work → arrive at a certain condition through repeated motion [L4305-S27]
https://unidive.wikibase.cloud/entity/L4305-S3,work → have an effect or outcome; often the one desired or expected [L4305-S3]
https://unidive.wikibase.cloud/entity/L4305-S4,work → perform as expected when applied [L4305-S4]
https://unidive.wikibase.cloud/entity/L4305-S5,"work → shape, form, or improve a material [L4305-S5]"
https://unidive.wikibase.cloud/entity/L4305-S6,work → give a workout to [L4305-S6]
https://unidive.wikibase.cloud/entity/L4305-S7,work → proceed along a path [L4305-S7]
https://unidive.wikibase.cloud/entity/L4305-S8,"work → operate in a certain place, area, or specialty [L4305-S8]"
https://unidive.wikibase.cloud/entity/L4305-S9,work → proceed towards a goal or along a path or through an activity [L4305-S9]
https://unidive.wikibase.cloud/entity/L4307-S1,worker → a person who works at a specific occupation [L4307-S1]
https://unidive.wikibase.cloud/entity/L4307-S2,worker → a member of the working class (not necessarily employed) [L4307-S2]
https://unidive.wikibase.cloud/entity/L4307-S3,worker → sterile member of a colony of social insects that forages for food and cares for the larvae [L4307-S3]
https://unidive.wikibase.cloud/entity/L4307-S4,worker → a person who acts and gets things done [L4307-S4]
https://unidive.wikibase.cloud/entity/L4308-S1,working → actively engaged in paid work [L4308-S1]
https://unidive.wikibase.cloud/entity/L4308-S2,working → adequate for practical use; especially sufficient in strength or numbers to accomplish something [L4308-S2]
https://unidive.wikibase.cloud/entity/L4308-S3,working → adopted as a temporary basis for further work [L4308-S3]
https://unidive.wikibase.cloud/entity/L4308-S4,working → (of e.g. a machine) performing or capable of performing [L4308-S4]
https://unidive.wikibase.cloud/entity/L4308-S5,working → serving to permit or facilitate further work or activity [L4308-S5]
https://unidive.wikibase.cloud/entity/L4309-S1,workshop → small workplace where handcrafts or manufacturing are done [L4309-S1]
https://unidive.wikibase.cloud/entity/L4309-S2,workshop → a brief intensive course for a small group; emphasizes problem solving [L4309-S2]
https://unidive.wikibase.cloud/entity/L4310-S1,workstation → a desktop digital computer that is conventionally considered to be more powerful than a microcomputer [L4310-S1]
https://unidive.wikibase.cloud/entity/L4311-S1,world → everything that exists anywhere [L4311-S1]
https://unidive.wikibase.cloud/entity/L4311-S2,world → people in general; especially a distinctive group of people with some shared interest [L4311-S2]
https://unidive.wikibase.cloud/entity/L4311-S3,world → all of your experiences that determine how things appear to you [L4311-S3]
https://unidive.wikibase.cloud/entity/L4311-S4,world → the 3rd planet from the sun; the planet we live on [L4311-S4]
https://unidive.wikibase.cloud/entity/L4311-S5,world → people in general considered as a whole [L4311-S5]
https://unidive.wikibase.cloud/entity/L4311-S6,world → a part of the earth that can be considered separately [L4311-S6]
https://unidive.wikibase.cloud/entity/L4311-S7,world → the concerns of this life as distinguished from heaven and the afterlife [L4311-S7]
https://unidive.wikibase.cloud/entity/L4311-S8,world → all of the living human inhabitants of the earth [L4311-S8]
https://unidive.wikibase.cloud/entity/L4313-S1,worm → any of numerous relatively small elongated soft-bodied animals especially of the phyla Annelida and Chaetognatha and Nematoda and Nemertea and Platyhelminthes; also many insect larvae [L4313-S1]
https://unidive.wikibase.cloud/entity/L4313-S2,worm → a person who has a nasty or unethical character undeserving of respect [L4313-S2]
https://unidive.wikibase.cloud/entity/L4313-S3,worm → a software program capable of reproducing itself that can spread from one computer to the next over a network [L4313-S3]
https://unidive.wikibase.cloud/entity/L4313-S4,worm → screw thread on a gear with the teeth of a worm wheel or rack [L4313-S4]
https://unidive.wikibase.cloud/entity/L4314-S1,worsen → grow worse [L4314-S1]
https://unidive.wikibase.cloud/entity/L4314-S2,worsen → make worse [L4314-S2]
https://unidive.wikibase.cloud/entity/L4315-S1,worship → the activity of worshipping [L4315-S1]
https://unidive.wikibase.cloud/entity/L4315-S2,worship → a feeling of profound love and admiration [L4315-S2]
https://unidive.wikibase.cloud/entity/L4316-S1,wound → an injury to living tissue (especially an injury involving a cut or break in the skin) [L4316-S1]
https://unidive.wikibase.cloud/entity/L4316-S2,wound → a casualty to military personnel resulting from combat [L4316-S2]
https://unidive.wikibase.cloud/entity/L4316-S3,wound → a figurative injury (to your feelings or pride) [L4316-S3]
https://unidive.wikibase.cloud/entity/L4316-S4,wound → the act of inflicting a wound [L4316-S4]
https://unidive.wikibase.cloud/entity/L4317-S1,write → produce a literary work [L4317-S1]
https://unidive.wikibase.cloud/entity/L4317-S2,write → communicate or express by writing [L4317-S2]
https://unidive.wikibase.cloud/entity/L4317-S3,write → communicate (with) in writing [L4317-S3]
https://unidive.wikibase.cloud/entity/L4317-S4,write → write music [L4317-S4]
https://unidive.wikibase.cloud/entity/L4317-S5,write → mark or trace words or symbols on a surface [L4317-S5]
https://unidive.wikibase.cloud/entity/L4317-S6,write → record data on a computer [L4317-S6]
https://unidive.wikibase.cloud/entity/L4317-S7,write → write or name the letters that comprise the conventionally accepted form of (a word or part of a word) [L4317-S7]
https://unidive.wikibase.cloud/entity/L4317-S8,"write → create code, write a computer program [L4317-S8]"
https://unidive.wikibase.cloud/entity/L4318-S1,writer → writes (books or stories or articles or the like) professionally (for pay) [L4318-S1]
https://unidive.wikibase.cloud/entity/L4318-S2,writer → a person who is able to write and has written something [L4318-S2]
https://unidive.wikibase.cloud/entity/L4319-S1,writing → the act of creating written works [L4319-S1]
https://unidive.wikibase.cloud/entity/L4319-S2,writing → the work of a writer; anything expressed in letters of the alphabet (especially when considered from the point of view of style and effect) [L4319-S2]
https://unidive.wikibase.cloud/entity/L3674-S8,solid → impenetrable for the eye [L3674-S8]
https://unidive.wikibase.cloud/entity/L3674-S9,solid → financially dependable [L3674-S9]
https://unidive.wikibase.cloud/entity/L3675-S1,solid → matter that is solid at room temperature and pressure [L3675-S1]
https://unidive.wikibase.cloud/entity/L3675-S2,solid → the state in which a substance has no tendency to flow under moderate stress; resists forces (such as compression) that tend to deform it; and retains a definite size and shape [L3675-S2]
