line	lid	adib	headword	normalized	aftercomma
54018		0	irizbide
54019		1	irizgarri
54020		0	irizil
54021		1	irizkera
54022		1	irizketa
54023		0	irizkidatu
54024		3	irizkide
54025		3	irizkizun
54026		1	irizkizundi
54027		3	irizlari
54028		2	irizle
54029		1	IRIZLE-MIRIZLE
54030		1	irizmatari
54031		0	irizmate
54032		0	irizmatu
54033		3	irizmen
54034		2	irizpen
54035		22	irizpide
54036		1	IRIZPIDEKO
54037		3	irizte
54038		10	irkaitz
54039		3	irkaizta
54040		1	irkindu
54041		0	irlaa
54042		1	irlandaldun
54043		6	irlandar
54044		1	irlandatzale
54045		6	irlandera
54046		3	IRLANDERAZKO
54047		6	irlandes
54048		0	irlaxera
54049		0	irlika
54050		0	irlikatu
54051		0	irmiarma, -mo
54052		38	irmo
54053		1	IRMO JARRI
54054		3	irmoki
54055		4	irmotasun
54056		9	irmotu
54057		5	hiro
54058		0	iroan
54059		2	hiroarazi
54060		1	hirodura
54061		0	hiro-ezin
54062		1	hirogai
54063		0	iroi
54064		0	iroireki
54065		4	iroiren
54066		0	iroiztatu
54067		1	irokes
54068		1	1 irol
54069		0	2 irol
54070		0	irolai
54071		1	iroldegi
54072		1	iroldu
54073		0	irolika
54074		0	irolzki
54075		4	iron
54076		5	ironia
54077		1	IRONIAZKO
54078		3	ironiko
54079		0	irorein
54080		0	hirortz
54081		0	iros
54082		0	iros
54083		3	hiros
54084		0	iroski
54085		0	iroskitu
54086		0	hirotasun
54087		16	hirotu
54088		0	irozarri
54089		0	irozezgarri
54090		7	irozgarri
54091		0	irozgarritu
54092		0	irozgarriztatu
54093		0	irozgetu
54094		5	irozkai
54095		0	irozkaitar
54096		0	irozkatu
54097		0	irozkizun
54098		22	irozo
54099		0	EZIN IROZO
54100		1	irozoarazi
54101		0	irozoera
54102		0	irozopen
54103		0	irozori
54104		2	irozpe
54105		0	irozpeko
54106		0	iroztu
54107		1	irra
54108		2	irra
54109		1	IRRA-JAUZI
54110		6	irrada
54111		1	IRRADA-LAGUN
54112		1	IRRADAN
54113		2	IRRADAN EGIN
54114		0	irrada
54115		3	IRRADAN
54116		3	3 irrada
54117		1	1 irradaka
54118		2	2 irradaka
54119		1	irradako
54120		1	irradari
54121		1	irradatze
54122		1	irrairra
54123		0	irrait-
54124		2	irraka
54125		5	irrati
54126		1	IRRATI-ANTZERKI
54127		1	IRRATI-HARI
54128		3	IRRATI-BIDEZ
54129		2	IRRATI-ENTZULE
54130		1	IRRATI-TXANGO
54131		3	irratitz
54132		1	irratsaio
54133		1	IRRATSAIO-TXANGO
54134		1	irrazional
54135		1	irreal
54136		0	irregular
54137		1	irregularitate
54138		1	irrelijione
54139		0	irremisible
54140		1	irreparable
54141		6	irreprehensible
54142		16	irri
54143		0	FARRE-IRRI, FAR-IRRI, PAR-IRRI
54144		0	IRRI-AIRE
54145		0	IRRIAK IHAILLI
54146		0	IRRI-ALDE
54147		0	IRRI-ALGARA
54148		1	IRRI-ANTX
54149		0	IRRI-ASE
54150		1	IRRI-BEHAR
54151		0	IRRI-DANTZA
54152		1	IRRIDUN
54153		35	IRRI EGIN
54154		3	IRRI EGINARAZI
54155		1	IRRI-EGINARAZLE
54156		1	IRRI-EGINARAZTEKO
54157		1	IRRI-EGITE
54158		2	IRRI-EGITEKO
54159		1	IRRI-EKARI
54160		0	IRRI EMAN
54161		3	IRRI-ERAGILE
54162		4	IRRI ERAGIN
54163		1	IRRI-ERAGITEKO
54164		2	IRRI ETA IRRI
54165		1	IRRI ETA MIRRI, IRRI ETA MARRA
54166		0	IRRI ETA MIRRIKA
54167		1	IRRI ETA ZIRI
54168		0	IRRI FALTSU
54169		0	IRRI GAITZ
54170		0	IRRI GAIZTO
54171		2	IRRI-GOGO
54172		5	IRRI-IRKAITZ
54173		1	IRRI IXIL
54174		1	IRRI-JARIO
54175		6	IRRI-KARKAILA
54176		2	IRRI-KARKAILAKA
54177		1	IRRI LODI
54178		1	IRRI-MIRRIKA
54179		1	IRRI-MURRITZ
54180		1	IRRI-PAZKA
54181		3	IRRI-SOLAS
54182		1	IRRITAN
54183		16	IRRIZ
54184		1	IRRI-ZAFLA
54185		1	IRRIZ AJATAKA
54186		1	IRRIZ BETE
54187		0	IRRIZ EGIN
54188		4	IRRIZKO
54189		8	IRRI ZURI
54190		1	IRRI ZURIETAN
54191		0	2 irri
54192		0	irri
54193		0	IRRI EGIN
54194		3	irriabar
54195		1	IRRIABARREAN
54196		0	IRRIABARREZ
54197		1	irrialdi
54198		0	1 irri-arra
54199		1	2 irri-arra
54200		0	irriatu
54201		16	irribarre
54202		4	IRRIBARRE EGIN
54203		2	IRRIBARRE EGINARAZI
54204		1	IRRIBARRE EGON
54205		2	IRRIBARRE-ERAGILE
54206		7	IRRIBARREZ
54207		1	IRRIBARREZ-BARRE
54208		3	IRRIBARREZKO
54209		6	irribarreka
54210		1	irribarreño
54211		2	irribarretsu
54212		6	irribarretxo
54213		3	irribarrezka
54214		1	irri-belar
54215		4	irribera
54216		1	irriberatsu
54217		2	irribide
54218		0	IRRIBIDEZKO
54219		0	irriborro
54220		0	irriborrotxo
54221		1	irridatu
54222		0	irriegile
54223		13	irriegingarri
54224		1	irriegingarriki
54225		1	irrigabiatu
54226		3	irrigai
54227		1	irrigailu
54228		25	irrigarri
54229		0	IRRIGARRIZ, IRRIGARRIZKO
54230		1	irrigarrikeria
54231		0	irrigarriki
54232		0	irrigau
54233		5	irrigile
54234		0	irrigo
54235		3	irrigura
54236		0	irrigurarazi
54237		0	irriguratu
54238		9	irrika
54239		1	IRRIKA IZAN
54240		5	IRRIKAN
54241		6	IRRIKAZ
54242		6	irrika
54243		0	IRRIKA ETA MIRRIKA
54244		0	3 irrika
54245		0	irrikadura
54246		1	1 irrikan
54247		1	2 irrikan
54248		1	3 irrikan
54249		0	irrikarazi
54250		1	irrikari
54251		0	irrikatasun
54252		1	irrikati
54253		1	irrikatsu
54254		15	1 irrikatu
54255		13	irrikatu
54256		3	3 irrikatu
54257		1	4 irrikatu
54258		0	irriki
54259		0	irrikil
54260		1	irrikila
54261		1	irrikildun
54262		0	irriki-marraka
54263		0	irrikina
54264		0	irrikitu
54265		2	irrikoi
54266		2	irrikor
54267		0	irrikortasun
54268		0	irrikortu
54269		0	irrila
54270		2	irrilari
54271		0	irrilda
54272		1	irrimarra
54273		0	hirrimili-harramala
54274		1	irrimirri
54275		1	irrimurri
54276		2	irrimurrika
54277		1	irrimurrikaño
54278		1	irrimusika
54279		4	irrinarte
54280		6	hirrinbili-harranbala
54281		1	hirrinbili-harranbalaka
54282		0	irrindara
54283		1	irringa
54284		1	IRRINGAZ
54285		0	irringarri
54286		0	irringatu
54287		0	irringola
54288		0	irrinkaxketan
54289		19	irrintzi
54290		8	IRRINTZI EGIN
54291		1	IRRINTZI-JARIO
54292		3	IRRINTZIZ
54293		11	irrintzika
54294		1	irrintziketan
54295		5	irrintzilari
54296		9	irrintzina
54297		2	IRRINTZINA EGIN
54298		1	IRRINTZINAZ
54299		2	irrintzinaka
54300		0	irrintzinakatu
54301		2	irrintzinalari
54302		6	irriño
54303		1	irri-orro
54304		4	irris
54305		0	IRRIS-ALOR
54306		1	IRRIS-BIHIKA
54307		0	IRRIS-ERRAUTS, -IRIN
54308		1	irrisa
54309		0	hirriskatu
54310		2	irriskeria
54311		0	irriskin
54312		0	IRRISKIN IZAN
54313		1	irriskina
54314		2	irriskinatu
54315		0	irriskindu
54316		0	irriskintasuna
54317		0	irriskintza
54318		0	irrisko
54319		0	IRRISKORA
54320		1	irriskor
54321		0	hirrisku
54322		2	irrist
54323		8	IRRIST EGIN
54324		0	irrist
54325		3	irrista
54326		2	IRRISTA BATEAN
54327		2	IRRISTAN
54328		1	2 irrista
54329		1	irristabera
54330		1	irristabide
54331		5	irristada
54332		2	IRRISTADAN
54333		0	irristada
54334		1	irristadaka
54335		0	irristadura
54336		1	irristagarri
54337		3	irristaka
54338		0	IRRISTAKAN
54339		1	irristakatu
54340		7	irristakor
54341		2	irristalari
54342		1	irristaldi
54343		0	irristaleku
54344		2	irristalo
54345		1	IRRISTALO EGON
54346		1	irristaratu
54347		1	irristarazi
54348		1	irristari
54349		0	irristatoki
54350		0	irristatsu
54351		11	irristatu
54352		2	irristatze
54353		0	irristerrez
54354		0	irristo
54355		1	irristoki
54356		0	irristril
54357		2	1 irristu
54358		0	hirrita
54359		0	hirritamau
54360		0	hirritamau-arazle
54361		1	irritar
54362		6	hirritatu
54363		1	HIRRITATUXE
54364		0	hirritatzaile
54365		18	irrits
54366		4	IRRITSEAN
54367		1	IRRITSETAN
54368		4	IRRITSEZ
54369		6	1 irritsu
54370		0	2 irritsu
54371		2	irritto
54372		7	1 irritu
54373		7	2 irritu
54374		0	3 irritu
54375		0	4 irritu
54376		3	hirritu
54377		4	irritxo
54378		0	irrixt
54379		1	irrizale
54380		1	irrizkitu
54381		0	irruinzi
54382		0	irtaldi
54383		31	irteera
54384		1	IRTEERA-ALDI
54385		4	IRTEERAN
54386		1	irteeratxo
54387		48	irten
54388		5	IRTEN ERAGIN
54389		1	IRTEN-SARTU
54390		9	irtenaldi
54391		7	irtenarazi
54392		14	irtenbide
54393		0	irtenezin
54394		0	irtengu
54395		0	irtenka
54396		1	irtenkizun
54397		1	irten-leku
54398		2	irtento
54399		3	irtentxo
54400		1	irtenzale
54401		0	irtera
54402		7	irtete
54403		2	irtezin
54404		0	irtidiki
54405		0	irtirin
54406		0	irtoki
54407		2	irtuzi
54408		0	irtxi
54409		1	iru
54410		0	iru
54411		152	hiru
54412		1	HIRU ADARREKO
54413		2	HIRU ALBOKO
54414		1	HIRU BANA
54415		0	HIRU-BELAR
54416		0	HIRU-BELAUNEKO
54417		0	HIRU BETXAO
54418		0	HIRU-BIDER
54419		0	HIRU BIDERTU
54420		13	HIRU EDO LAU
54421		3	HIRU-ERREGE EGUN, GAU, BEZPERA
54422		0	HIRU-ERRESKA
54423		6	HIRU ETA LAU
54424		0	HIRU EZTARRIKO
54425		3	HIRU-HILABETE
54426		1	HIRU HILABETEZ BEHINGO
54427		1	HIRU-HIRURETAN
54428		1	HIRU IZARRAK
54429		0	HIRU KONPASDUN
54430		0	HIRUK HIRURI
54431		0	HIRUKO
54432		1	HIRU-KOSKORREKO
54433		5	HIRU-LAU
54434		0	HIRU MARIAK
54435		1	HIRU-OINDUN
54436		1	HIRU PARTEKO
54437		0	HIRUREN
54438		1	HIRURETAKO
54439		8	HIRURETAN
54440		3	HIRURETAN HOGEI
54441		1	HIRUREZ, HIRUZ
54442		8	HIRUTAN
54443		1	HIRUTAN ANBATU
54444		2	HIRUTARA
54445		1	HIRUTARIKO
54446		1	HIRUTATIK BITAN
54447		3	HIRUTSU
54448		0	HIRU TXAFONEKO
54449		0	HIRU-TXIKI
54450		0	HIRU-URTEKO, HIRURTEKO
54451		0	HIRU ZOKOKO
54452		2	hirubatasun
54453		0	irubila
54454		0	hirubihur
54455		0	irudeki
54456		4	iruder
54457		0	iruderki
54458		0	iruderkiro
54459		1	irudesgarri
54460		0	irudesgarriro
54461		0	irudestar
54462		0	irudetsi
54463		0	irudetu
54464		1	irudetza
54465		0	irudeztar
54466		66	irudi
54467		0	GEZUR-IRUDI
54468		3	IRUDIA EGIN
54469		9	IRUDIAN
54470		2	IRUDIAREN AZPIAN, IRUDIAREN BEHEAN
54471		2	IRUDI EGIN
54472		0	IRUDI IZAN
54473		7	IRUDIKO
54474		5	IRUDIPEAN
54475		7	IRUDIRA
54476		1	IRUDITAKO
54477		1	IRUDI-HUTS
54478		2	IRUDIZ
54479		2	IRUDIZKO
54480		2	irudialdatu
54481		1	irudialdatze
54482		0	irudiar
54483		5	irudiarazi
54484		1	irudibide
54485		1	irudibijakunde
54486		2	irudibijau
54487		3	irudide
54488		0	irudidetu
54489		2	irudidun
54490		0	irudiera
54491		0	irudieratu
54492		0	irudieratzaile
54493		4	irudigai
54494		1	irudigarri
54495		5	irudigile
54496		3	irudigin
54497		1	irudigintza
54498		21	irudi izan
54499		0	irudika
54500		0	irudikal
54501		3	irudikatu
54502		2	irudikeria
54503		1	irudikeriatsu
54504		0	irudiketa
54505		0	irudikin
54506		3	irudikizun
54507		1	IRUDIKIZUNEZKO
54508		6	irudikor
54509		0	irudikortu
54510		12	irudimen
54511		1	IRUDIMENDUN
54512		1	IRUDIMENETAN IBILI
54513		0	IRUDIMENEZKO
54514		2	irudimendu
54515		12	irudin
54516		1	IRUDINERA
54517		0	IRUDINEZ
54518		1	1 irudindu
54519		0	2 irudindu
54520		0	irudinge
54521		0	irudintza
54522		29	irudipen
54523		1	IRUDIPENAK EGIN
54524		3	IRUDIPENEAN
54525		1	IRUDIPEN EGIN
54526		2	IRUDIPENEKO
54527		4	IRUDIPENEZKO
54528		0	irudipentsu
54529		1	irudiratu
54530		2	iruditasun
54531		3	iruditegi
54532		92	iruditu
54533		2	IRUDITUTA EGON
54534		0	iruditu erazo
54535		1	irudituzko
54536		2	iruditxo
54537		0	iruditza
54538		0	irudizkribu
54539		1	irudizpen
54540		0	irudogei
54541		0	hirudun
54542		0	hiruduntxo
54543		0	irugai
54544		0	hiruganzi
54545		38	hirugarren
54546		1	HIRUGARREN AITONA
54547		10	HIRUGARRENEAN
54548		1	HIRUGARRENEKORIK
54549		3	HIRUGARRENEZ
54550		7	HIRUGARRENGO
54551		3	HIRUGARRENIK
54552		4	HIRUGARREN ORDENA
54553		2	hirugarrendar
54554		2	hirugarrengo
54555		0	hirugerren
54556		0	hirugi
54557		0	hirugiharreko
54558		1	iruin-seme
54559		0	iruipen;
54560		1	hiruizkindun
54561		1	hirukada
54562		9	hiruki
54563		1	irukintza
54564		7	hiruko
54565		2	hirukoi
54566		18	hirukoitz
54567		3	HIRUKOITZ DEUN
54568		3	hirukoiztasun
54569		2	hirukoiztu
54570		1	hirukonde
54571		1	hirukor
54572		4	hirukote
54573		2	hirukun
54574		1	hirukunde
54575		0	irukutz
54576		0	irukutzi
54577		0	irul
54578		0	IRULETARA
54579		1	IRULEZ
54580		0	IRULEZ EGIN
54581		0	irula
54582		0	1 irulari
54583		1	2 irulari
54584		3	irule
54585		0	irulegi
54586		0	iruletegi
54587		0	iruli
54588		0	irulika
54589		0	irullekin
54590		0	irulleta
54591		19	irun
54592		0	IRUN-HARI
54593		0	IRUN-HAZI
54594		0	IRUN EGIN
54595		0	irun
54596		10	hiruna
54597		1	HIRUNAN
54598		0	HIRUNAN-HIRUNAN
54599		1	HIRUNATAN
54600		4	hirunaka
54601		0	hirunakatu
54602		0	irunako
54603		0	irunaldi
54604		0	irunalki
54605		1	hirunazka
54606		1	hirunazkatu
54607		1	irundegi
54608		0	irundiru
54609		2	irundu
54610		0	irune
54611		0	irungai
54612		0	irunkintza
54613		7	iruntz
54614		1	IRUNTZ ALA LEHOR
54615		0	IRUNTZ GARRATZ
54616		0	iruntzi
54617		0	IRUNTZIARA
54618		6	IRUNTZIETARA
54619		1	iruntzieta
54620		0	iruntziratu
54621		0	irunztatu
54622		1	irunzte
54623		4	iruñar
54624		0	hiruhogoi, iruoi
54625		0	hiruorri
54626		1	HIRUORRI-BELAR
54627		0	HIRUORRI-MINGOTX
54628		4	hiruhortz
54629		2	hiruhortzeko
54630		1	hiruhortzekotto
54631		1	hiruhortzetako
54632		0	iruotx
54633		0	irupedia
54634		0	hirur
54635		2	irura
54636		0	irurai
54637		0	hiruranbaki
54638		0	hiruranbata
54639		0	hiruranbateko
54640		0	iruraun
54641		4	irurazai
54642		0	hirurbide
54643		0	hirurden
54644		0	iruregun
54645		2	hiruren
54646		1	HIRUREN BEROEN
54647		1	hirurendu
54648		8	hirurehun
54649		1	HIRUREHUNA
54650		2	HIRUREHUN BANA
54651		6	HIRUREHUN ETA
54652		0	iruritu
54653		0	2 irurka
54654		1	hirurka
54655		0	hirurkako
54656		2	hirurkatze
54657		0	irurku
54658		2	hirurkundu
54659		7	hirurogei
54660		0	HIRUROGEIETAN
54661		3	HIRUROGEITA
54662		3	hirurogeigarren
54663		1	hirurogeika
54664		0	hirurogeiki
54665		1	hirurogeina
54666		1	hirurogeita
54667		1	hirurogeitaka
54668		0	irurortzeko
54669		4	hirurren
54670		0	hirurtaldi
54671		0	hirurteri
54672		2	hirurtza
54673		0	irurtziri
54674		0	hirurzi
54675		1	irurzu
54676		0	irusako
54677		2	iruski
54678		3	hirusta
54679		0	HIRUSTA-BELAR
54680		0	HIRUSTA-SAIL
54681		0	irustate
54682		0	hirustatza
54683		1	hirutantza
54684		3	hirutasun
54685		4	HIRUTASUN
54686		1	irute
54687		0	hiruterako
54688		0	hiruti
54689		0	irutile
54690		0	hirutoinga
54691		1	hirutu
54692		0	irutule
54693		0	hirutxirrita
54694		2	hirutxo
54695		0	hirutxonda
54696		1	irutxulotar
54697		0	irutxur
54698		2	hirutxur
54699		1	HIRUTXUR-ZUZENDUN
54700		0	irutzarbi
54701		0	irutzi
54702		2	hirutzuk
54703		0	hiruzango
54704		7	iruzkin
54705		0	iruzkindu
54706		4	hiruzpalau
54707		2	HIRUZPALAUETAN
54708		0	iruztargi
54709		0	iruztegi
54710		8	iruzur
54711		1	IRUZUR-BIDE
54712		5	IRUZUR EGIN
54713		1	IRUZUR ERAGIN
54714		0	IRUZUR JOKATU
54715		1	IRUZURTARA EKARRI
54716		2	iruzurgile
54717		2	iruzurkeria
54718		1	iruzurlari
54719		1	iruzurle
54720		3	iruzurti
54721		2	iruzurtu
54722		0	isarratu
54723		0	isasi
54724		0	isaskin
54725		2	isaslari
54726		1	isasti
54727		4	isastu
54728		1	isastun
54729		13	isats
54730		0	ELIZA-JATS
54731		0	ISATS BELTZ
54732		0	ISATS-DANTZA
54733		0	ISATS-GIDER
54734		0	ISATS-ILAR
54735		0	ISATS-ILARRAKA
54736		0	ISATS MOTZ
54737		0	ISATS TXIKI
54738		16	isats
54739		2	ISATS-ALDE
54740		1	ISATS-LUZE
54741		1	ISATS-MOTX
54742		1	ISATS-MUTUR
54743		1	ISATS-TXOKO
54744		0	ISATS-ZUT
54745		0	isatsada
54746		2	isatsaldi
54747		1	isatsarazi
54748		0	iseatu
54749		0	isegi
54750		1	iseia
54751		9	iseiatu
54752		3	iseiu
54753		1	iseiuño
54754		11	iseka
54755		1	ISEKA-ANTZEAN
54756		9	ISEKA EGIN
54757		1	ISEKAN
54758		5	ISEKAZ
54759		2	ISEKAZKO
54760		3	isekari
54761		1	isekatsu
54762		12	isekatu
54763		0	isera
54764		1	iserenu
54765		0	isetu
54766		0	hisgarri
54767		0	isi
54768		18	hisi
54769		0	HISIAN
54770		1	HISI GAIZTOKO
54771		0	hisia
54772		0	hisiati
54773		2	hisidura
54774		2	hisigo
54775		0	hisika
54776		1	hisikatu
54777		0	isiki
54778		0	hisikor
54779		0	isilgune
54780		0	hisio
54781		1	isioaldi
54782		3	isiogarri
54783		1	isioki
54784		24	isiotu
54785		0	isipel
54786		19	isipu
54787		1	ISIPU-ARRADA
54788		0	ISIPU-LANDARE
54789		0	isipuki
54790		4	isipula
54791		4	hisiti
54792		1	hisitiar
54793		0	isitor
54794		0	isitu
54795		8	hisitu
54796		7	hisituki
54797		11	iskanbila
54798		3	ISKANBILAN
54799		1	iskanbilaka
54800		0	iskanbilari
54801		2	iskanbilatsu
54802		2	iskanbilatu
54803		2	iskanbilazale
54804		0	iskaoune
54805		1	hiskara
54806		0	iskera
54807		2	hiskeria
54808		0	isketa
54809		12	iski
54810		0	ISKIAN
54811		0	iski
54812		4	hiski
54813		2	iskibidu
54814		0	iskibu
54815		1	iskidatu
54816		0	iskila
54817		1	iskilimia
54818		4	iskilimin
54819		8	iskilinba
54820		0	ISKILINBA-JOKO
54821		1	ISKILINBA ATERA
54822		1	ISKILINBA-KURLO
54823		1	ISKILINBA-MOKO
54824		0	ISKILINBA-SARI
54825		0	ISKILINBA-UNTZI
54826		1	iskilinbatu
54827		0	iskilmin
54828		0	iskilo
54829		13	iskilu
54830		1	ISKILU-BUNBADA
54831		1	ISKILU-LAGUN
54832		1	ISKILU MOTZ
54833		2	ISKILU-OLA
54834		1	ISKILU-HOTS
54835		0	ISKILUPEAN
54836		1	ISKILU-SOINU
54837		1	ISKILUTAN
54838		5	iskiludun
54839		1	iskilugabe
54840		0	iskilugabetu
54841		2	iskilugile
54842		0	iskiluntzi
54843		0	iskilute
54844		2	iskilutu
54845		1	iskiluztatu
54846		0	iskimili
54847		2	iskin
54848		4	iskinaso
54849		2	iskinde
54850		1	iskindegi
54851		0	iskindu
54852		1	iskinkeria
54853		4	iskintoki
54854		0	iskiota
54855		0	iskipota
54856		0	iskiribu
54857		2	iskirio
54858		1	ISKIRIOZKO
54859		3	iskirioka
54860		0	iskiritu
54861		4	iskisalda
54862		0	iskiso
54863		1	iskitxo
54864		0	iskiusu
54865		2	iskiz
54866		0	isko
54867		2	hisko
54868		0	iskontu
54869		0	hiskor
54870		0	iskribau
54871		0	iskribiente
54872		2	iskritu
54873		5	iskritura
54874		4	iskuida
54875		14	isla
54876		1	IRLA-MOLTZO
54877		11	isla
54878		2	ISLA EGIN, IZLEGIN
54879		3	ISLARA
54880		0	isladatu
54881		1	isladura
54882		1	islam
54883		1	islandes
54884		2	islandiar
54885		1	islara
54886		2	islaratu
54887		2	islatar
54888		4	islato
54889		3	islatsu
54890		3	islatu
54891		1	islatxo
54892		1	islatze
54893		1	islaxka
54894		2	islegi
54895		2	islote
54896		5	ismaeldar
54897		2	ismaelita
54898		1	ismo
54899		8	iso
54900		4	isola
54901		1	isolaka
54902		1	isomorfia
54903		1	isomorfismo
54904		1	isomorfo
54905		0	isotu
54906		1	ispel
54907		0	ispetore
54908		0	ispiau
54909		0	ispil
54910		1	ispilatu
54911		0	ispildun
54912		4	ispiliku
54913		1	ISPILIKU-BELAR
54914		19	1 ispilu
54915		0	ispilu
54916		1	ispiluarazi
54917		0	ispiluatu
54918		1	ispilugarri
54919		1	ispilutxo
54920		0	ispioi
54921		1	ispira
54922		0	ispligu
54923		12	israeldar
54924		3	israelita
54925		7	hista
54926		0	HISTAK EGIN
54927		2	HISTAZ
54928		1	HISTAZKO
54929		0	2 hista
54930		0	istai
54931		0	histaile
54932		1	histaka
54933		2	istalgaratu
54934		0	istanda
54935		14	istant
54936		1	IXTANTE ARTIO
54937		5	ISTANTEAN
54938		3	ISTANTEKO, ISTANTEZKO
54939		2	istantero
54940		1	istantetxo
54941		1	istantkal
54942		0	istantza
54943		2	istaño
54944		11	istape
54945		0	ISTAPE EGIN
54946		0	ISTAPEKO ANDRE
54947		4	istapeka
54948		1	istar
54949		0	istar
54950		1	istargitu
54951		1	histari
54952		0	istarpe
54953		1	histarri
54954		0	istarzain
54955		2	histasun
54956		0	istatsi
54957		0	istatsidun
54958		3	histatsu
54959		6	histatu
54960		0	istazain
54961		1	istazaki
54962		0	istei
54963		1	isten
54964		0	isti
54965		0	istigar
54966		8	istikatu
54967		1	istikatze
54968		25	istil
54969		0	istilari
54970		0	istilarte
54971		0	istildu
54972		0	istildura
54973		1	istilero
54974		0	istileztatu
54975		2	istilka
54976		0	istilkadura
54977		0	istilkatu
54978		1	istilkor
54979		2	istiltsu
54980		15	istilu
54981		2	istiluka
54982		0	istimatu
54983		0	istin
54984		0	istina
54985		1	istindiko
54986		0	istindoi
54987		0	istindu
54988		3	1 istinga
54989		1	istinga
54990		0	ISTINGAN
54991		0	istinga
54992		0	ISTINGA-MENDA
54993		1	istingadi
54994		0	istingai
54995		0	istingatu
54996		0	istingatze
54997		0	istingor
54998		0	ISTINGOR HANDI
54999		0	ISTINGOR TXIKI
55000		0	istinka
55001		1	ISTINKA-KRISEILU
55002		1	ISTINKA-LAN
55003		2	istinkari
55004		3	istinkatu
55005		0	istinkatzaile
55006		0	istipu
55007		1	1 isto
55008		2	istor
55009		24	historia
55010		1	historiadore
55011		0	historiagile
55012		2	historiano
55013		0	historiatu
55014		2	historiaurre
55015		1	historiazale
55016		0	istorien
55017		1	historieta
55018		2	historigile
55019		1	historigrafo
55020		2	historiko
55021		3	historilari
55022		25	istorio
55023		1	ISTORIODUN
55024		2	ISTORIO(Z)KO
55025		4	IXTORIO-MIXTERIO
55026		0	istoriogile
55027		2	istoriolari
55028		1	historiolaritza
55029		1	istorioxka
55030		2	istoriozale
55031		0	istorri
55032		0	istragala
55033		0	istragalatu
55034		3	istribor
55035		9	istripu
55036		21	histu
55037		1	HISTU-BELAR
55038		0	HISTU-EGILE
55039		2	HISTU EGIN
55040		1	HISTUAK ETA MISTUAK
55041		0	HISTU-JARIO
55042		0	SUDUR-HISTU
55043		2	2 histu
55044		20	histu
55045		0	EZIN HISTUZKO
55046		1	HISTUXE
55047		0	istudiante
55048		4	histuka
55049		1	histukari
55050		3	histukatu
55051		0	istuki
55052		1	histulari
55053		1	histulatu
55054		1	histulots
55055		4	istun
55056		0	istura
55057		9	histura
55058		1	histuraño
55059		0	isturkatu
55060		0	isukatu
55061		0	isuldatu
55062		0	isuldi
55063		6	isun
55064		2	ISUNPEAN
55065		0	isundu
55066		0	isur
55067		0	isuralda
55068		1	isuraldatze
55069		0	isuraldi
55070		6	isurarazi
55071		3	isurbera
55072		0	isurburuzagi
55073		1	isurdura
55074		0	isurgai
55075		0	isurgaitz
55076		0	isurgarri
55077		1	isurgia
55078		67	isuri
55079		0	EZIN IXURIZKO
55080		0	ISURI-TOKI
55081		1	ISURTZEKE
55082		0	2 isuri
55083		0	isuriki
55084		1	isurin
55085		0	isuritasun
55086		0	isuritze
55087		1	isurizale
55088		5	isurka
55089		2	isurkai
55090		3	isurkari
55091		1	isurkera
55092		5	isurketa
55093		17	isurki
55094		7	isurkin
55095		2	isurkor
55096		4	isurle
55097		0	isurmen
55098		10	isurpen
55099		0	isurta
55100		1	isurtasun
55101		0	isurte
55102		2	isurtegi
55103		1	isurtegiratze
55104		1	isurtza
55105		5	isurtzaile
55106		16	isurtze
55107		2	isusi
55108		7	isuski
55109		0	ILARRA-ISUSKI
55110		1	ISUSKI LATZ
55111		0	ISUSKI-LUR
55112		0	isuskigin
55113		0	isuslatz
55114		0	isustu
55115		0	isus-zuin
55116		0	isziplina
55117		0	ita, itai
55118		0	itaila
55119		0	itailare
55120		0	itailari
55121		0	2 itain
55122		0	3 itain
55123		0	itaindun
55124		1	itaitz
55125		0	itaitzur
55126		0	hitaketa
55127		0	italdi
55128		0	itale
55129		9	italiano
55130		2	ITALIANOZKO
55131		11	italiar
55132		7	italiera
55133		1	ITALIERAZKO
55134		0	itamoko
55135		0	itanaldi
55136		1	itande
55137		1	1 itandi
55138		0	itandu
55139		3	hitano
55140		0	HITANOKO
55141		2	HITANOZ
55142		2	HITANOZKO
55143		0	itantzaile
55144		0	itantze
55145		0	itarantzule
55146		0	itari
55147		0	itario
55148		0	1 itarka
55149		0	2 itarka
55150		0	itarkaurre
55151		1	itaro
55152		0	itarrate
55153		0	itas
55154		2	itasi
55155		1	itaska
55156		0	itaskol
55157		2	hitato
55158		0	itaun
55159		47	itaundu
55160		1	ITAUN-BEHAR
55161		1	itaunduka
55162		14	itaune
55163		1	GALDE ETA ITAUNE
55164		1	ITAUNE EGIN
55165		0	ITAUNE-ERANTZUN, ITAUNE-ERANTZUTE
55166		1	ITAUNE-ZALE
55167		2	itaunera
55168		3	itaunka
55169		6	itaunketa
55170		3	ITAUNKETAN
55171		0	itaunkizun
55172		0	itaunlari
55173		3	itaunle
55174		1	itaurlari
55175		2	itaurrean
55176		2	itaurreko
55177		0	itauts
55178		21	itaxur
55179		0	ITAXURAK HARTU
55180		0	itaxurbide
55181		0	itaxurpe
55182		0	itaxurtegi
55183		0	itaxurtoki
55184		1	itazketan
55185		0	ite
55186		0	iteber
55187		1	itegi
55188		3	itegun
55189		1	itel
55190		0	itelur
